CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617200874.627693339;-0.216353;0.554428;0.164623;0.7065;0.00476044;-0.00379726;0.707687;1617200874.627711423;-0.0386576;5.89914;1.61324;0.701887;0.00961629;0.0130265;-0.712104;1;1617200874.549967458
1617200874.727674421;-0.216339;0.55443;0.164619;0.70648;0.00466917;-0.00390008;0.707707;1617200874.727682606;-0.0386587;5.89914;1.61325;0.701889;0.00961937;0.0130253;-0.712102;2;1617200874.649418453
1617200874.827801552;-0.216381;0.554327;0.164577;0.70675;0.00480836;-0.00356925;0.707438;1617200874.827840352;-0.0386584;5.89915;1.61325;0.701891;0.00962332;0.0130263;-0.712101;3;1617200874.748964910
1617200874.957735284;-0.216361;0.55442;0.16462;0.706483;0.00472143;-0.00380009;0.707704;1617200874.957766578;-0.0386601;5.89914;1.61325;0.701889;0.00961897;0.0130261;-0.712102;4;1617200874.851634338
1617200875.027836150;-0.216342;0.554425;0.164617;0.706477;0.00469597;-0.00387905;0.707709;1617200875.027878509;-0.0386438;5.89907;1.61323;0.701919;0.00971979;0.0131136;-0.712069;5;1617200874.957056227
1617200875.157956666;-0.216329;0.554422;0.164604;0.706479;0.00463882;-0.00387697;0.707709;1617200875.157996006;-0.0386589;5.89914;1.61325;0.701891;0.00962152;0.0130252;-0.7121;6;1617200875.059555057
1617200875.257701186;-0.216372;0.554327;0.164572;0.706733;0.00478173;-0.00356896;0.707455;1617200875.257725037;-0.0386599;5.89914;1.61325;0.701891;0.00962272;0.0130274;-0.712101;7;1617200875.167835351
1617200875.357760994;-0.216356;0.554337;0.164568;0.706754;0.00477291;-0.00363827;0.707434;1617200875.357766920;-0.0386609;5.89914;1.61325;0.701889;0.00962748;0.0130295;-0.712102;8;1617200875.273175865
1617200875.457778376;-0.216359;0.554427;0.164623;0.706474;0.00472778;-0.00383797;0.707713;1617200875.457797542;-0.0386575;5.89914;1.61325;0.701888;0.00962612;0.0130309;-0.712103;9;1617200875.372855751
1617200875.557737346;-0.216371;0.554335;0.16458;0.706744;0.00480865;-0.00358943;0.707444;1617200875.557745890;-0.0386692;5.89918;1.61325;0.701912;0.00962549;0.0130411;-0.712079;10;1617200875.472608834
1617200875.657710149;-0.216356;0.554427;0.164621;0.706502;0.00474219;-0.00380406;0.707685;1617200875.657719682;-0.0386572;5.89914;1.61325;0.701888;0.00962169;0.0130268;-0.712103;11;1617200875.572297009
