CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617201845.947708954;0.36497;0.204451;0.165032;0.698305;0.00644459;0.0015896;0.71577;1617201845.947732262;-0.0385768;5.89957;1.61327;0.701921;0.00987018;0.013193;-0.712064;565;1617201845.897902552
1617201846.047726646;0.364977;0.204444;0.16503;0.698287;0.00640559;0.0015737;0.715787;1617201846.047751711;-0.0386136;5.89951;1.61321;0.701892;0.00982227;0.0132128;-0.712093;566;1617201845.997762762
1617201846.217832850;0.364977;0.204446;0.165027;0.698256;0.00638411;0.00156728;0.715818;1617201846.217843789;-0.0386175;5.89951;1.61321;0.701894;0.00982429;0.013213;-0.712091;567;1617201846.102849180
1617201846.317754354;0.364974;0.204444;0.165028;0.698269;0.00639248;0.00157707;0.715805;1617201846.317771539;-0.0386159;5.89951;1.61321;0.701891;0.00982134;0.0132131;-0.712094;568;1617201846.202790581
1617201846.417797942;0.364974;0.204443;0.165036;0.698256;0.00638941;0.00156565;0.715817;1617201846.417834373;-0.0386166;5.89951;1.61321;0.701894;0.00982394;0.0132131;-0.712091;569;1617201846.307906516
1617201846.517743851;0.364968;0.204445;0.165021;0.698289;0.00639933;0.00157524;0.715786;1617201846.517767012;-0.0384708;5.89945;1.61323;0.701939;0.00997262;0.0133343;-0.712043;570;1617201846.407889577
1617201846.617918356;0.364977;0.204457;0.165034;0.698267;0.00639611;0.00151817;0.715807;1617201846.617977868;-0.0386174;5.89951;1.61321;0.701893;0.00982806;0.0132145;-0.712092;571;1617201846.519272407
1617201846.717875487;0.364972;0.204435;0.165024;0.698245;0.00637654;0.00159126;0.715829;1617201846.717986754;-0.0386183;5.89951;1.61321;0.701891;0.00982279;0.013214;-0.712094;572;1617201846.623642139
1617201846.847789651;0.364977;0.204451;0.165031;0.698281;0.00639117;0.00156614;0.715793;1617201846.847820764;-0.038647;5.89954;1.61318;0.701914;0.0098106;0.0132377;-0.712071;573;1617201846.758820766
1617201846.947702103;0.364978;0.204455;0.165035;0.698287;0.00641667;0.00156925;0.715787;1617201846.947711331;-0.0385446;5.89959;1.61331;0.701935;0.0099069;0.0131708;-0.712051;574;1617201846.865723818
1617201847.047698561;0.364977;0.204455;0.165031;0.698298;0.00639121;0.00149535;0.715777;1617201847.047708537;-0.0384435;5.89948;1.61327;0.701958;0.0100052;0.0133164;-0.712024;575;1617201846.980002269
1617201847.147709966;0.364974;0.204452;0.165025;0.698277;0.00640546;0.00156708;0.715797;1617201847.147719057;-0.0386243;5.89951;1.61321;0.701893;0.0098268;0.0132166;-0.712092;576;1617201847.079984108
1617201847.247847219;0.364973;0.204441;0.165026;0.69826;0.00638278;0.00157963;0.715814;1617201847.247898301;-0.0386206;5.89951;1.61321;0.701891;0.00982123;0.0132114;-0.712094;577;1617201847.184994721
1617201847.417778976;0.364966;0.204446;0.165032;0.698282;0.00639685;0.00154829;0.715792;1617201847.417823537;-0.0385439;5.89959;1.61331;0.701932;0.00990454;0.0131689;-0.712053;578;1617201847.288328758
1617201847.517808782;0.364983;0.204452;0.165032;0.698299;0.00642159;0.00158053;0.715776;1617201847.517854437;-0.0385144;5.89941;1.61317;0.701918;0.00992596;0.0133576;-0.712063;579;1617201847.423179579
1617201847.647705276;0.364976;0.204456;0.165034;0.698268;0.00638646;0.0015126;0.715806;1617201847.647717751;-0.0386175;5.89952;1.61321;0.701894;0.00982684;0.0132127;-0.712091;580;1617201847.531953858
1617201847.747757548;0.364981;0.204448;0.165026;0.698275;0.00638016;0.00155733;0.715799;1617201847.747825496;-0.0386191;5.89951;1.61321;0.701891;0.00982476;0.0132142;-0.712094;581;1617201847.656338022
1617201847.847758191;0.364972;0.204449;0.165029;0.698293;0.00643011;0.00160131;0.715781;1617201847.847789484;-0.0386178;5.89951;1.61321;0.701892;0.00982407;0.0132122;-0.712093;582;1617201847.758047879
1617201847.947739636;0.364981;0.204449;0.165029;0.698282;0.00638981;0.00154978;0.715793;1617201847.947756310;-0.0386513;5.89952;1.61317;0.7019;0.00979838;0.0132424;-0.712085;583;1617201847.876921492
1617201848.117774239;0.36498;0.204449;0.165033;0.698273;0.00638483;0.00153987;0.715802;1617201848.117827274;-0.0386195;5.89951;1.61321;0.70189;0.00982462;0.0132136;-0.712095;584;1617201847.983261730
1617201848.218084848;0.364979;0.20444;0.165023;0.698283;0.00636924;0.00157179;0.715792;1617201848.218132709;-0.0386164;5.89951;1.61321;0.701893;0.00982493;0.0132118;-0.712092;585;1617201848.109567706
1617201848.318034273;0.364969;0.204447;0.165025;0.698264;0.00640754;0.00158126;0.71581;1617201848.318071670;-0.0385418;5.89958;1.61331;0.701923;0.00990159;0.0131658;-0.712062;586;1617201848.214958690
1617201848.447723885;0.364969;0.204443;0.165024;0.698261;0.00637048;0.00155804;0.715813;1617201848.447728580;-0.0386154;5.89951;1.61321;0.701893;0.00982345;0.013212;-0.712092;587;1617201848.350472673
1617201848.547752065;0.364986;0.204454;0.165036;0.698277;0.00640454;0.00156609;0.715798;1617201848.547796590;-0.0385407;5.8996;1.61331;0.701933;0.00990732;0.013171;-0.712052;588;1617201848.455187655
1617201848.647759075;0.36497;0.204441;0.16503;0.698266;0.00638699;0.00157239;0.715808;1617201848.647791192;-0.0385317;5.89945;1.61316;0.70194;0.0099173;0.0133751;-0.712041;589;1617201848.574128385
1617201848.747674227;0.364982;0.204455;0.165033;0.69828;0.00638769;0.00151917;0.715795;1617201848.747684623;-0.0385418;5.89959;1.61331;0.701927;0.00990143;0.0131673;-0.712058;590;1617201848.679122666
1617201848.847879819;0.364992;0.204454;0.165033;0.698286;0.00639766;0.00152408;0.715789;1617201848.847926476;-0.0385397;5.89958;1.61331;0.701923;0.0099042;0.0131691;-0.712062;591;1617201848.784230303
1617201849.017793565;0.364996;0.204452;0.165031;0.698292;0.00636186;0.00152888;0.715783;1617201849.017812197;-0.0385417;5.89959;1.61331;0.701929;0.00990447;0.0131689;-0.712056;592;1617201848.887286762
1617201849.117833070;0.36498;0.204442;0.16503;0.69828;0.00637916;0.00154553;0.715794;1617201849.117882999;-0.0386152;5.89951;1.61321;0.701892;0.00982431;0.0132124;-0.712093;593;1617201849.007720872
1617201849.217703055;0.364987;0.20445;0.165042;0.698268;0.00639729;0.00153631;0.715806;1617201849.217712721;-0.0386151;5.89952;1.61321;0.701894;0.00982107;0.0132108;-0.712092;594;1617201849.111064108
1617201849.317813690;0.364986;0.204453;0.165031;0.69829;0.00641164;0.0015581;0.715785;1617201849.317859690;-0.038615;5.89952;1.61321;0.701895;0.00982512;0.0132146;-0.71209;595;1617201849.232199881
1617201849.447818865;0.364974;0.204449;0.165022;0.698276;0.00640213;0.00156484;0.715798;1617201849.447886852;-0.0386105;5.89951;1.61321;0.701895;0.00982278;0.0132136;-0.71209;596;1617201849.335303879
1617201849.547827955;0.364988;0.204454;0.165037;0.698311;0.00641632;0.00155975;0.715764;1617201849.547945082;-0.0386102;5.89952;1.61321;0.701897;0.00982783;0.013216;-0.712088;597;1617201849.470590116
1617201849.647714210;0.364977;0.204443;0.165021;0.698271;0.00635048;0.00157703;0.715803;1617201849.647723545;-0.0386097;5.89952;1.61321;0.701897;0.00982831;0.013211;-0.712088;598;1617201849.574456870
1617201849.747850586;0.364974;0.204446;0.165033;0.698271;0.00642653;0.00159437;0.715803;1617201849.747900466;-0.0385065;5.89942;1.61318;0.701924;0.00992759;0.0133535;-0.712058;599;1617201849.679381570
1617201849.917719352;0.36498;0.204446;0.165029;0.698272;0.00637806;0.00155818;0.715803;1617201849.917736718;-0.0385416;5.8996;1.61331;0.701935;0.00990755;0.0131728;-0.71205;600;1617201849.782926670
1617201850.017721712;0.364979;0.204451;0.165036;0.698276;0.00639164;0.00155099;0.715799;1617201850.017738655;-0.0386167;5.89951;1.61321;0.701893;0.009825;0.0132129;-0.712092;601;1617201849.903873255
1617201850.117779463;0.36498;0.204461;0.165036;0.698278;0.00639393;0.00155526;0.715797;1617201850.117787421;-0.0386153;5.89951;1.61321;0.701894;0.00982319;0.0132101;-0.712091;602;1617201850.003556708
1617201850.217747343;0.364982;0.204451;0.165031;0.698302;0.00638618;0.00153349;0.715773;1617201850.217775409;-0.0386148;5.89951;1.61321;0.701892;0.00982127;0.0132122;-0.712093;603;1617201850.108890197
1617201850.317780191;0.364985;0.204455;0.165034;0.698289;0.00639511;0.00152928;0.715786;1617201850.317786173;-0.0385639;5.89958;1.61328;0.701927;0.0098812;0.0131835;-0.712058;604;1617201850.208585265
1617201850.417823304;0.364979;0.204436;0.165031;0.69826;0.00637021;0.00159057;0.715814;1617201850.417832087;-0.0385414;5.89959;1.61331;0.701931;0.00990231;0.0131661;-0.712055;605;1617201850.313645902
1617201850.517703847;0.364985;0.204447;0.165037;0.69828;0.00637316;0.00155687;0.715795;1617201850.517730892;-0.0385663;5.89957;1.61327;0.701918;0.00987677;0.0131854;-0.712067;606;1617201850.413578666
1617201850.617776012;0.364985;0.204447;0.165025;0.698276;0.00635805;0.0015563;0.715799;1617201850.617794946;-0.0385618;5.8996;1.61329;0.701939;0.0098944;0.0131848;-0.712046;607;1617201850.518668955
1617201850.717690586;0.364973;0.204446;0.165032;0.69826;0.00637586;0.00156159;0.715814;1617201850.717702456;-0.038546;5.89959;1.61331;0.701931;0.0099076;0.0131705;-0.712054;608;1617201850.618574183
1617201851.347700119;0.364973;0.204444;0.165028;0.698268;0.00638932;0.00156146;0.715806;1617201851.347708719;-0.0386215;5.89951;1.6132;0.701891;0.00982172;0.0132139;-0.712094;1;1617201851.254075424
1617201851.447709790;0.364985;0.204448;0.165029;0.69827;0.00635835;0.00152778;0.715804;1617201851.447719208;-0.0386175;5.89951;1.61321;0.70189;0.00982441;0.0132134;-0.712095;2;1617201851.364820099
1617201851.547705190;0.364986;0.20445;0.165033;0.698303;0.00637381;0.00153067;0.715772;1617201851.547714200;-0.0386159;5.89952;1.61321;0.701895;0.00982;0.0132095;-0.71209;3;1617201851.464657638
1617201851.647683157;0.364975;0.204443;0.165027;0.698277;0.00639331;0.00156011;0.715797;1617201851.647709620;-0.0386162;5.89951;1.6132;0.701891;0.00982137;0.0132125;-0.712094;4;1617201851.569920531
1617201851.747702943;0.364975;0.204448;0.165028;0.698301;0.00639812;0.00155965;0.715774;1617201851.747712997;-0.038545;5.8996;1.61331;0.701934;0.0099064;0.0131693;-0.712051;5;1617201851.669700014
1617201851.847829829;0.36498;0.204447;0.16503;0.698267;0.00637871;0.00150855;0.715808;1617201851.847868999;-0.0386157;5.89951;1.61321;0.701893;0.00982124;0.0132112;-0.712092;6;1617201851.774471849
1617201851.947672059;0.364977;0.204439;0.165027;0.698246;0.00636906;0.00156132;0.715828;1617201851.947680988;-0.038613;5.89952;1.61321;0.701894;0.00982568;0.0132131;-0.712091;7;1617201851.874262117
1617201852.047781122;0.36497;0.204443;0.165019;0.698276;0.00639939;0.00157732;0.715798;1617201852.047824314;-0.0385422;5.8996;1.61331;0.701936;0.00990898;0.0131717;-0.712049;8;1617201851.979333617
