CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620210869.3582780361;-0.0947413409;-1.3257033673;0.6964591606;0.7248216912;-0.0109468861;0.0062869558;0.6888208445;1620210869.3502480984;-0.0533024065;5.2452530462;1.4844351182;0.7069825610;0.0061615637;0.0069071266;-0.7071704074;9;1620210870.660125824;gapter1_9
1620210869.3740279675;-0.0946235194;-1.3256235772;0.7134280228;0.7248036696;-0.0108638400;0.0061531552;0.6888423304;1620210869.3582949638;-0.0533262942;5.2452484042;1.4844395564;0.7069841296;0.0061677917;0.0069046388;-0.7071688093;9;1620210870.660125824;gapter1_9
1620210869.3818640709;-0.0946576385;-1.3254548653;0.7219540734;0.7247800838;-0.0109393538;0.0053298708;0.6888728134;1620210869.3740730286;-0.0533185908;5.2452475001;1.4844421347;0.7069805816;0.0061660468;0.0069004122;-0.7071724128;9;1620210870.660125824;gapter1_9
1620210869.3915929794;-0.0946470909;-1.3254021312;0.7303908899;0.7248536647;-0.0111884158;0.0050267434;0.6887936672;1620210869.3818819523;-0.0532980753;5.2452529110;1.4844335213;0.7069836665;0.0061716785;0.0069070457;-0.7071692148;9;1620210870.660125824;gapter1_9
1620210869.4001910686;-0.0945083795;-1.3252870685;0.7388178379;0.7252813062;-0.0114039994;0.0048831162;0.6883408537;1620210869.3916099072;-0.0533276160;5.2452524697;1.4844379499;0.7069819067;0.0061752922;0.0069090081;-0.7071709235;10;1620210870.686097240;gapter1_10
1620210869.4152050018;-0.0943334063;-1.3251661830;0.7556506969;0.7255861605;-0.0119602847;0.0042725095;0.6880141140;1620210869.4002110958;-0.0533337108;5.2452631056;1.4844394328;0.7069821819;0.0061843252;0.0069232629;-0.7071704300;10;1620210870.686097240;gapter1_10
1620210869.4328749180;-0.0942911413;-1.3250741364;0.7727889184;0.7255813200;-0.0122035465;0.0034565806;0.6880195299;1620210869.4152209759;-0.0532998816;5.2452435927;1.4844364283;0.7069836294;0.0061658253;0.0069056245;-0.7071693168;10;1620210870.686097240;gapter1_10
1620210869.4411790371;-0.0942806607;-1.3250698200;0.7811374941;0.7253977280;-0.0126552192;0.0029689797;0.6882072121;1620210869.4329020977;-0.0533072758;5.2452493696;1.4844382257;0.7069852658;0.0061659246;0.0069088303;-0.7071676487;11;1620210870.738039896;gapter1_11
1620210869.4509549141;-0.0943293952;-1.3250763461;0.7894976510;0.7252974721;-0.0128209794;0.0030161999;0.6883095975;1620210869.4411959648;-0.0533043910;5.2452547125;1.4844343849;0.7069832870;0.0061735568;0.0069143338;-0.7071695067;11;1620210870.738039896;gapter1_11
1620210869.4577600956;-0.0942752674;-1.3250500002;0.7979563888;0.7254301085;-0.0128865697;0.0028849915;0.6881691441;1620210869.4510009289;-0.0533239261;5.2452513089;1.4844359296;0.7069843799;0.0061703510;0.0069069252;-0.7071685144;11;1620210870.738039896;gapter1_11
1620210869.4677839279;-0.0942882205;-1.3249898750;0.8065194139;0.7253627121;-0.0126699406;0.0028929863;0.6882441712;1620210869.4577949047;-0.0533012884;5.2452499077;1.4844350540;0.7069857483;0.0061667125;0.0069019885;-0.7071672263;12;1620210870.764011240;gapter1_12
1620210869.4836568832;-0.0943944199;-1.3249789669;0.8231404439;0.7251678766;-0.0131483532;0.0037149366;0.6884365409;1620210869.4678161144;-0.0533028446;5.2452506401;1.4844361100;0.7069842376;0.0061718482;0.0069076144;-0.7071686368;12;1620210870.764011240;gapter1_12
1620210869.4911739826;-0.0943766382;-1.3249644821;0.8315170543;0.7251414976;-0.0131867979;0.0041311293;0.6884612194;1620210869.4836859703;-0.0533009915;5.2452489953;1.4844377759;0.7069817519;0.0061640482;0.0069031815;-0.7071712332;12;1620210870.764011240;gapter1_12
1620210869.5002150536;-0.0943850634;-1.3249151044;0.8399729790;0.7249981549;-0.0131973350;0.0040264988;0.6886125856;1620210869.4911890030;-0.0533278283;5.2452528515;1.4844394039;0.7069820254;0.0061736278;0.0069118478;-0.7071707916;12;1620210870.764011240;gapter1_12
1620210869.5080630779;-0.0942965815;-1.3249105158;0.8482853238;0.7250319817;-0.0136405306;0.0041339873;0.6885676957;1620210869.5002310276;-0.0533103063;5.2452520400;1.4844381371;0.7069854008;0.0061664538;0.0069118747;-0.7071674793;13;1620210870.815953936;gapter1_13
1620210869.5246150494;-0.0943336079;-1.3247963587;0.8651230879;0.7250645056;-0.0136496847;0.0041708658;0.6885330440;1620210869.5080809593;-0.0533236386;5.2452528205;1.4844377418;0.7069856207;0.0061760120;0.0069093647;-0.7071672006;13;1620210870.815953936;gapter1_13
1620210869.5336689949;-0.0942797942;-1.3248942678;0.8734111843;0.7250287188;-0.0142266774;0.0042641931;0.6885584762;1620210869.5246300697;-0.0533053788;5.2452539120;1.4844328012;0.7069831508;0.0061733124;0.0069094006;-0.7071696932;13;1620210870.815953936;gapter1_13
1620210869.5412809849;-0.0942275472;-1.3249013965;0.8817600505;0.7251295321;-0.0142833546;0.0043849969;0.6884503754;1620210869.5336840153;-0.0533189086;5.2452484137;1.4844373785;0.7069846067;0.0061708551;0.0069021841;-0.7071683296;14;1620210870.841925368;gapter1_14
1620210869.5486049652;-0.0944003976;-1.3248169484;0.8903204256;0.7249231660;-0.0138401976;0.0042458957;0.6886775912;1620210869.5413150787;-0.0533078558;5.2452547596;1.4844347860;0.7069838977;0.0061767747;0.0069130832;-0.7071688802;14;1620210870.841925368;gapter1_14
1620210869.5573151112;-0.0944183359;-1.3248610141;0.8985927727;0.7248361045;-0.0139887282;0.0044809700;0.6887647334;1620210869.5486199856;-0.0532989783;5.2452417430;1.4844331880;0.7069851495;0.0061629942;0.0068993289;-0.7071678833;14;1620210870.841925368;gapter1_14
1620210869.5738489628;-0.0943650497;-1.3249400599;0.9151548188;0.7248434835;-0.0138754413;0.0050029471;0.6887556658;1620210869.5573310852;-0.0533021803;5.2452539944;1.4844355828;0.7069865540;0.0061741294;0.0069130436;-0.7071662481;14;1620210870.841925368;gapter1_14
1620210869.5822920799;-0.0943296652;-1.3249515409;0.9233933640;0.7247786590;-0.0140013925;0.0051194476;0.6888204757;1620210869.5738639832;-0.0532991731;5.2452501765;1.4844413144;0.7069814029;0.0061587563;0.0068998717;-0.7071716605;15;1620210870.867896728;gapter1_15
1620210869.5911259651;-0.0943052317;-1.3249848414;0.9315123860;0.7247791520;-0.0139494816;0.0057365510;0.6888161472;1620210869.5823071003;-0.0533072750;5.2452484225;1.4844303881;0.7069876567;0.0061693868;0.0069118349;-0.7071651989;15;1620210870.867896728;gapter1_15
1620210869.5997240543;-0.0943758192;-1.3249837666;0.9396634424;0.7247242338;-0.0138745605;0.0060409812;0.6888728388;1620210869.5911440849;-0.0532987259;5.2452579519;1.4844348451;0.7069837336;0.0061706105;0.0069140415;-0.7071690887;15;1620210870.867896728;gapter1_15
1620210869.6085650921;-0.0943312730;-1.3250041213;0.9477338060;0.7247956632;-0.0140650340;0.0063900956;0.6887906707;1620210869.5997400284;-0.0533040556;5.2452497594;1.4844338003;0.7069859712;0.0061723673;0.0069071668;-0.7071669036;16;1620210870.919839416;gapter1_16
1620210869.6251149178;-0.0943194802;-1.3250546318;0.9635811456;0.7250295344;-0.0149094246;0.0079904232;0.6885100119;1620210869.6085839272;-0.0533011443;5.2452477543;1.4844354413;0.7069816614;0.0061617102;0.0069031740;-0.7071713442;16;1620210870.919839416;gapter1_16
1620210869.6320700645;-0.0942522187;-1.3250225033;0.9715441562;0.7248156914;-0.0151239517;0.0079153139;0.6887313173;1620210869.6251299381;-0.0532979812;5.2452467567;1.4844350480;0.7069843321;0.0061625837;0.0068991140;-0.7071687061;16;1620210870.919839416;gapter1_16
1620210869.6408579350;-0.0943961495;-1.3248977574;0.9794883548;0.7244855930;-0.0153206390;0.0080108234;0.6890730950;1620210869.6320869923;-0.0533026735;5.2452509432;1.4844339905;0.7069836391;0.0061678766;0.0069086707;-0.7071692595;16;1620210870.919839416;gapter1_16
1620210869.6483860016;-0.0942834561;-1.3249492773;0.9872090639;0.7245287799;-0.0162974159;0.0082236466;0.6890027670;1620210869.6408898830;-0.0532981854;5.2452584347;1.4844332365;0.7069857257;0.0061777449;0.0069147776;-0.7071670276;17;1620210870.945810784;gapter1_17
1620210869.6574690342;-0.0942796682;-1.3249225144;0.9950267429;0.7245568681;-0.0166283792;0.0083727363;0.6889635252;1620210869.6484169960;-0.0533047383;5.2452448121;1.4844362451;0.7069828176;0.0061601121;0.0069042920;-0.7071701913;17;1620210870.945810784;gapter1_17
1620210869.6755580902;-0.0943499510;-1.3249543324;1.0104750462;0.7245164756;-0.0172013649;0.0091427778;0.6889821472;1620210869.6574809551;-0.0533036516;5.2452554031;1.4844314832;0.7069845777;0.0061790827;0.0069151998;-0.7071681596;17;1620210870.945810784;gapter1_17
1620210869.6907889843;-0.0944591435;-1.3249098328;1.0258460923;0.7243527068;-0.0178132880;0.0090265531;0.6891403081;1620210869.6755731106;-0.0532991260;5.2452534858;1.4844341064;0.7069840705;0.0061703858;0.0069035127;-0.7071688567;18;1620210870.971782144;gapter1_18
1620210869.6990239620;-0.0945354286;-1.3248157141;1.0335458217;0.7243973777;-0.0176670214;0.0089547019;0.6890980546;1620210869.6908209324;-0.0533022532;5.2452548914;1.4844327583;0.7069863126;0.0061763363;0.0069120684;-0.7071664797;18;1620210870.971782144;gapter1_18
1620210869.7157371044;-0.0946105239;-1.3248669149;1.0486900681;0.7242861780;-0.0176621577;0.0091761303;0.6892121439;1620210869.6990408897;-0.0533018741;5.2452447888;1.4844366162;0.7069809974;0.0061627534;0.0069017084;-0.7071720132;18;1620210870.971782144;gapter1_18
1620210869.7240679264;-0.0945430123;-1.3248416711;1.0562493628;0.7244107882;-0.0172584512;0.0091141380;0.6890922204;1620210869.7157509327;-0.0533091943;5.2452477342;1.4844354067;0.7069837195;0.0061647820;0.0069072655;-0.7071692199;19;1620210871.023724864;gapter1_19
1620210869.7318089008;-0.0947065012;-1.3247599815;1.0638961945;0.7243105775;-0.0165696004;0.0090418222;0.6892154098;1620210869.7241001129;-0.0533330314;5.2452481504;1.4844378928;0.7069826230;0.0061662452;0.0069088483;-0.7071702878;19;1620210871.023724864;gapter1_19
1620210869.7403380871;-0.0948034670;-1.3247197668;1.0712949449;0.7241839805;-0.0159938946;0.0094888792;0.6893560175;1620210869.7318410873;-0.0533042626;5.2452482412;1.4844323802;0.7069851920;0.0061688347;0.0069072233;-0.7071677129;19;1620210871.023724864;gapter1_19
1620210869.7483749390;-0.0946837364;-1.3247012352;1.0787717300;0.7244109075;-0.0156265690;0.0093674540;0.6891276357;1620210869.7403690815;-0.0533027307;5.2452533292;1.4844333594;0.7069856560;0.0061778862;0.0069115407;-0.7071671277;19;1620210871.023724864;gapter1_19
1620210869.7577080727;-0.0948187306;-1.3246675924;1.0861665973;0.7240256652;-0.0150068225;0.0098551872;0.6895393438;1620210869.7483909130;-0.0532966276;5.2452583668;1.4844328545;0.7069838773;0.0061759288;0.0069096416;-0.7071689416;20;1620210871.049696200;gapter1_20
1620210869.7749159336;-0.0947891531;-1.3245747210;1.1007890295;0.7241123814;-0.0139596161;0.0103856994;0.6894624902;1620210869.7577230930;-0.0533152403;5.2452512507;1.4844370204;0.7069817026;0.0061689668;0.0069087575;-0.7071711852;20;1620210871.049696200;gapter1_20
1620210869.7920980453;-0.0948144861;-1.3245637918;1.1150094999;0.7238795764;-0.0137211710;0.0113405977;0.6896966574;1620210869.7749319077;-0.0532973231;5.2452588172;1.4844336503;0.7069829744;0.0061742340;0.0069133468;-0.7071698229;21;1620210871.101638944;gapter1_21
1620210869.8002460003;-0.0947369395;-1.3244936665;1.1220618009;0.7238681230;-0.0138094779;0.0114906433;0.6897044323;1620210869.7921209335;-0.0533007371;5.2452446879;1.4844419302;0.7069794080;0.0061558155;0.0068968966;-0.7071737095;21;1620210871.101638944;gapter1_21
1620210869.8081109524;-0.0945963197;-1.3244861139;1.1291112735;0.7239257693;-0.0137156233;0.0116113841;0.6896437762;1620210869.8002619743;-0.0532973320;5.2452551264;1.4844319500;0.7069821297;0.0061714399;0.0069126376;-0.7071706986;21;1620210871.101638944;gapter1_21
1620210869.8251609802;-0.0947334221;-1.3242931801;1.1429224485;0.7238783796;-0.0139372907;0.0115851590;0.6896895154;1620210869.8081269264;-0.0533054566;5.2452519444;1.4844321772;0.7069834682;0.0061680154;0.0069117578;-0.7071693990;21;1620210871.101638944;gapter1_21
1620210869.8327040672;-0.0947445100;-1.3242072656;1.1497688770;0.7238377209;-0.0142433727;0.0113720027;0.6897294815;1620210869.8251769543;-0.0532991898;5.2452509471;1.4844314977;0.7069864891;0.0061730706;0.0069070041;-0.7071663812;22;1620210871.127610192;gapter1_22
1620210869.8415908813;-0.0946760407;-1.3241280758;1.1565112125;0.7241533163;-0.0144876699;0.0112154567;0.6893956015;1620210869.8327190876;-0.0533065855;5.2452481632;1.4844356037;0.7069853509;0.0061680750;0.0069035017;-0.7071675969;22;1620210871.127610192;gapter1_22
1620210869.8494839668;-0.0947060836;-1.3240340935;1.1632069557;0.7241329105;-0.0149210146;0.0112337280;0.6894074954;1620210869.8416059017;-0.0533059494;5.2452503009;1.4844366353;0.7069850171;0.0061760371;0.0069073739;-0.7071678233;22;1620210871.127610192;gapter1_22
1620210869.8654489517;-0.0946289079;-1.3238874200;1.1764592152;0.7244132187;-0.0156421510;0.0106109537;0.6891068272;1620210869.8495149612;-0.0533147358;5.2452537186;1.4844331944;0.7069869224;0.0061753834;0.0069181012;-0.7071658193;22;1620210871.127610192;gapter1_22
1620210869.8740260601;-0.0945553795;-1.3236815408;1.1831439670;0.7246111235;-0.0156699717;0.0098288289;0.6889096935;1620210869.8654639721;-0.0532985834;5.2452502760;1.4844328228;0.7069844027;0.0061657458;0.0069070477;-0.7071685306;23;1620210871.153581544;gapter1_23
1620210869.8821840286;-0.0946078285;-1.3235578796;1.1896380633;0.7245370334;-0.0159794996;0.0094408237;0.6889859314;1620210869.8740420341;-0.0533059038;5.2452476242;1.4844329571;0.7069816117;0.0061600567;0.0069079878;-0.7071713612;23;1620210871.153581544;gapter1_23
1620210869.8912639618;-0.0945623623;-1.3234456196;1.1961695054;0.7244407783;-0.0162858270;0.0088657738;0.6890876059;1620210869.8822140694;-0.0532973890;5.2452512779;1.4844351348;0.7069829323;0.0061708722;0.0069104304;-0.7071699228;23;1620210871.153581544;gapter1_23
1620210869.8993339539;-0.0945181006;-1.3233934087;1.2025968340;0.7247571166;-0.0159532863;0.0087032507;0.6887647407;1620210869.8912789822;-0.0532958123;5.2452491225;1.4844336218;0.7069858634;0.0061720748;0.0069049002;-0.7071670360;24;1620210871.205524320;gapter1_24
1620210869.9090409279;-0.0944515435;-1.3233159381;1.2090453292;0.7249132533;-0.0158589507;0.0082830730;0.6886077690;1620210869.8993630409;-0.0533251957;5.2452564007;1.4844384176;0.7069826720;0.0061768214;0.0069080849;-0.7071701540;24;1620210871.205524320;gapter1_24
1620210869.9244298935;-0.0944456539;-1.3230891229;1.2217293778;0.7246773918;-0.0148154194;0.0084195374;0.6888775599;1620210869.9090559483;-0.0533186072;5.2452466809;1.4844365108;0.7069823901;0.0061677076;0.0068994432;-0.7071705998;24;1620210871.205524320;gapter1_24
1620210869.9329290390;-0.0943853773;-1.3230044857;1.2279991149;0.7243538842;-0.0148241777;0.0085926558;0.6892153948;1620210869.9244449139;-0.0533294011;5.2452507376;1.4844431543;0.7069806762;0.0061663938;0.0069056471;-0.7071722641;24;1620210871.205524320;gapter1_24
1620210869.9491140842;-0.0944440260;-1.3228155116;1.2401668953;0.7240438393;-0.0135877656;0.0090690932;0.6895604708;1620210869.9329450130;-0.0533074013;5.2452493450;1.4844296460;0.7069862165;0.0061754097;0.0069158581;-0.7071665468;25;1620210871.231495632;gapter1_25
1620210869.9652740955;-0.0942238308;-1.3225676406;1.2522959257;0.7239140951;-0.0129058085;0.0084515758;0.6897176189;1620210869.9491300583;-0.0533305426;5.2452520808;1.4844410748;0.7069837051;0.0061737171;0.0069109121;-0.7071691206;25;1620210871.231495632;gapter1_25
1620210869.9747200012;-0.0942695038;-1.3225236340;1.2580665823;0.7239200235;-0.0128675178;0.0090670705;0.6897042952;1620210869.9652900696;-0.0533257235;5.2452525416;1.4844386963;0.7069846829;0.0061792842;0.0069108565;-0.7071680951;25;1620210871.231495632;gapter1_25
1620210869.9820470810;-0.0941944071;-1.3224271879;1.2639108329;0.7240449626;-0.0127356967;0.0091043459;0.6895750902;1620210869.9747350216;-0.0533040044;5.2452490177;1.4844350507;0.7069831198;0.0061683240;0.0069066030;-0.7071697950;26;1620210871.283438416;gapter1_26
1620210869.9918279648;-0.0941161187;-1.3223338258;1.2695386608;0.7241846745;-0.0128283918;0.0091221116;0.6894264114;1620210869.9820640087;-0.0533099717;5.2452509655;1.4844355327;0.7069862335;0.0061736593;0.0069107303;-0.7071665952;26;1620210871.283438416;gapter1_26
1620210869.9991409779;-0.0939470888;-1.3221829686;1.2751989076;0.7245861486;-0.0129571750;0.0085617652;0.6890092315;1620210869.9918429852;-0.0533042589;5.2452567045;1.4844336529;0.7069842036;0.0061778540;0.0069162378;-0.7071685341;26;1620210871.283438416;gapter1_26
1620210870.0081689358;-0.0939289156;-1.3220345434;1.2807883909;0.7245275666;-0.0133032541;0.0086763328;0.6890628055;1620210869.9991550446;-0.0533043170;5.2452442532;1.4844408100;0.7069817047;0.0061632063;0.0069022238;-0.7071712971;26;1620210871.283438416;gapter1_26
1620210870.0237150192;-0.0938002272;-1.3217659227;1.2918689448;0.7247746428;-0.0139998010;0.0077413819;0.6888002568;1620210870.0082271099;-0.0533052035;5.2452490430;1.4844346028;0.7069815189;0.0061614246;0.0069069213;-0.7071714525;27;1620210871.309409752;gapter1_27
1620210870.0329279900;-0.0936594880;-1.3215915083;1.2974663898;0.7251000547;-0.0139485731;0.0069168341;0.6884675050;1620210870.0237329006;-0.0533225644;5.2452493531;1.4844395995;0.7069821716;0.0061698541;0.0069067522;-0.7071707281;27;1620210871.309409752;gapter1_27
1620210870.0404729843;-0.0936469252;-1.3214332830;1.3028132877;0.7251220559;-0.0142106543;0.0065849811;0.6884422266;1620210870.0329439640;-0.0533027415;5.2452505989;1.4844325230;0.7069828755;0.0061661517;0.0069087077;-0.7071700376;27;1620210871.309409752;gapter1_27
1620210870.0491409302;-0.0936898051;-1.3213559049;1.3079748123;0.7249637774;-0.0148609146;0.0066572127;0.6885944788;1620210870.0404860973;-0.0532998164;5.2452536743;1.4844324866;0.7069828228;0.0061756623;0.0069109155;-0.7071699857;27;1620210871.309409752;gapter1_27
1620210870.0577769279;-0.0935037674;-1.3212007856;1.3132483998;0.7249183976;-0.0153983013;0.0061459888;0.6886351980;1620210870.0491731167;-0.0533061380;5.2452448819;1.4844343616;0.7069854688;0.0061677245;0.0069032917;-0.7071674841;28;1620210871.361352440;gapter1_28
1620210870.0753579140;-0.0935984677;-1.3209269005;1.3234875586;0.7246354931;-0.0157888360;0.0058319065;0.6889267767;1620210870.0577929020;-0.0533057326;5.2452401864;1.4844373680;0.7069813233;0.0061571133;0.0068963962;-0.7071717883;28;1620210871.361352440;gapter1_28
1620210870.0843720436;-0.0933630051;-1.3207750677;1.3286623231;0.7249728096;-0.0153234332;0.0058485317;0.6885821755;1620210870.0753729343;-0.0533002421;5.2452478265;1.4844371235;0.7069825742;0.0061637017;0.0069041289;-0.7071704049;28;1620210871.361352440;gapter1_28
