CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1620205310.6295859814;0.0791760343;-1.1991475840;1.7599035269;0.6981634882;-0.0140169572;0.0039321196;0.7157903374;-28800.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0;0.000000000
1620205310.6398470402;0.0791400966;-1.1991302834;1.7599686341;0.6981477849;-0.0139347942;0.0039691592;0.7158070534;1620205310.6295979023;-0.0533446283;5.2452310600;1.4843712892;0.7072000084;0.0064335861;0.0071459991;-0.7069481535;0;0.000000000
1620205310.6557860374;0.0791248718;-1.1991171418;1.7600783549;0.6980173950;-0.0140400635;0.0039698907;0.7159321426;1620205310.6398589611;-0.0533435890;5.2452376180;1.4843764788;0.7071990286;0.0064423324;0.0071468064;-0.7069490459;0;0.000000000
1620205310.6627190113;0.0791082775;-1.1989948249;1.7603163563;0.6979080627;-0.0135155310;0.0036571129;0.7160504814;1620205310.6557979584;-0.0533506787;5.2452365333;1.4843760714;0.7071992314;0.0064382457;0.0071515405;-0.7069488324;0;0.000000000
1620205310.6729490757;0.0791026149;-1.1989867008;1.7604092373;0.6978306542;-0.0133104687;0.0037285863;0.7161293928;1620205310.6627318859;-0.0533447115;5.2452411253;1.4843760904;0.7071974267;0.0064388260;0.0071547592;-0.7069505999;0;0.000000000
1620205310.6807510853;0.0790739271;-1.1990024380;1.7604434381;0.6976990144;-0.0130402568;0.0041065814;0.7162605483;1620205310.6729609966;-0.0533405658;5.2452391780;1.4843738535;0.7072007540;0.0064443252;0.0071524224;-0.7069472449;0;0.000000000
1620205310.6893761158;0.0790738013;-1.1989804155;1.7605369220;0.6976280081;-0.0125406421;0.0043950537;0.7163369166;1620205310.6807620525;-0.0533415828;5.2452346899;1.4843751733;0.7071975021;0.0064348116;0.0071485083;-0.7069506242;0;0.000000000
1620205310.7050960064;0.0790547943;-1.1989468923;1.7607074987;0.6974341877;-0.0114060060;0.0051696598;0.7165394138;1620205310.6893889904;-0.0533441900;5.2452450464;1.4843689766;0.7072007533;0.0064508699;0.0071644121;-0.7069470645;0;0.000000000
1620205310.7135109901;0.0790568240;-1.1989236673;1.7608465772;0.6973030013;-0.0107240207;0.0054479017;0.7166755473;1620205310.7051079273;-0.0533540828;5.2452466780;1.4843762382;0.7071972276;0.0064388962;0.0071619645;-0.7069507254;0;0.000000000
1620205310.7217290401;0.0790589802;-1.1989267135;1.7609258470;0.6972186824;-0.0101297861;0.0058112033;0.7167633684;1620205310.7135241032;-0.0533533366;5.2452432241;1.4843732132;0.7071976682;0.0064426574;0.0071622258;-0.7069502478;0;0.000000000
1620205310.7380659580;0.0791334238;-1.1988747930;1.7610696605;0.6969790393;-0.0093151397;0.0062837081;0.7170034602;1620205310.7217409611;-0.0533479444;5.2452449355;1.4843764303;0.7071979296;0.0064464507;0.0071582543;-0.7069499919;0;0.000000000
1620205310.7476930618;0.0791627114;-1.1988562693;1.7610903133;0.6969624643;-0.0090492630;0.0066231669;0.7170199215;1620205310.7380859852;-0.0533499454;5.2452418069;1.4843722647;0.7071975295;0.0064470085;0.0071608305;-0.7069503609;0;0.000000000
