CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620210429.1149399281;-0.2586889299;-1.2434540449;0.6753309080;0.7164905639;-0.0143008250;0.0031028761;0.6974432812;1620210429.1069738865;-0.0533343415;5.2449703618;1.4843773315;0.7070019156;0.0061208292;0.0068577344;-0.7071518919;5;1620210429.490778449;gapter1_5
1620210429.1309309006;-0.2584956723;-1.2437204068;0.6919124836;0.7164146406;-0.0153434705;0.0040745758;0.6974941136;1620210429.1149508953;-0.0533306991;5.2449676061;1.4843814059;0.7069981453;0.0061111985;0.0068492966;-0.7071558265;6;1620210429.516749801;gapter1_6
1620210429.1401400566;-0.2583290484;-1.2438325832;0.7002766645;0.7167233309;-0.0157009044;0.0045551577;0.6971659767;1620210429.1309659481;-0.0533558567;5.2449675611;1.4843809795;0.7070015967;0.0061199776;0.0068546855;-0.7071522477;6;1620210429.516749801;gapter1_6
1620210429.1476490498;-0.2583361024;-1.2438805058;0.7087513698;0.7165702210;-0.0157671444;0.0048404778;0.6973199304;1620210429.1401638985;-0.0533362092;5.2449668488;1.4843782475;0.7070029433;0.0061175631;0.0068531685;-0.7071509370;7;1620210429.542721153;gapter1_7
1620210429.1566369534;-0.2583092148;-1.2439745114;0.7172826027;0.7167971083;-0.0157141455;0.0051060259;0.6970860060;1620210429.1476919651;-0.0533312496;5.2449699224;1.4843826171;0.7070022779;0.0061184255;0.0068525054;-0.7071516012;7;1620210429.542721153;gapter1_7
1620210429.1643610001;-0.2581130741;-1.2440410526;0.7257837756;0.7167598518;-0.0161172914;0.0048941563;0.6971166294;1620210429.1566491127;-0.0533563732;5.2449725054;1.4843857308;0.7070017086;0.0061284528;0.0068576778;-0.7071520334;7;1620210429.542721153;gapter1_7
1620210429.1818959713;-0.2580277614;-1.2443448079;0.7428309908;0.7168119097;-0.0163627757;0.0055295034;0.6970526309;1620210429.1643741131;-0.0533636428;5.2449706447;1.4843853796;0.7070004236;0.0061199258;0.0068566516;-0.7071534020;8;1620210429.568692577;gapter1_8
1620210429.1886360645;-0.2580032976;-1.2444583242;0.7514159276;0.7168151659;-0.0166026377;0.0055580051;0.6970433838;1620210429.1819119453;-0.0533596095;5.2449668520;1.4843817691;0.7070034916;0.0061190029;0.0068555398;-0.7071503533;8;1620210429.568692577;gapter1_8
1620210429.1971509457;-0.2578628179;-1.2445674226;0.7598300561;0.7169720391;-0.0168596420;0.0060832312;0.6968714673;1620210429.1887309551;-0.0533271917;5.2449705069;1.4843777519;0.7069974864;0.0061109826;0.0068540666;-0.7071564409;8;1620210429.568692577;gapter1_8
1620210429.2084779739;-0.2579071675;-1.2446934020;0.7684054329;0.7169111625;-0.0162668139;0.0065509355;0.6969439440;1620210429.1971690655;-0.0533233891;5.2449702983;1.4843762671;0.7070041182;0.0061242280;0.0068582577;-0.7071496553;9;1620210429.594663897;gapter1_9
1620210429.2140419483;-0.2576713712;-1.2448970205;0.7770651965;0.7169939740;-0.0168312908;0.0065175260;0.6968456578;1620210429.2085380554;-0.0533485676;5.2449690209;1.4843829799;0.7070011150;0.0061187192;0.0068525781;-0.7071527606;9;1620210429.594663897;gapter1_9
1620210429.2238569260;-0.2575992949;-1.2449736663;0.7856928110;0.7168984014;-0.0169131128;0.0064163068;0.6969429386;1620210429.2140541077;-0.0533376718;5.2449644609;1.4843818552;0.7070012158;0.0061081616;0.0068464849;-0.7071528101;10;1620210429.620635209;gapter1_10
1620210429.2377460003;-0.2578235293;-1.2451624699;0.8029879177;0.7169446472;-0.0161065187;0.0074198066;0.6969045124;1620210429.2238891125;-0.0533272645;5.2449668595;1.4843834891;0.7069992719;0.0061088178;0.0068455681;-0.7071547568;10;1620210429.620635209;gapter1_10
1620210429.2458710670;-0.2576584972;-1.2452600844;0.8116328916;0.7169414428;-0.0164112115;0.0071282152;0.6969037439;1620210429.2377579212;-0.0533400026;5.2449689171;1.4843853092;0.7070032573;0.0061144001;0.0068545011;-0.7071506375;10;1620210429.620635209;gapter1_10
1620210429.2630329132;-0.2575478788;-1.2453792441;0.8292331015;0.7169545538;-0.0161775888;0.0065817929;0.6969010930;1620210429.2458899021;-0.0533332533;5.2449679590;1.4843822909;0.7070003481;0.0061137518;0.0068498895;-0.7071535964;11;1620210429.646606553;gapter1_11
1620210429.2711839676;-0.2577268392;-1.2455637934;0.8375298064;0.7166885894;-0.0166025952;0.0075123994;0.6971552076;1620210429.2630720139;-0.0533370685;5.2449687777;1.4843808190;0.7069975786;0.0061135011;0.0068535576;-0.7071563319;11;1620210429.646606553;gapter1_11
1620210429.2793860435;-0.2577881510;-1.2457084710;0.8460803459;0.7165512073;-0.0167562267;0.0079262948;0.6972881543;1620210429.2712159157;-0.0533532455;5.2449699099;1.4843812224;0.7070002968;0.0061212821;0.0068548070;-0.7071535348;12;1620210429.672577921;gapter1_12
1620210429.2877070904;-0.2575527403;-1.2456996005;0.8544919139;0.7168363902;-0.0171046591;0.0081135975;0.6969843541;1620210429.2794129848;-0.0533585157;5.2449710227;1.4843827863;0.7069987486;0.0061202705;0.0068579330;-0.7071550611;12;1620210429.672577921;gapter1_12
1620210429.2955329418;-0.2574958962;-1.2456988824;0.8629722105;0.7165266625;-0.0175621675;0.0077181546;0.6972958786;1620210429.2877280712;-0.0533638166;5.2449673517;1.4843851126;0.7069975610;0.0061131042;0.0068528928;-0.7071563593;12;1620210429.672577921;gapter1_12
1620210429.3038659096;-0.2573156487;-1.2458791822;0.8714565726;0.7169997877;-0.0179692089;0.0078278859;0.6967977728;1620210429.2955451012;-0.0533357030;5.2449710441;1.4843784134;0.7070010211;0.0061197625;0.0068579512;-0.7071527934;13;1620210429.698549337;gapter1_13
1620210429.3209919930;-0.2574966503;-1.2459488026;0.8881052312;0.7166391159;-0.0186814374;0.0084457014;0.6971427770;1620210429.3038849831;-0.0533273021;5.2449696834;1.4843783847;0.7069989285;0.0061155092;0.0068538945;-0.7071549617;13;1620210429.698549337;gapter1_13
1620210429.3388350010;-0.2572304676;-1.2460285426;0.9046250845;0.7166893153;-0.0198367595;0.0089175492;0.6970533736;1620210429.3210570812;-0.0533352345;5.2449722276;1.4843814225;0.7070018353;0.0061183858;0.0068530954;-0.7071520384;14;1620210429.724520609;gapter1_14
1620210429.3465731144;-0.2572111581;-1.2460738017;0.9127438532;0.7167272377;-0.0203402684;0.0094388169;0.6969930050;1620210429.3388590813;-0.0533327695;5.2449709594;1.4843782843;0.7070001723;0.0061116084;0.0068532599;-0.7071537580;14;1620210429.724520609;gapter1_14
1620210429.3631830215;-0.2573222426;-1.2460746814;0.9291204520;0.7165673013;-0.0210576013;0.0095325726;0.6971348580;1620210429.3465850353;-0.0533602951;5.2449643817;1.4843832426;0.7069972275;0.0061095995;0.0068488878;-0.7071567619;15;1620210429.750491961;gapter1_15
1620210429.3720660210;-0.2572868956;-1.2461223759;0.9371923476;0.7165372452;-0.0218880521;0.0092781635;0.6971436043;1620210429.3631949425;-0.0533600006;5.2449685988;1.4843874698;0.7069993773;0.0061173069;0.0068491618;-0.7071545433;15;1620210429.750491961;gapter1_15
1620210429.3797559738;-0.2571707187;-1.2461353659;0.9452335961;0.7168019733;-0.0223501779;0.0091933068;0.6968578648;1620210429.3721039295;-0.0533286349;5.2449641440;1.4843828743;0.7069991647;0.0061072884;0.0068427679;-0.7071549043;15;1620210429.750491961;gapter1_15
1620210429.3886559010;-0.2573081529;-1.2461142700;0.9533584616;0.7166195346;-0.0223614097;0.0090314308;0.6970472317;1620210429.3797678947;-0.0533639383;5.2449724009;1.4843882659;0.7070002306;0.0061187304;0.0068531727;-0.7071536389;16;1620210429.776463289;gapter1_16
1620210429.3964519501;-0.2572058554;-1.2461482825;0.9613015273;0.7169052772;-0.0226476157;0.0090327734;0.6967440836;1620210429.3886690140;-0.0533566037;5.2449649674;1.4843888120;0.7070015390;0.0061145813;0.0068465293;-0.7071524311;16;1620210429.776463289;gapter1_16
1620210429.4126150608;-0.2574164404;-1.2460930934;0.9772658088;0.7164746750;-0.0227062037;0.0085725068;0.6971907777;1620210429.3964660168;-0.0533411235;5.2449714459;1.4843826303;0.7069996420;0.0061094895;0.0068511449;-0.7071543269;17;1620210429.802434729;gapter1_17
1620210429.4301769733;-0.2574196407;-1.2460488220;0.9931447949;0.7165232205;-0.0223826166;0.0082192030;0.6971556051;1620210429.4126269817;-0.0533582543;5.2449678008;1.4843865880;0.7069972797;0.0061140472;0.0068487675;-0.7071566724;17;1620210429.802434729;gapter1_17
1620210429.4382519722;-0.2574685935;-1.2460141086;1.0010218968;0.7165149419;-0.0220671009;0.0081800713;0.6971746320;1620210429.4301888943;-0.0533269710;5.2449668793;1.4843811924;0.7069995825;0.0061079333;0.0068450488;-0.7071544589;18;1620210429.828406041;gapter1_18
1620210429.4540839195;-0.2577064286;-1.2459414324;1.0165987825;0.7163026302;-0.0208250627;0.0086056736;0.6974258392;1620210429.4382638931;-0.0533591749;5.2449701797;1.4843855387;0.7069987853;0.0061164761;0.0068514089;-0.7071551205;18;1620210429.828406041;gapter1_18
1620210429.4719500542;-0.2577394041;-1.2458835346;1.0318982621;0.7163378571;-0.0201441471;0.0091457923;0.6974027835;1620210429.4540970325;-0.0533288756;5.2449731025;1.4843785583;0.7070000000;0.0061175839;0.0068554734;-0.7071538571;19;1620210429.854377353;gapter1_19
1620210429.4806549549;-0.2575507731;-1.2457933489;1.0395418936;0.7165794802;-0.0197940221;0.0090944316;0.6971652146;1620210429.4719629288;-0.0533299824;5.2449681796;1.4843841608;0.7069997856;0.0061139131;0.0068483520;-0.7071541722;19;1620210429.854377353;gapter1_19
1620210429.4885520935;-0.2576697098;-1.2457228441;1.0470623048;0.7165249629;-0.0192472865;0.0095782599;0.6972300743;1620210429.4806990623;-0.0533566475;5.2449723733;1.4843844306;0.7069994562;0.0061186194;0.0068546214;-0.7071544001;20;1620210429.880348713;gapter1_20
1620210429.4963150024;-0.2577500675;-1.2456428141;1.0546029006;0.7165220599;-0.0187092322;0.0096618047;0.6972465502;1620210429.4885649681;-0.0533543659;5.2449789343;1.4843829309;0.7070013391;0.0061246432;0.0068541811;-0.7071524697;20;1620210429.880348713;gapter1_20
1620210429.5045928955;-0.2578225002;-1.2455310596;1.0621535765;0.7163082401;-0.0182562885;0.0095476660;0.6974797883;1620210429.4963479042;-0.0533263643;5.2449755176;1.4843747057;0.7070031930;0.0061182285;0.0068570027;-0.7071506444;20;1620210429.880348713;gapter1_20
1620210429.5134210587;-0.2577974612;-1.2454704263;1.0695550413;0.7163281149;-0.0180547206;0.0093518951;0.6974672759;1620210429.5046141148;-0.0533366792;5.2449696098;1.4843781217;0.7070008563;0.0061157381;0.0068554615;-0.7071530171;21;1620210429.906320073;gapter1_21
1620210429.5295178890;-0.2580497599;-1.2451734230;1.0843046908;0.7163729761;-0.0172919376;0.0090582493;0.6974444036;1620210429.5134480000;-0.0533339307;5.2449679570;1.4843838735;0.7070006153;0.0061133327;0.0068507989;-0.7071533241;21;1620210429.906320073;gapter1_21
1620210429.5383698940;-0.2579847177;-1.2450354930;1.0915600636;0.7166182083;-0.0173464599;0.0086417503;0.6971963597;1620210429.5295639038;-0.0533352335;5.2449780607;1.4843776667;0.7070021309;0.0061224721;0.0068592767;-0.7071516475;21;1620210429.906320073;gapter1_21
1620210429.5474319458;-0.2580118649;-1.2449386065;1.0987505304;0.7166658908;-0.0173047121;0.0083365118;0.6971521000;1620210429.5383830070;-0.0533240652;5.2449626563;1.4843813553;0.7070029822;0.0061078268;0.0068413733;-0.7071510965;22;1620210429.932291497;gapter1_22
1620210429.5549170971;-0.2581457025;-1.2447677068;1.1059727635;0.7166378493;-0.0170193195;0.0080376876;0.6971914595;1620210429.5474441051;-0.0533552967;5.2449768948;1.4843835094;0.7070007053;0.0061196823;0.0068540536;-0.7071531476;22;1620210429.932291497;gapter1_22
1620210429.5714080334;-0.2581765533;-1.2445902423;1.1200581870;0.7169117005;-0.0172925433;0.0077699108;0.6969061703;1620210429.5549290180;-0.0533600986;5.2449728214;1.4843873690;0.7070002554;0.0061170366;0.0068518322;-0.7071536419;23;1620210429.958262865;gapter1_23
1620210429.5808310509;-0.2582457895;-1.2444396247;1.1270516026;0.7170482840;-0.0171022905;0.0076113545;0.6967720842;1620210429.5714209080;-0.0533555109;5.2449700606;1.4843859568;0.7070001486;0.0061146010;0.0068493588;-0.7071537936;23;1620210429.958262865;gapter1_23
1620210429.5879778862;-0.2584084833;-1.2442819816;1.1340050300;0.7168533929;-0.0171700279;0.0074600811;0.6969725607;1620210429.5808570385;-0.0533550674;5.2449700229;1.4843828629;0.7069999326;0.0061178643;0.0068499521;-0.7071539756;23;1620210429.958262865;gapter1_23
1620210429.5969009399;-0.2585352844;-1.2441033409;1.1408623423;0.7168077250;-0.0171342006;0.0073785143;0.6970212781;1620210429.5879909992;-0.0533385875;5.2449694783;1.4843769102;0.7069998702;0.0061174075;0.0068584376;-0.7071539597;24;1620210429.984234129;gapter1_24
1620210429.6052570343;-0.2586232590;-1.2439512766;1.1476222430;0.7167769927;-0.0171587629;0.0074646557;0.6970513600;1620210429.5969130993;-0.0533308690;5.2449707820;1.4843807197;0.7069993230;0.0061113015;0.0068547289;-0.7071545955;24;1620210429.984234129;gapter1_24
1620210429.6215410233;-0.2588209676;-1.2436711728;1.1607777286;0.7166409643;-0.0176002782;0.0080810173;0.6971733326;1620210429.6052699089;-0.0533342235;5.2449711920;1.4843822300;0.7070010598;0.0061132290;0.0068523097;-0.7071528659;25;1620210430.010205545;gapter1_25
1620210429.6299419403;-0.2589295632;-1.2434805686;1.1673094113;0.7164435689;-0.0177917103;0.0084799049;0.6973665885;1620210429.6215529442;-0.0533602843;5.2449696098;1.4843858387;0.7069975301;0.0061121980;0.0068485150;-0.7071564404;25;1620210430.010205545;gapter1_25
1620210429.6384611130;-0.2590584644;-1.2433023712;1.1738058934;0.7162144769;-0.0179572109;0.0086223624;0.6975958834;1620210429.6299540997;-0.0533435168;5.2449752239;1.4843820462;0.7069986231;0.0061113668;0.0068541902;-0.7071552999;25;1620210430.010205545;gapter1_25
1620210429.6468470097;-0.2590942936;-1.2431062199;1.1801592588;0.7163094392;-0.0182027433;0.0091272921;0.6974855841;1620210429.6384739876;-0.0533403950;5.2449742252;1.4843825362;0.7070000610;0.0061185799;0.0068570635;-0.7071537721;26;1620210430.036176921;gapter1_26
1620210429.6550769806;-0.2592534090;-1.2429615546;1.1864344951;0.7160874256;-0.0186011755;0.0094898374;0.6976981712;1620210429.6468589306;-0.0533277468;5.2449706304;1.4843786530;0.7070024087;0.0061205154;0.0068524412;-0.7071514530;26;1620210430.036176921;gapter1_26
1620210429.6715869904;-0.2594502837;-1.2425029908;1.1988865787;0.7160207186;-0.0194178004;0.0097835827;0.6977403250;1620210429.6550889015;-0.0533614261;5.2449809373;1.4843828023;0.7070036569;0.0061321723;0.0068655039;-0.7071499773;26;1620210430.036176921;gapter1_26
1620210429.6796040535;-0.2597420460;-1.2422122253;1.2051545481;0.7158860958;-0.0190567246;0.0101962257;0.6978824945;1620210429.6715979576;-0.0533588743;5.2449746289;1.4843881402;0.7070009920;0.0061172442;0.0068532904;-0.7071528895;27;1620210430.062148241;gapter1_27
1620210429.6878390312;-0.2597315573;-1.2420444732;1.2111518969;0.7160870252;-0.0195430995;0.0104677682;0.6976588460;1620210429.6796159744;-0.0533577568;5.2449658682;1.4843844477;0.7069980662;0.0061138944;0.0068502924;-0.7071558726;27;1620210430.062148241;gapter1_27
1620210429.6960310936;-0.2597821887;-1.2415959550;1.2175155790;0.7160405179;-0.0193344112;0.0095350536;0.6977257628;1620210429.6878640652;-0.0533350719;5.2449772192;1.4843805171;0.7070009557;0.0061186725;0.0068567004;-0.7071528803;28;1620210430.088119625;gapter1_28
1620210429.7043740749;-0.2599910860;-1.2413535030;1.2234856563;0.7159329477;-0.0193731931;0.0095805323;0.6978344411;1620210429.6960608959;-0.0533675827;5.2449761073;1.4843856176;0.7070001167;0.0061197836;0.0068584959;-0.7071536921;28;1620210430.088119625;gapter1_28
1620210429.7128739357;-0.2601827190;-1.2413635174;1.2290791850;0.7160083904;-0.0202878608;0.0104259293;0.6977189173;1620210429.7043960094;-0.0533328711;5.2449685136;1.4843777485;0.7070036784;0.0061159221;0.0068548066;-0.7071502004;28;1620210430.088119625;gapter1_28
1620210429.7294158936;-0.2602774562;-1.2409350634;1.2409063369;0.7161551170;-0.0204080660;0.0100106046;0.6975708903;1620210429.7128870487;-0.0533308840;5.2449742735;1.4843769093;0.7070015843;0.0061189756;0.0068581015;-0.7071522357;29;1620210430.114090969;gapter1_29
1620210429.7385210991;-0.2606166859;-1.2405334547;1.2470694637;0.7156781547;-0.0196786365;0.0090735765;0.6980939768;1620210429.7294270992;-0.0533366774;5.2449747411;1.4843790743;0.7070037493;0.0061212694;0.0068593104;-0.7071500395;29;1620210430.114090969;gapter1_29
1620210429.7472488880;-0.2606342050;-1.2403551720;1.2528765088;0.7157576320;-0.0196281845;0.0089506770;0.6980154955;1620210429.7385420799;-0.0533275373;5.2449675597;1.4843822280;0.7070025104;0.0061136020;0.0068494804;-0.7071514397;30;1620210430.140062361;gapter1_30
1620210429.7549610138;-0.2608398731;-1.2400710098;1.2586931724;0.7157973750;-0.0188291651;0.0089800486;0.6979963748;1620210429.7472610474;-0.0533371135;5.2449727911;1.4843801610;0.7070020529;0.0061176643;0.0068583157;-0.7071517765;30;1620210430.140062361;gapter1_30
1620210429.7706971169;-0.2608862480;-1.2395335501;1.2699476095;0.7158216490;-0.0179526169;0.0093509671;0.6979897061;1620210429.7549860477;-0.0533521848;5.2449738472;1.4843820526;0.7070006919;0.0061227828;0.0068531013;-0.7071531434;30;1620210430.140062361;gapter1_30
1620210429.7799220085;-0.2609505909;-1.2392342913;1.2757638255;0.7160385449;-0.0168907469;0.0092300154;0.6977953223;1620210429.7707109451;-0.0533627118;5.2449727144;1.4843808172;0.7070009704;0.0061202274;0.0068575119;-0.7071528443;31;1620210430.166033689;gapter1_31
1620210429.7878870964;-0.2609382702;-1.2389602579;1.2812003407;0.7159197481;-0.0165020693;0.0091666107;0.6979273380;1620210429.7799329758;-0.0533283240;5.2449687561;1.4843819217;0.7070012758;0.0061147349;0.0068480434;-0.7071526782;31;1620210430.166033689;gapter1_31
1620210429.7967119217;-0.2612125229;-1.2387179058;1.2866016960;0.7157068596;-0.0158324893;0.0095949013;0.6981553991;1620210429.7878999710;-0.0533305784;5.2449789317;1.4843767725;0.7070012082;0.0061270223;0.0068599818;-0.7071525238;32;1620210430.192005017;gapter1_32
1620210429.8052120209;-0.2611569188;-1.2383885030;1.2922272232;0.7160303671;-0.0150047367;0.0091284024;0.6978481522;1620210429.7967240810;-0.0533291741;5.2449687834;1.4843810591;0.7070027729;0.0061128898;0.0068484954;-0.7071511930;32;1620210430.192005017;gapter1_32
1620210429.8218519688;-0.2615207569;-1.2378324524;1.3027521883;0.7159383289;-0.0143173785;0.0092250345;0.6979557440;1620210429.8052239418;-0.0533236886;5.2449713760;1.4843824733;0.7070027667;0.0061191543;0.0068511283;-0.7071511195;32;1620210430.192005017;gapter1_32
1620210429.8307139874;-0.2613634456;-1.2374869054;1.3079825402;0.7163535366;-0.0141755233;0.0089248717;0.6975363875;1620210429.8218810558;-0.0533632804;5.2449677515;1.4843830651;0.7070008358;0.0061192122;0.0068527940;-0.7071530334;33;1620210430.217976417;gapter1_33
1620210429.8383131027;-0.2614348854;-1.2372301909;1.3131278462;0.7164802960;-0.0142827593;0.0085884216;0.6974082214;1620210429.8307271004;-0.0533597656;5.2449708099;1.4843839264;0.7069995869;0.0061130696;0.0068514282;-0.7071543483;33;1620210430.217976417;gapter1_33
1620210429.8460249901;-0.2616545381;-1.2370574202;1.3178837517;0.7163782297;-0.0147720074;0.0088651663;0.6974994112;1620210429.8383369446;-0.0533351423;5.2449740718;1.4843832223;0.7070026171;0.0061178837;0.0068551598;-0.7071512411;33;1620210430.217976417;gapter1_33
1620210429.8546690941;-0.2617486156;-1.2367061493;1.3229936362;0.7164237930;-0.0149794498;0.0088279724;0.6974486589;1620210429.8460500240;-0.0533391537;5.2449672570;1.4843753781;0.7070009235;0.0061131091;0.0068529582;-0.7071529969;34;1620210430.243947673;gapter1_34
1620210429.8705120087;-0.2619833025;-1.2361050592;1.3329129825;0.7166673883;-0.0152951639;0.0080384741;0.6972010438;1620210429.8546810150;-0.0533271652;5.2449748724;1.4843807454;0.7070004328;0.0061132652;0.0068510627;-0.7071535045;34;1620210430.243947673;gapter1_34
1620210429.8787319660;-0.2620643962;-1.2357725879;1.3378558890;0.7168979746;-0.0152746724;0.0076026150;0.6969692810;1620210429.8705410957;-0.0533346672;5.2449728588;1.4843822618;0.7070020330;0.0061190392;0.0068546756;-0.7071518197;35;1620210430.269919041;gapter1_35
1620210429.8872020245;-0.2620911416;-1.2354939487;1.3425927424;0.7170155015;-0.0158199977;0.0072065312;0.6968404152;1620210429.8787450790;-0.0533302994;5.2449591776;1.4843819942;0.7069972536;0.0061003757;0.0068390630;-0.7071569104;35;1620210430.269919041;gapter1_35
1620210429.8952128887;-0.2621528413;-1.2352520121;1.3472818371;0.7171331294;-0.0163295004;0.0072039106;0.6967076330;1620210429.8872139454;-0.0533528997;5.2449783539;1.4843905070;0.7069998659;0.0061232628;0.0068553094;-0.7071539436;35;1620210430.269919041;gapter1_35
1620210429.9122400284;-0.2625566155;-1.2343570693;1.3568971808;0.7168118058;-0.0157313759;0.0061817830;0.6970617938;1620210429.8952250481;-0.0533593588;5.2449739083;1.4843877410;0.7070015702;0.0061219264;0.0068570737;-0.7071522342;36;1620210430.295890369;gapter1_36
1620210429.9219551086;-0.2626838142;-1.2340215634;1.3613597732;0.7166423108;-0.0160960011;0.0062123743;0.6972274546;1620210429.9122760296;-0.0533576383;5.2449768145;1.4843827883;0.7070007378;0.0061187200;0.0068561849;-0.7071531028;36;1620210430.295890369;gapter1_36
1620210429.9297659397;-0.2629300485;-1.2337025488;1.3657040468;0.7165869625;-0.0163067217;0.0066605893;0.6972753061;1620210429.9219670296;-0.0533365791;5.2449734273;1.4843831035;0.7070008205;0.0061160810;0.0068552416;-0.7071530520;36;1620210430.295890369;gapter1_36
1620210429.9373989105;-0.2631118968;-1.2333223900;1.3700741635;0.7163393065;-0.0165111725;0.0073176645;0.6975183374;1620210429.9297940731;-0.0533300325;5.2449707770;1.4843797771;0.7070036265;0.0061141254;0.0068497191;-0.7071503171;37;1620210430.321861785;gapter1_37
1620210429.9470040798;-0.2632316176;-1.2329318532;1.3743669002;0.7162632698;-0.0167404655;0.0073335966;0.6975907851;1620210429.9374110699;-0.0533621847;5.2449754258;1.4843847313;0.7069989852;0.0061174892;0.0068595836;-0.7071548326;37;1620210430.321861785;gapter1_37
1620210429.9556109905;-0.2634405345;-1.2326284393;1.3785566970;0.7161520613;-0.0171308193;0.0077979886;0.6976904410;1620210429.9470379353;-0.0533407011;5.2449671676;1.4843817498;0.7070001467;0.0061111015;0.0068513270;-0.7071538067;38;1620210430.347833089;gapter1_38
1620210429.9718310833;-0.2637604647;-1.2318309543;1.3869725043;0.7158922065;-0.0179617642;0.0075654832;0.6979387417;1620210429.9556438923;-0.0533621404;5.2449697604;1.4843853310;0.7069994216;0.0061193039;0.0068515187;-0.7071544589;38;1620210430.347833089;gapter1_38
1620210429.9887750149;-0.2639029702;-1.2310495771;1.3951399370;0.7161456815;-0.0183401551;0.0075902593;0.6976685385;1620210429.9718680382;-0.0533406240;5.2449660768;1.4843779691;0.7070042335;0.0061181827;0.0068557748;-0.7071496164;39;1620210430.373804457;gapter1_39
1620210429.9967939854;-0.2642507926;-1.2307066653;1.3990862836;0.7159313260;-0.0184530344;0.0080032787;0.6978809135;1620210429.9887878895;-0.0533353062;5.2449685849;1.4843835489;0.7070005840;0.0061108519;0.0068508034;-0.7071533767;39;1620210430.373804457;gapter1_39
1620210430.0054790974;-0.2643845431;-1.2303354361;1.4031548691;0.7156806457;-0.0185126410;0.0077834593;0.6981388926;1620210429.9968059063;-0.0533358321;5.2449743892;1.4843776240;0.7070013880;0.0061151120;0.0068558967;-0.7071524867;40;1620210430.399775865;gapter1_40
1620210430.0213160515;-0.2644700309;-1.2296190001;1.4110950378;0.7158654365;-0.0183729528;0.0073071082;0.6979582492;1620210430.0055079460;-0.0533379246;5.2449804126;1.4843791497;0.7070032369;0.0061217984;0.0068631077;-0.7071505104;40;1620210430.399775865;gapter1_40
