CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620220234.1983261108;-0.1359054527;-1.1779303078;0.8626901065;0.7202304164;-0.0162804424;0.0038286974;0.6935332981;1620220234.1902890205;-0.0537994796;5.2441923805;1.4841149728;0.7067372627;0.0060782227;0.0069913703;-0.7074154490;7;1620220234.565651540;gapter1_7
1620220234.2056720257;-0.1360287729;-1.1779233993;0.8709967504;0.7201436616;-0.0161390028;0.0034271973;0.6936287866;1620220234.1983549595;-0.0538037741;5.2441922054;1.4841220563;0.7067349928;0.0060680054;0.0069843750;-0.7074178735;8;1620220234.617594212;gapter1_8
1620220234.2148609161;-0.1360861160;-1.1781104098;0.8792992890;0.7204834831;-0.0166599852;0.0034326306;0.6932634511;1620220234.2056829929;-0.0537830076;5.2441912923;1.4841195580;0.7067319434;0.0060679289;0.0069840335;-0.7074209240;8;1620220234.617594212;gapter1_8
1620220234.2232980728;-0.1363464436;-1.1782630658;0.8875184659;0.7206149870;-0.0168260439;0.0039687109;0.6931198843;1620220234.2148718834;-0.0537941183;5.2441907436;1.4841166897;0.7067321336;0.0060667630;0.0069813769;-0.7074207702;8;1620220234.617594212;gapter1_8
1620220234.2315928936;-0.1365615247;-1.1783236161;0.8956893876;0.7203780910;-0.0174906035;0.0042518065;0.6933479696;1620220234.2233090401;-0.0537985416;5.2441958207;1.4841134770;0.7067337575;0.0060739050;0.0069912923;-0.7074189886;8;1620220234.617594212;gapter1_8
1620220234.2492129803;-0.1367981607;-1.1783280657;0.9121026303;0.7204070326;-0.0176478549;0.0040482631;0.6933151319;1620220234.2316219807;-0.0538003687;5.2441938749;1.4841138587;0.7067348127;0.0060728378;0.0069886188;-0.7074179700;9;1620220234.643565492;gapter1_9
1620220234.2578020096;-0.1371081671;-1.1784313898;0.9201237952;0.7201811056;-0.0178567069;0.0045189845;0.6935415575;1620220234.2492439747;-0.0538005640;5.2441973051;1.4841151087;0.7067356711;0.0060743634;0.0069915903;-0.7074170700;9;1620220234.643565492;gapter1_9
1620220234.2730538845;-0.1373964617;-1.1784764781;0.9363815649;0.7199852708;-0.0182645941;0.0041686586;0.6937364317;1620220234.2578320503;-0.0538294575;5.2441975288;1.4841146009;0.7067325267;0.0060793755;0.0069885018;-0.7074201988;10;1620220234.695508292;gapter1_10
1620220234.2825329304;-0.1377039105;-1.1785538730;0.9444361709;0.7196265924;-0.0183754519;0.0041858826;0.6941054593;1620220234.2730660439;-0.0538018776;5.2441883917;1.4841161489;0.7067353980;0.0060653625;0.0069830716;-0.7074175042;10;1620220234.695508292;gapter1_10
1620220234.2908339500;-0.1379506858;-1.1786740261;0.9524276731;0.7195547185;-0.0183327478;0.0043335159;0.6941801914;1620220234.2825639248;-0.0537932208;5.2441969858;1.4841152850;0.7067347042;0.0060744492;0.0069923210;-0.7074180281;10;1620220234.695508292;gapter1_10
1620220234.3077809811;-0.1383806368;-1.1787907164;0.9683712257;0.7191878638;-0.0178917692;0.0048961763;0.6945680158;1620220234.2908639908;-0.0537785825;5.2441870702;1.4841117539;0.7067340024;0.0060661618;0.0069810208;-0.7074189119;10;1620220234.695508292;gapter1_10
1620220234.3155019283;-0.1386922211;-1.1788928064;0.9762170224;0.7188139319;-0.0176693258;0.0055098796;0.6949560903;1620220234.3077929020;-0.0537991678;5.2441974989;1.4841170826;0.7067329764;0.0060723753;0.0069886030;-0.7074198087;11;1620220234.721479612;gapter1_11
1620220234.3238968849;-0.1389090310;-1.1789030559;0.9841192963;0.7185021362;-0.0175151457;0.0057965379;0.6952800156;1620220234.3155329227;-0.0538004433;5.2441929244;1.4841114691;0.7067372719;0.0060742357;0.0069888445;-0.7074154990;11;1620220234.721479612;gapter1_11
1620220234.3398640156;-0.1393221757;-1.1789992089;0.9998203121;0.7183861472;-0.0166257652;0.0065335185;0.6954151570;1620220234.3239269257;-0.0538012778;5.2441904154;1.4841099673;0.7067367411;0.0060734397;0.0069862029;-0.7074160622;11;1620220234.721479612;gapter1_11
1620220234.3489699364;-0.1394896596;-1.1790816705;1.0076156657;0.7185307104;-0.0160111876;0.0068019546;0.6952776377;1620220234.3398740292;-0.0537747228;5.2441919749;1.4841120868;0.7067370616;0.0060743930;0.0069857819;-0.7074157380;12;1620220234.747450908;gapter1_12
1620220234.3567459583;-0.1394876946;-1.1790945715;1.0153261414;0.7187485780;-0.0157817555;0.0070406738;0.6950552832;1620220234.3489971161;-0.0537968524;5.2441912660;1.4841209647;0.7067338074;0.0060671561;0.0069831425;-0.7074190772;12;1620220234.747450908;gapter1_12
1620220234.3652040958;-0.1398096140;-1.1791096895;1.0229219712;0.7185632820;-0.0154132060;0.0075626314;0.6952496310;1620220234.3567759991;-0.0537956307;5.2441930427;1.4841181181;0.7067348407;0.0060678442;0.0069833599;-0.7074180369;12;1620220234.747450908;gapter1_12
1620220234.3730850220;-0.1400540980;-1.1791419581;1.0305439316;0.7186511262;-0.0151147679;0.0079334446;0.6951612496;1620220234.3652338982;-0.0537967904;5.2441888600;1.4841170883;0.7067367369;0.0060697540;0.0069835431;-0.7074161243;12;1620220234.747450908;gapter1_12
1620220234.3901290894;-0.1406259402;-1.1792053258;1.0455978767;0.7182524828;-0.0154289389;0.0082078996;0.6955630448;1620220234.3731129169;-0.0537977554;5.2441926329;1.4841101490;0.7067341752;0.0060731937;0.0069881118;-0.7074186089;13;1620220234.799393692;gapter1_13
1620220234.3983609676;-0.1408834446;-1.1792341266;1.0529713945;0.7181527690;-0.0157661773;0.0085236287;0.6956546383;1620220234.3901588917;-0.0538030529;5.2441890491;1.4841151627;0.7067319359;0.0060617140;0.0069799473;-0.7074210251;13;1620220234.799393692;gapter1_13
1620220234.4067649841;-0.1412205654;-1.1792207323;1.0602995669;0.7179696001;-0.0158658476;0.0087721263;0.6958383275;1620220234.3983891010;-0.0538022942;5.2441913239;1.4841137609;0.7067352588;0.0060705591;0.0069851644;-0.7074175781;13;1620220234.799393692;gapter1_13
1620220234.4153070450;-0.1412958041;-1.1792219233;1.0675297997;0.7182037323;-0.0164793817;0.0089272983;0.6955804283;1620220234.4067950249;-0.0538007141;5.2441962897;1.4841180618;0.7067353972;0.0060742714;0.0069920626;-0.7074173398;14;1620220234.825365012;gapter1_14
1620220234.4235639572;-0.1415216520;-1.1792252649;1.0747757461;0.7182177628;-0.0169115000;0.0089507740;0.6955552674;1620220234.4153380394;-0.0537801874;5.2441918293;1.4841137758;0.7067342185;0.0060700976;0.0069836376;-0.7074186364;14;1620220234.825365012;gapter1_14
1620220234.4396491051;-0.1419496935;-1.1792200929;1.0891804432;0.7185432491;-0.0174693594;0.0090480050;0.6952039660;1620220234.4235920906;-0.0538009279;5.2441891758;1.4841233419;0.7067337350;0.0060669772;0.0069822398;-0.7074191600;14;1620220234.825365012;gapter1_14
1620220234.4480540752;-0.1420488804;-1.1792326390;1.0962296959;0.7186727249;-0.0180993771;0.0089545802;0.6950552082;1620220234.4396760464;-0.0537798609;5.2441923235;1.4841127439;0.7067317673;0.0060718342;0.0069878244;-0.7074210290;14;1620220234.825365012;gapter1_14
1620220234.4568591118;-0.1423027618;-1.1792261295;1.1033406680;0.7187885676;-0.0181155130;0.0091830539;0.6949320073;1620220234.4480829239;-0.0538062029;5.2441921313;1.4841147540;0.7067346874;0.0060731663;0.0069901486;-0.7074180773;15;1620220234.851336316;gapter1_15
1620220234.4652531147;-0.1425593645;-1.1791641256;1.1103728001;0.7188026909;-0.0182797751;0.0090022857;0.6949154627;1620220234.4568769932;-0.0538063622;5.2441892185;1.4841119430;0.7067344657;0.0060706452;0.0069871059;-0.7074183505;15;1620220234.851336316;gapter1_15
1620220234.4733700752;-0.1427962720;-1.1791267067;1.1173512347;0.7188355103;-0.0182657620;0.0090605975;0.6948811241;1620220234.4652810097;-0.0537736258;5.2441891192;1.4841076730;0.7067351435;0.0060757199;0.0069864255;-0.7074176365;15;1620220234.851336316;gapter1_15
1620220234.4823400974;-0.1428630089;-1.1791218397;1.1242786820;0.7191024515;-0.0184489780;0.0088969332;0.6946021480;1620220234.4734399319;-0.0537784620;5.2441806398;1.4841091375;0.7067334659;0.0060584108;0.0069727752;-0.7074195956;16;1620220234.903279100;gapter1_16
1620220234.4985160828;-0.1433729507;-1.1791271928;1.1380559073;0.7192572069;-0.0179407596;0.0087140000;0.6944575334;1620220234.4823679924;-0.0538055480;5.2441848121;1.4841127228;0.7067347641;0.0060643220;0.0069818614;-0.7074181584;16;1620220234.903279100;gapter1_16
1620220234.5075750351;-0.1436564309;-1.1791379059;1.1448345569;0.7190247289;-0.0178620809;0.0085899065;0.6947018057;1620220234.4985439777;-0.0538024718;5.2441881575;1.4841195147;0.7067343088;0.0060671769;0.0069848546;-0.7074185592;16;1620220234.903279100;gapter1_16
1620220234.5160999298;-0.1438588634;-1.1790230242;1.1515660544;0.7190472191;-0.0175895492;0.0080349446;0.6946921219;1620220234.5076038837;-0.0538000378;5.2441912020;1.4841230530;0.7067334892;0.0060639249;0.0069836540;-0.7074194178;16;1620220234.903279100;gapter1_16
1620220234.5246779919;-0.1440720328;-1.1789115538;1.1583492929;0.7192739061;-0.0171127251;0.0080351474;0.6944693219;1620220234.5161299706;-0.0538007773;5.2441928810;1.4841164544;0.7067353835;0.0060725663;0.0069896495;-0.7074173920;17;1620220234.929250436;gapter1_17
1620220234.5321550369;-0.1443737523;-1.1789186223;1.1650150874;0.7193771188;-0.0167884288;0.0083026902;0.6943671758;1620220234.5247080326;-0.0537927445;5.2441903732;1.4841138465;0.7067356428;0.0060751189;0.0069893106;-0.7074171143;17;1620220234.929250436;gapter1_17
1620220234.5488169193;-0.1446929567;-1.1787636235;1.1779785945;0.7197579690;-0.0167032263;0.0077031223;0.6939813616;1620220234.5321838856;-0.0537978558;5.2441790751;1.4841139141;0.7067348455;0.0060614584;0.0069774218;-0.7074181454;17;1620220234.929250436;gapter1_17
1620220234.5568010807;-0.1449585987;-1.1787070655;1.1843996679;0.7198467825;-0.0168421219;0.0074611006;0.6938885246;1620220234.5488440990;-0.0538013941;5.2441898930;1.4841146150;0.7067322942;0.0060699813;0.0069857782;-0.7074205387;18;1620220234.955221756;gapter1_18
1620220234.5652561188;-0.1449799244;-1.1787074910;1.1908086102;0.7202486274;-0.0169662594;0.0070834063;0.6934723399;1620220234.5568170547;-0.0537907045;5.2441857351;1.4841103151;0.7067342503;0.0060659881;0.0069810196;-0.7074186657;18;1620220234.955221756;gapter1_18
1620220234.5729920864;-0.1453090227;-1.1785773900;1.1971504925;0.7200339042;-0.0166816936;0.0069147842;0.6937038875;1620220234.5652849674;-0.0537704854;5.2441831625;1.4841133068;0.7067358999;0.0060643370;0.0069761284;-0.7074170801;18;1620220234.955221756;gapter1_18
1620220234.5814158916;-0.1453043500;-1.1785172525;1.2033390276;0.7203513946;-0.0169633488;0.0066642459;0.6933698154;1620220234.5730190277;-0.0537958863;5.2441947573;1.4841200866;0.7067352234;0.0060767471;0.0069909640;-0.7074175030;18;1620220234.955221756;gapter1_18
1620220234.5981810093;-0.1458752965;-1.1782433615;1.2156886081;0.7203350495;-0.0170385952;0.0061826745;0.6933894124;1620220234.5814270973;-0.0537982570;5.2441998216;1.4841179774;0.7067343836;0.0060799288;0.0069960250;-0.7074182646;19;1620220235.007164492;gapter1_19
1620220234.6064050198;-0.1461840332;-1.1782149749;1.2216958041;0.7202594007;-0.0171779317;0.0062333917;0.6934641009;1620220234.5982100964;-0.0538039002;5.2441939814;1.4841149848;0.7067352411;0.0060760169;0.0069930994;-0.7074174705;19;1620220235.007164492;gapter1_19
1620220234.6150839329;-0.1464071973;-1.1780427326;1.2277083299;0.7201062230;-0.0175774365;0.0058156223;0.6936167817;1620220234.6064341068;-0.0537913415;5.2441885142;1.4841155454;0.7067336063;0.0060692040;0.0069852233;-0.7074192400;19;1620220235.007164492;gapter1_19
1620220234.6234729290;-0.1468396442;-1.1779877175;1.2336275976;0.7198995143;-0.0175572326;0.0059757807;0.6938304713;1620220234.6151139736;-0.0537938771;5.2441915325;1.4841103944;0.7067318274;0.0060731567;0.0069892831;-0.7074209432;19;1620220235.007164492;gapter1_19
1620220234.6402759552;-0.1472586827;-1.1777717791;1.2453141748;0.7198042505;-0.0173572804;0.0059149609;0.6939348521;1620220234.6235010624;-0.0537920238;5.2441954029;1.4841104894;0.7067334320;0.0060760901;0.0069907347;-0.7074193006;20;1620220235.033135876;gapter1_20
1620220234.6487050056;-0.1475654451;-1.1776839350;1.2511054329;0.7197988766;-0.0173203926;0.0062947654;0.6939380067;1620220234.6403059959;-0.0537975220;5.2441952206;1.4841139123;0.7067350588;0.0060744735;0.0069888642;-0.7074177077;20;1620220235.033135876;gapter1_20
1620220234.6567161083;-0.1479890045;-1.1776453632;1.2567098623;0.7195618961;-0.0171885045;0.0070109561;0.6941801492;1620220234.6487329006;-0.0537972392;5.2441925822;1.4841206378;0.7067323804;0.0060668490;0.0069844820;-0.7074204922;20;1620220235.033135876;gapter1_20
1620220234.6647880077;-0.1481098197;-1.1774735019;1.2624642624;0.7195345595;-0.0171677339;0.0065667647;0.6942133420;1620220234.6567270756;-0.0537984285;5.2441902599;1.4841202539;0.7067351298;0.0060689175;0.0069846797;-0.7074177258;21;1620220235.085078516;gapter1_21
1620220234.6735761166;-0.1485721039;-1.1773557518;1.2680407237;0.7192693155;-0.0165421899;0.0070898628;0.6944981941;1620220234.6648170948;-0.0537942871;5.2441946427;1.4841181432;0.7067346862;0.0060717653;0.0069877204;-0.7074181146;21;1620220235.085078516;gapter1_21
1620220234.6902239323;-0.1492207702;-1.1770977307;1.2791287048;0.7190161865;-0.0156996939;0.0074347246;0.6947762000;1620220234.6735870838;-0.0537969259;5.2441863614;1.4841133161;0.7067346602;0.0060682275;0.0069853334;-0.7074181945;21;1620220235.085078516;gapter1_21
1620220234.6988039017;-0.1495156005;-1.1769530057;1.2845511028;0.7187199473;-0.0153036338;0.0073578241;0.6950922950;1620220234.6902589798;-0.0538058857;5.2441940174;1.4841134476;0.7067348354;0.0060743326;0.0069909596;-0.7074179114;21;1620220235.085078516;gapter1_21
1620220234.7067699432;-0.1498131575;-1.1768203658;1.2901007987;0.7186291319;-0.0147960779;0.0073936054;0.6951967933;1620220234.6988339424;-0.0537999901;5.2441927450;1.4841104889;0.7067377688;0.0060779788;0.0069891832;-0.7074149671;22;1620220235.111049876;gapter1_22
1620220234.7154009342;-0.1501981082;-1.1767051753;1.2954439189;0.7184186347;-0.0144038142;0.0077661094;0.6954184949;1620220234.7067990303;-0.0537974327;5.2441943567;1.4841168849;0.7067349764;0.0060765275;0.0069884900;-0.7074177762;22;1620220235.111049876;gapter1_22
1620220234.7230570316;-0.1504714923;-1.1765565935;1.3007459189;0.7182998064;-0.0141218578;0.0078970104;0.6955455402;1620220234.7154159546;-0.0537972265;5.2441958628;1.4841151709;0.7067333599;0.0060736978;0.0069890508;-0.7074194098;22;1620220235.111049876;gapter1_22
1620220234.7321360111;-0.1506892328;-1.1763896420;1.3060384983;0.7183801773;-0.0137351655;0.0079503761;0.6954696669;1620220234.7231359482;-0.0538038361;5.2441934218;1.4841195364;0.7067355609;0.0060716844;0.0069877277;-0.7074172413;23;1620220235.137021292;gapter1_23
1620220234.7499248981;-0.1509949823;-1.1761221567;1.3163148704;0.7186517169;-0.0137357635;0.0082735011;0.6951852903;1620220234.7321660519;-0.0537843000;5.2441902856;1.4841188302;0.7067322837;0.0060673887;0.0069798386;-0.7074206301;23;1620220235.137021292;gapter1_23
1620220234.7580249310;-0.1514168017;-1.1759394809;1.3213070735;0.7185169125;-0.0135607819;0.0085839110;0.6953242899;1620220234.7499539852;-0.0537958652;5.2441920658;1.4841181777;0.7067332986;0.0060672388;0.0069833514;-0.7074195828;23;1620220235.137021292;gapter1_23
1620220234.7655360699;-0.1515295199;-1.1757889174;1.3262248497;0.7187194059;-0.0139133506;0.0086800521;0.6951068198;1620220234.7580549717;-0.0537947425;5.2441887919;1.4841143302;0.7067344816;0.0060713935;0.0069838277;-0.7074183606;23;1620220235.137021292;gapter1_23
1620220234.7739350796;-0.1518419693;-1.1756098512;1.3311789001;0.7186427436;-0.0138977364;0.0087427968;0.6951856036;1620220234.7655661106;-0.0538001100;5.2441918941;1.4841114589;0.7067371769;0.0060735988;0.0069888201;-0.7074155996;24;1620220235.188963996;gapter1_24
1620220234.7891170979;-0.1525575351;-1.1752347391;1.3407807684;0.7182981979;-0.0142269057;0.0093916494;0.6955264847;1620220234.7739648819;-0.0537800277;5.2441923437;1.4841107307;0.7067353744;0.0060738947;0.0069845350;-0.7074174402;24;1620220235.188963996;gapter1_24
1620220234.7976970673;-0.1527506705;-1.1750522955;1.3454483571;0.7185828990;-0.0146499766;0.0095722181;0.6952210929;1620220234.7891280651;-0.0537943994;5.2441945202;1.4841193329;0.7067342924;0.0060705706;0.0069849662;-0.7074185454;24;1620220235.188963996;gapter1_24
1620220234.8063719273;-0.1530256572;-1.1748259532;1.3500830805;0.7184951279;-0.0151487339;0.0096190148;0.6953004686;1620220234.7977080345;-0.0537979741;5.2441908256;1.4841197386;0.7067341669;0.0060646442;0.0069840106;-0.7074187310;25;1620220235.214935284;gapter1_25
1620220234.8147649765;-0.1532747477;-1.1746357057;1.3546351471;0.7184762158;-0.0155357321;0.0099386739;0.6953069761;1620220234.8063869476;-0.0537944423;5.2441890654;1.4841223839;0.7067328320;0.0060628850;0.0069792622;-0.7074201266;25;1620220235.214935284;gapter1_25
1620220234.8308160305;-0.1538356929;-1.1742498429;1.3637202495;0.7185257893;-0.0162978401;0.0099243487;0.6952385042;1620220234.8147809505;-0.0537983335;5.2441949927;1.4841174066;0.7067343439;0.0060721256;0.0069890460;-0.7074184403;25;1620220235.214935284;gapter1_25
1620220234.8389410973;-0.1540433231;-1.1740363532;1.3681181791;0.7186326034;-0.0167012647;0.0099702613;0.6951178626;1620220234.8308439255;-0.0537974003;5.2441946554;1.4841144311;0.7067357240;0.0060762336;0.0069896124;-0.7074170207;25;1620220235.214935284;gapter1_25
1620220234.8472740650;-0.1542138071;-1.1737963478;1.3725585478;0.7188946162;-0.0168387131;0.0098914415;0.6948446934;1620220234.8389589787;-0.0537933538;5.2441890285;1.4841106047;0.7067375920;0.0060720715;0.0069842529;-0.7074152431;26;1620220235.240906660;gapter1_26
1620220234.8558320999;-0.1545651049;-1.1735999467;1.3768871716;0.7186762510;-0.0171360104;0.0099119229;0.6950629879;1620220234.8473019600;-0.0537985611;5.2441918569;1.4841154386;0.7067374886;0.0060737288;0.0069865929;-0.7074153091;26;1620220235.240906660;gapter1_26
1620220234.8640329838;-0.1547872303;-1.1733705287;1.3812129857;0.7186365158;-0.0171710160;0.0097026733;0.6951061591;1620220234.8558568954;-0.0537982535;5.2441982659;1.4841163192;0.7067355356;0.0060740885;0.0069903700;-0.7074172198;26;1620220235.240906660;gapter1_26
1620220234.8722379208;-0.1549663363;-1.1732095559;1.3854071293;0.7188582341;-0.0175999031;0.0097784571;0.6948650693;1620220234.8640570641;-0.0537878585;5.2441935756;1.4841164511;0.7067343055;0.0060687828;0.0069843665;-0.7074185536;27;1620220235.292849404;gapter1_27
1620220234.8897800446;-0.1554883934;-1.1727933353;1.3938530452;0.7190395388;-0.0173426005;0.0094840559;0.6946880081;1620220234.8722610474;-0.0537915674;5.2441909497;1.4841183502;0.7067332328;0.0060665440;0.0069841552;-0.7074196465;27;1620220235.292849404;gapter1_27
1620220234.8994629383;-0.1557633071;-1.1725885972;1.3980121919;0.7190986415;-0.0171620202;0.0091623530;0.6946356312;1620220234.8897910118;-0.0537778675;5.2441863945;1.4841158415;0.7067351542;0.0060651484;0.0069784208;-0.7074177956;27;1620220235.292849404;gapter1_27
1620220234.9076509476;-0.1559894310;-1.1723777728;1.4020485626;0.7192691562;-0.0169521641;0.0092677971;0.6944628234;1620220234.8994879723;-0.0537785789;5.2441956985;1.4841116740;0.7067353775;0.0060767798;0.0069908867;-0.7074173495;27;1620220235.292849404;gapter1_27
1620220234.9148631096;-0.1563161301;-1.1721276848;1.4062123449;0.7191113290;-0.0170968596;0.0086217955;0.6946310233;1620220234.9076619148;-0.0537937092;5.2441972673;1.4841159776;0.7067356207;0.0060771290;0.0069917720;-0.7074170948;28;1620220235.318820764;gapter1_28
1620220234.9230558872;-0.1565577537;-1.1718591982;1.4102512644;0.7192067476;-0.0168029096;0.0083404687;0.6945428374;1620220234.9148740768;-0.0537935628;5.2441956862;1.4841153881;0.7067338229;0.0060733830;0.0069871409;-0.7074189688;28;1620220235.318820764;gapter1_28
1620220234.9399371147;-0.1572240723;-1.1711306767;1.4185834355;0.7189493374;-0.0154674869;0.0062947747;0.6948618444;1620220234.9230830669;-0.0538008634;5.2441948691;1.4841185982;0.7067347704;0.0060692926;0.0069855858;-0.7074180727;28;1620220235.318820764;gapter1_28
1620220234.9486179352;-0.1575133468;-1.1707729200;1.4224969650;0.7190411026;-0.0148605482;0.0055301587;0.6947866393;1620220234.9399619102;-0.0538050875;5.2441929533;1.4841167344;0.7067356978;0.0060710911;0.0069878238;-0.7074171087;29;1620220235.344792100;gapter1_29
1620220234.9553709030;-0.1575113110;-1.1708392213;1.4261916937;0.7194884540;-0.0157378947;0.0059417441;0.6943006401;1620220234.9553949833;-0.0537992249;5.2441876331;1.4841196711;0.7067324723;0.0060590278;0.0069777155;-0.7074205343;29;1620220235.344792100;gapter1_29
1620220234.9645769596;-0.1578868324;-1.1705393373;1.4299617836;0.7193163094;-0.0155102262;0.0057693645;0.6944855609;1620220234.9553949833;-0.0537992249;5.2441876331;1.4841196711;0.7067324723;0.0060590278;0.0069777155;-0.7074205343;29;1620220235.344792100;gapter1_29
