CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1620168086.084295000;0.936006;-5.0927;1.00761;0.38127;-0.0128806;0.0103967;0.924316;0.000000000;0;0;0;0;0;0;0;0;0.000000000
1620168086.092586000;0.93602;-5.09268;1.0076;0.381344;-0.0128795;0.0104024;0.924285;1620168086.084315000;-0.0535733;5.24411;1.48595;0.707048;0.00627233;0.00689279;-0.707104;0;0.000000000
1620168086.101210000;0.936018;-5.09269;1.00761;0.381329;-0.0128789;0.0103808;0.924291;1620168086.092604000;-0.0535744;5.24411;1.48595;0.707051;0.00627204;0.00688803;-0.707101;0;0.000000000
1620168086.109752000;0.936024;-5.09269;1.0076;0.38133;-0.0129095;0.0103854;0.92429;1620168086.101228000;-0.0535815;5.24411;1.48595;0.707051;0.00627609;0.00689603;-0.707102;0;0.000000000
1620168086.117728000;0.936007;-5.0927;1.00761;0.381298;-0.0128818;0.0104023;0.924304;1620168086.109771000;-0.0535791;5.24411;1.48595;0.70705;0.00628117;0.006897;-0.707102;0;0.000000000
1620168086.125889000;0.936022;-5.09268;1.00761;0.381344;-0.0128853;0.0103642;0.924285;1620168086.117747000;-0.0535798;5.24411;1.48595;0.707047;0.00627524;0.00689865;-0.707105;0;0.000000000
1620168086.142965000;0.936013;-5.09269;1.00761;0.381301;-0.0128926;0.0103716;0.924303;1620168086.125951000;-0.0535761;5.24411;1.48595;0.707049;0.00627581;0.00689239;-0.707103;0;0.000000000
1620168086.150760000;0.936027;-5.09268;1.00761;0.381354;-0.0128989;0.0103712;0.924281;1620168086.142994000;-0.0535786;5.24411;1.48595;0.707048;0.00627525;0.00689536;-0.707104;0;0.000000000
1620168086.158979000;0.936021;-5.09268;1.00761;0.381339;-0.0128814;0.0103936;0.924287;1620168086.150779000;-0.0535746;5.24411;1.48595;0.707047;0.00627331;0.00689409;-0.707105;0;0.000000000
1620168086.167827000;0.936015;-5.09269;1.00761;0.381326;-0.0128802;0.0103835;0.924292;1620168086.158997000;-0.0535795;5.2441;1.48594;0.707049;0.0062803;0.0068996;-0.707103;0;0.000000000
1620168086.184485000;0.936012;-5.09269;1.0076;0.381314;-0.0128903;0.0103886;0.924297;1620168086.167847000;-0.0535777;5.2441;1.48595;0.707048;0.00626887;0.00688952;-0.707104;0;0.000000000
1620168086.192452000;0.936018;-5.09269;1.00761;0.381312;-0.0128931;0.0103814;0.924298;1620168086.184503000;-0.0535752;5.24411;1.48595;0.707048;0.00627405;0.00689103;-0.707104;0;0.000000000
1620168086.201256000;0.936019;-5.09268;1.00761;0.381336;-0.0128889;0.010366;0.924289;1620168086.192473000;-0.0535772;5.24411;1.48594;0.707051;0.0062784;0.00689505;-0.707101;0;0.000000000
1620168086.209599000;0.936026;-5.09267;1.00761;0.381362;-0.0128878;0.0103801;0.924278;1620168086.201274000;-0.0535788;5.24411;1.48594;0.707049;0.00628348;0.00690873;-0.707102;0;0.000000000
1620168086.218057000;0.936018;-5.09268;1.00761;0.381331;-0.0128867;0.0103731;0.924291;1620168086.209614000;-0.0535739;5.24411;1.48595;0.707049;0.00627912;0.00689566;-0.707103;0;0.000000000
1620168086.234326000;0.93601;-5.0927;1.00761;0.381296;-0.012886;0.010389;0.924305;1620168086.218076000;-0.0535771;5.24411;1.48595;0.707048;0.00627712;0.00689787;-0.707104;0;0.000000000
1620168086.242609000;0.936012;-5.09269;1.00761;0.381308;-0.0128893;0.0103975;0.9243;1620168086.234461000;-0.0535778;5.24411;1.48594;0.70705;0.00628395;0.00690493;-0.707101;0;0.000000000
1620168086.252414000;0.936023;-5.09268;1.00761;0.381342;-0.0128882;0.010374;0.924286;1620168086.242629000;-0.0535785;5.24411;1.48595;0.70705;0.00627672;0.00689306;-0.707102;0;0.000000000
1620168086.268850000;0.936015;-5.09269;1.00761;0.381325;-0.0128779;0.0103924;0.924293;1620168086.252433000;-0.053582;5.24411;1.48594;0.707049;0.00628012;0.00690507;-0.707103;0;0.000000000
1620168086.276339000;0.936026;-5.09267;1.00761;0.381383;-0.0128711;0.0103787;0.924269;1620168086.268869000;-0.0535787;5.24411;1.48595;0.707045;0.00626942;0.00689224;-0.707107;0;0.000000000
1620168086.292841000;0.93602;-5.09269;1.00761;0.381313;-0.0128904;0.0103668;0.924298;1620168086.276351000;-0.0535721;5.24411;1.48595;0.707049;0.00627403;0.00689145;-0.707103;0;0.000000000
1620168086.301683000;0.936021;-5.09268;1.00761;0.381353;-0.0128804;0.0103905;0.924282;1620168086.292862000;-0.0535727;5.2441;1.48594;0.707051;0.00627531;0.00689401;-0.707102;0;0.000000000
1620168086.309614000;0.936014;-5.0927;1.00761;0.381281;-0.0129005;0.0103782;0.924311;1620168086.301718000;-0.0535755;5.24411;1.48595;0.707048;0.00627262;0.00689569;-0.707105;0;0.000000000
1620168086.317775000;0.936017;-5.09269;1.00761;0.381313;-0.0128975;0.0103801;0.924298;1620168086.309634000;-0.053576;5.24411;1.48595;0.707051;0.0062734;0.00689366;-0.707101;0;0.000000000
