CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1620167325.036447000;0.936002;-5.09271;1.00756;0.381353;-0.012797;0.0103239;0.924283;0.000000000;0;0;0;0;0;0;0;0;0.000000000
1620167325.053733000;0.936009;-5.0927;1.00756;0.381368;-0.0128004;0.0103133;0.924277;1620167325.036467000;-0.0535887;5.2441;1.48597;0.707063;0.00630614;0.0068767;-0.707089;0;0.000000000
1620167325.061845000;0.936004;-5.09272;1.00755;0.381343;-0.0128104;0.0103336;0.924287;1620167325.053752000;-0.0535901;5.24411;1.48596;0.707059;0.00630784;0.00688449;-0.707093;0;0.000000000
1620167325.069975000;0.936009;-5.0927;1.00756;0.381388;-0.0127984;0.0103219;0.924269;1620167325.061865000;-0.0535874;5.24411;1.48596;0.707061;0.00630798;0.00688337;-0.707091;0;0.000000000
1620167325.078248000;0.936009;-5.0927;1.00755;0.381372;-0.0127998;0.0103053;0.924276;1620167325.069999000;-0.053595;5.24411;1.48597;0.707061;0.0063076;0.00688066;-0.707091;0;0.000000000
1620167325.086454000;0.935999;-5.09271;1.00756;0.381354;-0.0127915;0.0103305;0.924283;1620167325.078269000;-0.0535826;5.24411;1.48596;0.707059;0.00630967;0.00688419;-0.707093;0;0.000000000
1620167325.103269000;0.936001;-5.09271;1.00756;0.381343;-0.0127958;0.0103212;0.924287;1620167325.086465000;-0.0535943;5.24412;1.48596;0.707058;0.00631026;0.00688847;-0.707094;0;0.000000000
1620167325.112406000;0.935991;-5.09272;1.00756;0.381312;-0.0127948;0.0103184;0.9243;1620167325.103290000;-0.0535927;5.24411;1.48597;0.70706;0.00631225;0.00689017;-0.707092;0;0.000000000
1620167325.120320000;0.936005;-5.09271;1.00756;0.381375;-0.0128007;0.0103211;0.924274;1620167325.112437000;-0.0535853;5.24411;1.48597;0.707063;0.00631304;0.0068819;-0.707089;0;0.000000000
1620167325.128508000;0.936005;-5.09271;1.00755;0.381349;-0.0128169;0.0103268;0.924285;1620167325.120334000;-0.053593;5.24411;1.48597;0.707061;0.00630783;0.00688533;-0.707091;0;0.000000000
1620167325.136740000;0.936008;-5.09271;1.00756;0.381383;-0.0127884;0.0103233;0.924271;1620167325.128527000;-0.0535923;5.24411;1.48597;0.70706;0.00630795;0.00688325;-0.707092;0;0.000000000
1620167325.153709000;0.936008;-5.0927;1.00755;0.381374;-0.0128148;0.0103224;0.924274;1620167325.136761000;-0.0535929;5.24411;1.48596;0.707062;0.0063091;0.00688603;-0.70709;0;0.000000000
1620167325.178578000;0.936003;-5.09271;1.00756;0.381371;-0.0127933;0.010324;0.924276;1620167325.153729000;-0.0535938;5.24411;1.48596;0.707063;0.0063118;0.00688477;-0.707089;0;0.000000000
1620167325.187024000;0.935999;-5.09271;1.00756;0.381354;-0.0127962;0.0103137;0.924283;1620167325.178596000;-0.0535993;5.24411;1.48596;0.707062;0.0063144;0.00688809;-0.70709;0;0.000000000
1620167325.203347000;0.936004;-5.0927;1.00756;0.381393;-0.0127889;0.0103205;0.924267;1620167325.187036000;-0.0535914;5.24411;1.48597;0.707059;0.00631154;0.00688683;-0.707093;0;0.000000000
1620167325.211430000;0.935996;-5.09272;1.00755;0.381343;-0.0127996;0.0103436;0.924287;1620167325.203367000;-0.0535872;5.24411;1.48597;0.707059;0.00630457;0.00687956;-0.707093;0;0.000000000
