CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1620168720.467201000;0.93599;-5.09271;1.00758;0.381323;-0.0128741;0.010361;0.924294;0.000000000;0;0;0;0;0;0;0;0;0.000000000
1620168720.475212000;0.935984;-5.09272;1.00758;0.381301;-0.0128608;0.0103867;0.924303;1620168720.467225000;-0.0536092;5.24407;1.48591;0.707044;0.00624707;0.00686104;-0.707109;0;0.000000000
1620168720.483737000;0.935989;-5.0927;1.0076;0.381334;-0.0128456;0.0103957;0.92429;1620168720.475225000;-0.0536101;5.24408;1.48591;0.707045;0.00625064;0.0068638;-0.707108;0;0.000000000
1620168720.500149000;0.935981;-5.09272;1.00761;0.381271;-0.0128772;0.0103945;0.924315;1620168720.483747000;-0.0536112;5.24407;1.48591;0.707045;0.00624332;0.00686396;-0.707108;0;0.000000000
1620168720.508840000;0.935986;-5.09272;1.00761;0.38129;-0.0128903;0.0103688;0.924307;1620168720.500160000;-0.0536187;5.24407;1.48591;0.707042;0.00624219;0.00686913;-0.707111;0;0.000000000
1620168720.525584000;0.93598;-5.09273;1.00759;0.381262;-0.0128797;0.0103503;0.924319;1620168720.508852000;-0.0536109;5.24407;1.4859;0.707047;0.00624552;0.00686091;-0.707106;0;0.000000000
1620168720.533189000;0.935994;-5.09271;1.00758;0.381327;-0.0128646;0.0103741;0.924292;1620168720.525614000;-0.053615;5.24407;1.4859;0.707047;0.0062457;0.00685767;-0.707105;0;0.000000000
1620168720.541812000;0.935988;-5.09271;1.00759;0.381321;-0.0128498;0.010372;0.924295;1620168720.533201000;-0.0536144;5.24408;1.4859;0.707045;0.0062548;0.00687116;-0.707107;0;0.000000000
1620168720.550119000;0.935982;-5.09271;1.00759;0.381311;-0.0128462;0.0103768;0.924299;1620168720.541823000;-0.0536134;5.24409;1.48591;0.707046;0.00626605;0.00687375;-0.707107;0;0.000000000
1620168720.558856000;0.935978;-5.09272;1.00759;0.381295;-0.0128596;0.0103878;0.924305;1620168720.550131000;-0.0536065;5.24408;1.48592;0.707047;0.0062537;0.00686563;-0.707105;0;0.000000000
1620168720.568152000;0.935992;-5.0927;1.00761;0.381338;-0.0128504;0.0103866;0.924288;1620168720.558868000;-0.0536082;5.24409;1.48592;0.707046;0.00626117;0.00687221;-0.707107;0;0.000000000
1620168720.576556000;0.935983;-5.09272;1.00762;0.381291;-0.0128715;0.0103856;0.924307;1620168720.568181000;-0.0536141;5.24408;1.48592;0.707046;0.00624275;0.00685766;-0.707107;0;0.000000000
1620168720.594262000;0.935985;-5.09272;1.0076;0.381281;-0.0128872;0.0103591;0.924312;1620168720.576617000;-0.0536186;5.24407;1.48591;0.707046;0.00624215;0.00686142;-0.707106;0;0.000000000
1620168720.601939000;0.935993;-5.09271;1.00759;0.381302;-0.0128815;0.0103487;0.924303;1620168720.594290000;-0.0536205;5.24408;1.4859;0.707046;0.00625187;0.00687005;-0.707106;0;0.000000000
1620168720.610266000;0.935982;-5.09272;1.00758;0.381293;-0.0128543;0.0103781;0.924307;1620168720.601967000;-0.0536207;5.24408;1.4859;0.707047;0.00625227;0.00686525;-0.707105;0;0.000000000
1620168720.618843000;0.935998;-5.0927;1.00758;0.381347;-0.0128613;0.0103913;0.924284;1620168720.610305000;-0.0536208;5.24409;1.4859;0.707049;0.00625593;0.00686942;-0.707104;0;0.000000000
1620168720.626341000;0.935994;-5.0927;1.00759;0.38133;-0.0128634;0.0103853;0.924291;1620168720.618870000;-0.0536141;5.24409;1.48591;0.707048;0.0062529;0.00686883;-0.707104;0;0.000000000
