CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1620168004.844095000;0.93602;-5.09268;1.00758;0.381345;-0.0128979;0.010372;0.924284;0.000000000;0;0;0;0;0;0;0;0;0.000000000
1620168004.852415000;0.936016;-5.09268;1.00759;0.381367;-0.012879;0.0103774;0.924276;1620168004.844131000;-0.0535814;5.24409;1.48595;0.707046;0.00628051;0.00689801;-0.707106;0;0.000000000
1620168004.860769000;0.936007;-5.09269;1.00759;0.381313;-0.0128806;0.0103785;0.924298;1620168004.852430000;-0.053573;5.2441;1.48594;0.707053;0.00629125;0.00690303;-0.707099;0;0.000000000
1620168004.876961000;0.936015;-5.09268;1.00759;0.381353;-0.0128756;0.0103735;0.924282;1620168004.860785000;-0.0535768;5.2441;1.48595;0.70705;0.00629247;0.00690523;-0.707102;0;0.000000000
1620168004.885232000;0.936017;-5.09268;1.00759;0.381338;-0.0128827;0.0103751;0.924288;1620168004.876977000;-0.0535789;5.2441;1.48594;0.707049;0.00629116;0.00690628;-0.707103;0;0.000000000
1620168004.893701000;0.936011;-5.09269;1.00758;0.381314;-0.0128957;0.0103688;0.924298;1620168004.885246000;-0.0535797;5.2441;1.48595;0.70705;0.00628879;0.00690666;-0.707102;0;0.000000000
1620168004.901911000;0.936013;-5.09269;1.00759;0.381327;-0.0128845;0.010379;0.924292;1620168004.893743000;-0.0535757;5.24411;1.48595;0.707049;0.00629872;0.00691082;-0.707103;0;0.000000000
1620168004.910995000;0.936015;-5.09269;1.00759;0.381333;-0.012883;0.0103787;0.92429;1620168004.901925000;-0.0535794;5.2441;1.48595;0.70705;0.00629337;0.00690638;-0.707102;0;0.000000000
1620168004.927025000;0.936016;-5.09268;1.00758;0.381352;-0.0128961;0.0103731;0.924282;1620168004.911025000;-0.0535743;5.24411;1.48595;0.707052;0.00629838;0.00691206;-0.7071;0;0.000000000
1620168004.935979000;0.935996;-5.09271;1.00758;0.381283;-0.01288;0.0103958;0.92431;1620168004.927041000;-0.0535791;5.2441;1.48595;0.707048;0.00628401;0.00690089;-0.707104;0;0.000000000
1620168004.952072000;0.936017;-5.09268;1.00759;0.381355;-0.0128858;0.0103721;0.924281;1620168004.936000000;-0.053583;5.2441;1.48594;0.707047;0.0062939;0.0069142;-0.707105;0;0.000000000
1620168004.960598000;0.93601;-5.09269;1.00759;0.381322;-0.012872;0.0103817;0.924294;1620168004.952087000;-0.0535732;5.2441;1.48595;0.707049;0.00629016;0.00690208;-0.707103;0;0.000000000
1620168004.977783000;0.936022;-5.09267;1.00759;0.381369;-0.0128777;0.0103541;0.924275;1620168004.960613000;-0.0535752;5.2441;1.48595;0.70705;0.00629566;0.00690938;-0.707102;0;0.000000000
