CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620287213.1950399876;-0.0484044260;-1.0751731479;1.7503884539;0.7192864115;-0.0124109062;0.0057119836;0.6945792978;1620287213.1867430210;-0.1153090426;7.1004164664;1.4878072691;0.7302047810;-0.0073905677;-0.0005245991;0.6831881748;7;1620287213.510891302;7
1620287213.2118020058;-0.0483089426;-1.0751327499;1.7499489136;0.7192385599;-0.0135979055;0.0057451807;0.6946063517;1620287213.1950509548;-0.1153093256;7.1004284270;1.4878096671;0.7302103602;-0.0073892097;-0.0005230426;0.6831822274;7;1620287213.510891302;7
1620287213.2199070454;-0.0482879707;-1.0751391032;1.7497057096;0.7191692168;-0.0141700861;0.0058265762;0.6946660329;1620287213.2118270397;-0.1153250379;7.1004215877;1.4878018779;0.7302052044;-0.0073934995;-0.0005276450;0.6831876882;8;1620287213.562834006;8
1620287213.2365679741;-0.0481731868;-1.0751209554;1.7493354398;0.7190982745;-0.0152877480;0.0056133479;0.6947175302;1620287213.2199270725;-0.1153054363;7.1004373981;1.4878038793;0.7302146065;-0.0073902428;-0.0005246486;0.6831776764;8;1620287213.562834006;8
1620287213.2453749180;-0.0481474150;-1.0751014919;1.7491490920;0.7190664221;-0.0157206330;0.0055374450;0.6947414476;1620287213.2365789413;-0.1153228757;7.1004414614;1.4878057849;0.7302150901;-0.0073873455;-0.0005295419;0.6831771871;9;1620287213.588805414;9
1620287213.2618019581;-0.0481472857;-1.0750793973;1.7487555894;0.7189548685;-0.0162090154;0.0056066967;0.6948451121;1620287213.2453858852;-0.1153044701;7.1004531504;1.4878047326;0.7302220784;-0.0073913881;-0.0005263429;0.6831696763;9;1620287213.588805414;9
1620287213.2701249123;-0.0481944749;-1.0750316229;1.7486031481;0.7187801449;-0.0162138791;0.0055510923;0.6950261857;1620287213.2618260384;-0.1153232611;7.1004483640;1.4878088354;0.7302182197;-0.0073860189;-0.0005291121;0.6831738566;9;1620287213.588805414;9
1620287213.2787239552;-0.0481461542;-1.0750555492;1.7484506091;0.7187823028;-0.0166057303;0.0054158334;0.6950157694;1620287213.2701361179;-0.1153244175;7.1004522495;1.4878111605;0.7302188613;-0.0073844255;-0.0005299760;0.6831731874;9;1620287213.588805414;9
1620287213.2867739201;-0.0481865101;-1.0750117250;1.7482645298;0.7186727616;-0.0166946560;0.0053959703;0.6951270630;1620287213.2787361145;-0.1153222808;7.1004484848;1.4878053833;0.7302194979;-0.0073890375;-0.0005284612;0.6831724583;10;1620287213.614776694;10
1620287213.2950229645;-0.0481331240;-1.0750070112;1.7481330528;0.7186444029;-0.0170121512;0.0053030272;0.6951493989;1620287213.2867860794;-0.1153232712;7.1004535213;1.4878033360;0.7302223081;-0.0073872292;-0.0005312486;0.6831694719;10;1620287213.614776694;10
1620287213.3033370972;-0.0481796319;-1.0750095546;1.7479970071;0.7186864021;-0.0170709333;0.0051769276;0.6951054871;1620287213.2950348854;-0.1153053448;7.1004613791;1.4877965828;0.7302265606;-0.0073919430;-0.0005322883;0.6831648747;10;1620287213.614776694;10
1620287213.3199698925;-0.0482275787;-1.0749710203;1.7477574601;0.7185051766;-0.0168305441;0.0056276661;0.6952951700;1620287213.3033480644;-0.1153040050;7.1004675177;1.4877997257;0.7302295316;-0.0073895482;-0.0005320793;0.6831617251;11;1620287213.666719422;11
1620287213.3365490437;-0.0482297937;-1.0749189722;1.7476122401;0.7184273491;-0.0165561861;0.0056639944;0.6953818778;1620287213.3199810982;-0.1153259988;7.1004592874;1.4878109136;0.7302232970;-0.0073828166;-0.0005280109;0.6831684651;11;1620287213.666719422;11
1620287213.3450291157;-0.0482396515;-1.0748849463;1.7475630296;0.7183319680;-0.0164081717;0.0056378871;0.6954841263;1620287213.3365600109;-0.1153221096;7.1004502120;1.4878063463;0.7302189517;-0.0073849380;-0.0005318798;0.6831730837;11;1620287213.666719422;11
1620287213.3534479141;-0.0481762053;-1.0749273490;1.7474273940;0.7183910310;-0.0165975301;0.0057678511;0.6954175584;1620287213.3450410366;-0.1153244932;7.1004504444;1.4878010856;0.7302211229;-0.0073886648;-0.0005328954;0.6831707219;12;1620287213.692690830;12
1620287213.3710300922;-0.0481131415;-1.0747853443;1.7475302993;0.7184424959;-0.0158003297;0.0055479425;0.6953847496;1620287213.3534600735;-0.1153020699;7.1004641166;1.4877948702;0.7302274218;-0.0073917670;-0.0005343682;0.6831639544;12;1620287213.692690830;12
1620287213.3799219131;-0.0481444134;-1.0747736024;1.7474944648;0.7182967249;-0.0154947252;0.0057835405;0.6955402786;1620287213.3710548878;-0.1153026578;7.1004582242;1.4877954467;0.7302251830;-0.0073917053;-0.0005329096;0.6831663493;12;1620287213.692690830;12
1620287213.3877151012;-0.0481127138;-1.0747614070;1.7475155297;0.7182969659;-0.0152654288;0.0057821874;0.6955451113;1620287213.3799459934;-0.1153237926;7.1004516899;1.4878047291;0.7302185464;-0.0073836791;-0.0005325773;0.6831735300;13;1620287213.718662190;13
1620287213.3963339329;-0.0481248304;-1.0747352677;1.7475577853;0.7182628315;-0.0147662691;0.0059084706;0.6955900748;1620287213.3877270222;-0.1153232129;7.1004474895;1.4878061148;0.7302178505;-0.0073831626;-0.0005292593;0.6831742820;13;1620287213.718662190;13
1620287213.4050381184;-0.0481004984;-1.0747190129;1.7476253682;0.7182582149;-0.0144385515;0.0059296626;0.6956015411;1620287213.3963599205;-0.1153038173;7.1004566415;1.4877997304;0.7302227593;-0.0073897963;-0.0005279124;0.6831689644;13;1620287213.718662190;13
1620287213.4211180210;-0.0480684590;-1.0746704932;1.7477866421;0.7182778164;-0.0135598627;0.0060343769;0.6955980843;1620287213.4050641060;-0.1153193870;7.1004431342;1.4878063090;0.7302155690;-0.0073866954;-0.0005283929;0.6831766831;13;1620287213.718662190;13
1620287213.4378149509;-0.0480279367;-1.0746184646;1.7480107562;0.7183168062;-0.0126585273;0.0060509523;0.6955746643;1620287213.4211440086;-0.1153243978;7.1004357832;1.4877992882;0.7302121691;-0.0073881131;-0.0005340419;0.6831802974;14;1620287213.770604934;14
1620287213.4471619129;-0.0479997250;-1.0746003021;1.7481093287;0.7183580811;-0.0122740972;0.0060916597;0.6955385723;1620287213.4378259182;-0.1153012349;7.1004458111;1.4878014802;0.7302165983;-0.0073887407;-0.0005321843;0.6831755578;14;1620287213.770604934;14
