CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch)
1620302824.4065880775;1.3092399188;-1.8214096871;1.5558588835;0.6279793751;-0.0126706042;0.0027809467;0.7781218584;1620302824.3982710838;-0.0841356914;5.5585152658;2.3297739327;0.7046248044;-0.0153259366;-0.0002207608;-0.7094145135;918;1620302824.350598310
1620302824.4145181179;1.3093047849;-1.8215198039;1.5536266444;0.6278558185;-0.0126810910;0.0030729326;0.7782202890;1620302824.4066259861;-0.0842897583;5.5584948115;2.3297943266;0.7045787292;-0.0153137006;-0.0002110267;-0.7094605419;918;1620302824.350598310
1620302824.4230060577;1.3093555981;-1.8216749789;1.5512530132;0.6277196959;-0.0129488306;0.0034495925;0.7783241044;1620302824.4145290852;-0.0844682933;5.5585064159;2.3298227664;0.7046690768;-0.0151279358;-0.0001821665;-0.7093747984;918;1620302824.350598310
1620302824.4312889576;1.3094789252;-1.8217699003;1.5490238415;0.6277364790;-0.0130396849;0.0036769728;0.7783080107;1620302824.4230210781;-0.0846242281;5.5584944477;2.3298271063;0.7046835679;-0.0150148097;-0.0001549218;-0.7093628132;919;1620302824.402540974
1620302824.4398241043;1.3096235534;-1.8219618113;1.5466759903;0.6276466188;-0.0135951763;0.0038883431;0.7783699466;1620302824.4313030243;-0.0847632833;5.5584794411;2.3298590742;0.7046420573;-0.0150680637;0.0001147553;-0.7094029259;919;1620302824.402540974
1620302824.4476470947;1.3097218674;-1.8220387723;1.5444934921;0.6276389182;-0.0135218149;0.0038288283;0.7783777290;1620302824.4398379326;-0.0849085033;5.5584638072;2.3298804407;0.7046344337;-0.0151074946;0.0000531759;-0.7094096670;919;1620302824.402540974
1620302824.4645080566;1.3100572733;-1.8222005824;1.5401355336;0.6279529963;-0.0131416024;0.0037830960;0.7781311078;1620302824.4476609230;-0.0851187150;5.5584973998;2.3299122013;0.7047968066;-0.0148927673;-0.0001154569;-0.7092528841;919;1620302824.402540974
1620302824.4742369652;1.3101974832;-1.8223786453;1.5378965950;0.6278007636;-0.0131734691;0.0037236388;0.7782536832;1620302824.4645218849;-0.0853196493;5.5584838790;2.3299569738;0.7045699380;-0.0147760385;0.0000672028;-0.7094807021;920;1620302824.428512374
1620302824.4815011024;1.3103635123;-1.8225367029;1.5355327829;0.6277807320;-0.0134685640;0.0037994370;0.7782644246;1620302824.4742660522;-0.0855105825;5.5584731981;2.3299611124;0.7046727492;-0.0146487605;-0.0000316167;-0.7093812299;920;1620302824.428512374
1620302824.4979391098;1.3108449213;-1.8227168600;1.5309691609;0.6279806365;-0.0136190218;0.0036453521;0.7781012491;1620302824.4815149307;-0.0857090220;5.5584788096;2.3299683611;0.7047934648;-0.0145754781;-0.0001735361;-0.7092627843;920;1620302824.428512374
1620302824.5065429211;1.3110858472;-1.8228420019;1.5286188109;0.6280984318;-0.0139395793;0.0035702483;0.7780008364;1620302824.4979529381;-0.0859720905;5.5584760645;2.3299834386;0.7047575052;-0.0147791936;-0.0003241033;-0.7092942473;921;1620302824.454483774
1620302824.5148339272;1.3112555810;-1.8229493462;1.5262394343;0.6280502609;-0.0144004491;0.0033497269;0.7780323105;1620302824.5065720081;-0.0861319742;5.5585006549;2.3299810900;0.7048423512;-0.0147650219;-0.0004329501;-0.7092101710;921;1620302824.454483774
1620302824.5229520798;1.3114683547;-1.8230496016;1.5238714394;0.6281657759;-0.0148554640;0.0033858555;0.7779303370;1620302824.5148479939;-0.0862923934;5.5584911527;2.3300078344;0.7048994719;-0.0146167722;-0.0004586567;-0.7091564525;921;1620302824.454483774
1620302824.5319149494;1.3116923864;-1.8231566966;1.5214102805;0.6282297631;-0.0155822734;0.0032837903;0.7778648818;1620302824.5229630470;-0.0864219201;5.5584780094;2.3299698171;0.7048547500;-0.0146791220;-0.0004685343;-0.7091996089;921;1620302824.454483774
1620302824.5478379726;1.3121578008;-1.8233988200;1.5166369097;0.6284210014;-0.0166873554;0.0028400979;0.7776892123;1620302824.5319290161;-0.0865646389;5.5584761002;2.3299885660;0.7048243078;-0.0146263098;-0.0004680884;-0.7092309547;922;1620302824.506426414
1620302824.5642158985;1.3126872358;-1.8236014593;1.5118210874;0.6287343665;-0.0175987208;0.0020885959;0.7774181752;1620302824.5478489399;-0.0868770151;5.5584657337;2.3299842452;0.7048886810;-0.0146608860;-0.0007717069;-0.7091659962;922;1620302824.506426414
1620302824.5734200478;1.3129183531;-1.8237322870;1.5093918648;0.6288238101;-0.0179126164;0.0018416738;0.7773392839;1620302824.5642280579;-0.0871206974;5.5584176594;2.3299559294;0.7048822118;-0.0146111557;-0.0006845141;-0.7091735423;922;1620302824.506426414
1620302824.5813379288;1.3132157467;-1.8238526195;1.5069853193;0.6289513560;-0.0181960031;0.0016279752;0.7772299833;1620302824.5734319687;-0.0872368533;5.5584142722;2.3299786180;0.7048369663;-0.0143377375;-0.0008851045;-0.7092238693;923;1620302824.532397782
1620302824.5895678997;1.3134507821;-1.8239829305;1.5046708226;0.6289727582;-0.0182041700;0.0013845312;0.7772129443;1620302824.5813579559;-0.0874112583;5.5583946556;2.3299630983;0.7049946397;-0.0143841602;-0.0010231904;-0.7090660103;923;1620302824.532397782
1620302824.6075940132;1.3139441952;-1.8242427242;1.4998910573;0.6291578497;-0.0184531233;0.0009064703;0.7770579520;1620302824.5895929337;-0.0875038123;5.5583893703;2.3299560060;0.7049241551;-0.0144816193;-0.0009587988;-0.7091341897;923;1620302824.532397782
1620302824.6164600849;1.3141912217;-1.8243829806;1.4975199494;0.6291712817;-0.0183821665;0.0010559077;0.7770485694;1620302824.6076159477;-0.0876909767;5.5583680434;2.3300095104;0.7049444184;-0.0142670405;-0.0010017866;-0.7091183364;924;1620302824.584340510
1620302824.6244270802;1.3144019127;-1.8245191711;1.4951058522;0.6291301748;-0.0184243397;0.0009700576;0.7770809648;1620302824.6164851189;-0.0877990702;5.5583439846;2.3299848271;0.7050292801;-0.0142642980;-0.0010165456;-0.7090339982;924;1620302824.584340510
1620302824.6324260235;1.3147041672;-1.8245983226;1.4928546556;0.6289634984;-0.0187187257;0.0003323072;0.7772093776;1620302824.6244549751;-0.0879153740;5.5583355669;2.3300088317;0.7047748103;-0.0141783591;-0.0006012867;-0.7092891367;924;1620302824.584340510
1620302824.6407399178;1.3149366295;-1.8248226889;1.4903656849;0.6291454111;-0.0183430040;0.0012133073;0.7770702116;1620302824.6324529648;-0.0880163554;5.5582907516;2.3299706705;0.7047706500;-0.0143185874;-0.0006509191;-0.7092904097;924;1620302824.584340510
1620302824.6491980553;1.3151555357;-1.8249542880;1.4880252679;0.6290609565;-0.0179585772;0.0015071276;0.7771470460;1620302824.6407690048;-0.0881340662;5.5582862335;2.3299847190;0.7048702379;-0.0142523185;-0.0007068419;-0.7091927239;925;1620302824.610311870
1620302824.6575000286;1.3153967153;-1.8250541326;1.4857184456;0.6289868004;-0.0176786283;0.0016674659;0.7772131564;1620302824.6492269039;-0.0883076597;5.5582389120;2.3299289314;0.7050735543;-0.0142919121;-0.0008626312;-0.7089896192;925;1620302824.610311870
1620302824.6734960079;1.3158296554;-1.8253372750;1.4810466049;0.6287541818;-0.0171426673;0.0020824128;0.7774123561;1620302824.6575100422;-0.0883785417;5.5581983533;2.3299643139;0.7050444236;-0.0142688842;-0.0006690809;-0.7090192607;925;1620302824.610311870
1620302824.6820108891;1.3160415230;-1.8254416147;1.4786939314;0.6286118837;-0.0170218583;0.0024146098;0.7775291157;1620302824.6735069752;-0.0885639012;5.5581303796;2.3299881194;0.7051162530;-0.0141732414;-0.0005428631;-0.7089498532;926;1620302824.636283230
1620302824.6904768944;1.3163502041;-1.8255213345;1.4765291898;0.6285706767;-0.0169519304;0.0020336284;0.7775650461;1620302824.6820209026;-0.0886136971;5.5580992082;2.3299615510;0.7050659609;-0.0141899998;-0.0005925212;-0.7089994948;926;1620302824.636283230
1620302824.7071681023;1.3167847340;-1.8259145026;1.4719965703;0.6286203670;-0.0170500774;0.0029195134;0.7775199068;1620302824.6904881001;-0.0886948080;5.5580925676;2.3299966729;0.7051210679;-0.0142828560;-0.0004427044;-0.7089429340;926;1620302824.636283230
1620302824.7158939838;1.3168393260;-1.8261129209;1.4699829974;0.6276350950;-0.0164113508;0.0023475258;0.7783311276;1620302824.7071959972;-0.0888142418;5.5580312212;2.3300023705;0.7050251384;-0.0143210553;-0.0004624518;-0.7090375503;926;1620302824.636283230
1620302824.7245390415;1.3168674255;-1.8261775832;1.4680346612;0.6272531734;-0.0155700155;0.0020479100;0.7786570729;1620302824.7159221172;-0.0888809460;5.5579951997;2.3299852198;0.7050284212;-0.0143389280;-0.0004641581;-0.7090339238;927;1620302824.688225902
1620302824.7324900627;1.3170926037;-1.8262146173;1.4660739278;0.6268415949;-0.0152489425;0.0012355710;0.7789965070;1620302824.7245669365;-0.0889735045;5.5579680986;2.3299931141;0.7050106602;-0.0144916521;-0.0002892237;-0.7090485719;927;1620302824.688225902
1620302824.7414350510;1.3175950710;-1.8266541110;1.4634920367;0.6275061466;-0.0157476555;0.0027382035;0.7784475252;1620302824.7325179577;-0.0890224141;5.5579516455;2.3299971341;0.7050576238;-0.0145375759;-0.0004068765;-0.7090008748;927;1620302824.688225902
1620302824.7492120266;1.3177896383;-1.8267281167;1.4613391862;0.6272368864;-0.0150820472;0.0031636146;0.7786760634;1620302824.7414638996;-0.0891328801;5.5579325872;2.3299836126;0.7051183775;-0.0145756424;-0.0004857754;-0.7089396225;928;1620302824.714197206
1620302824.7658550739;1.3183052706;-1.8270061684;1.4571851911;0.6272173832;-0.0153299915;0.0026419944;0.7786888759;1620302824.7492499352;-0.0892070141;5.5579071597;2.3299865799;0.7051165848;-0.0145878160;-0.0004349315;-0.7089411882;928;1620302824.714197206
1620302824.7760350704;1.3185000871;-1.8271433337;1.4551381576;0.6271883473;-0.0152507526;0.0029086277;0.7787128684;1620302824.7658829689;-0.0893529413;5.5578541465;2.3300194166;0.7051425713;-0.0145065227;-0.0002319248;-0.7089171046;928;1620302824.714197206
1620302824.7829759121;1.3187833543;-1.8272861180;1.4530867447;0.6271747937;-0.0155100887;0.0026235683;0.7787196750;1620302824.7760610580;-0.0894545072;5.5578141469;2.3299840763;0.7051243421;-0.0145908496;-0.0001733312;-0.7089335224;928;1620302824.714197206
1620302824.7919719219;1.3189533690;-1.8273929405;1.4510708132;0.6272264584;-0.0154535752;0.0027047951;0.7786789075;1620302824.7830040455;-0.0895341741;5.5577945548;2.3300043125;0.7051607774;-0.0145482098;-0.0002650921;-0.7088981290;929;1620302824.740168630
1620302824.8007199764;1.3192336661;-1.8275563599;1.4489795010;0.6271597152;-0.0161268120;0.0025313514;0.7787195964;1620302824.7920000553;-0.0896104981;5.5577667707;2.3299588314;0.7051085922;-0.0148540186;-0.0002146320;-0.7089437109;929;1620302824.740168630
1620302824.8157739639;1.3198405407;-1.8277680406;1.4449906539;0.6273293833;-0.0168795015;0.0019675526;0.7785685943;1620302824.8007569313;-0.0896678014;5.5577549089;2.3299861249;0.7051303626;-0.0148318226;-0.0001790146;-0.7089225322;929;1620302824.740168630
1620302824.8234539032;1.3200791986;-1.8279427486;1.4429905723;0.6273593896;-0.0170255219;0.0021167949;0.7785408449;1620302824.8157839775;-0.0898457624;5.5577120616;2.3299562341;0.7050854767;-0.0148104478;-0.0003855927;-0.7089675398;930;1620302824.792111318
1620302824.8321609497;1.3204273550;-1.8278063616;1.4412469925;0.6275246131;-0.0168550260;0.0009156537;0.7784137265;1620302824.8234651089;-0.0898351757;5.5576942242;2.3299475663;0.7048230039;-0.0151127860;-0.0002252935;-0.7092221698;930;1620302824.792111318
1620302824.8400781155;1.3209942977;-1.8280890846;1.4390006883;0.6282468453;-0.0178358820;0.0015617619;0.7778080377;1620302824.8321959972;-0.0899031984;5.5576795088;2.3299645467;0.7047345924;-0.0152164415;-0.0002826484;-0.7093077853;930;1620302824.792111318
1620302824.8562629223;1.3214215252;-1.8283925802;1.4354113154;0.6283021656;-0.0176664645;0.0007309887;0.7777684427;1620302824.8400969505;-0.0899639194;5.5576614833;2.3299280377;0.7046606711;-0.0154087439;-0.0005209658;-0.7093769363;930;1620302824.792111318
1620302824.8649089336;1.3217065325;-1.8285252614;1.4335558310;0.6284304922;-0.0176178140;0.0005788763;0.7776659913;1620302824.8562839031;-0.0901082265;5.5577195653;2.3300268857;0.7048532528;-0.0153132484;-0.0004384728;-0.7091877073;931;1620302824.818082614
1620302824.8731598854;1.3219321134;-1.8286614925;1.4318005830;0.6284555653;-0.0174949786;0.0004023889;0.7776486136;1620302824.8649280071;-0.0901693736;5.5577250521;2.3300445101;0.7048784059;-0.0152915521;-0.0004670517;-0.7091631570;931;1620302824.818082614
1620302824.8821570873;1.3222237411;-1.8288425666;1.4299310523;0.6285014252;-0.0176524503;0.0004259347;0.7776079784;1620302824.8731799126;-0.0902439291;5.5577354293;2.3300422329;0.7049664047;-0.0153539843;-0.0005580655;-0.7090742640;931;1620302824.818082614
1620302824.8903961182;1.3225407674;-1.8289537749;1.4281721008;0.6286073822;-0.0175932482;0.0003107731;0.7775237231;1620302824.8821759224;-0.0901861622;5.5577475433;2.3300697568;0.7047158781;-0.0155464069;-0.0003710505;-0.7093191825;932;1620302824.844054014
1620302824.8984088898;1.3227833195;-1.8291182380;1.4263614432;0.6285569260;-0.0177706018;0.0003240748;0.7775604745;1620302824.8904139996;-0.0901984086;5.5577515951;2.3300843311;0.7046575820;-0.0157968624;-0.0003222634;-0.7093715863;932;1620302824.844054014
1620302824.9144980907;1.3233713973;-1.8294112356;1.4229118227;0.6286021203;-0.0176991718;0.0001918364;0.7775256117;1620302824.8984270096;-0.0902756995;5.5577506838;2.3300744180;0.7047929690;-0.0159795423;-0.0004605910;-0.7092329046;932;1620302824.844054014
1620302824.9228470325;1.3235854202;-1.8295903142;1.4212218801;0.6284768491;-0.0177383454;0.0000497159;0.7776260019;1620302824.9145159721;-0.0903755084;5.5577684625;2.3300931219;0.7047880213;-0.0160205992;-0.0003770681;-0.7092369443;932;1620302824.844054014
1620302824.9317901134;1.3239262128;-1.8297293450;1.4195883741;0.6285780059;-0.0178034256;-0.0002254004;0.7775427176;1620302824.9228579998;-0.0903469224;5.5577727210;2.3301032440;0.7048669748;-0.0161086905;0.0001431098;-0.7091565676;933;1620302824.895996790
1620302824.9401791096;1.3241947952;-1.8299311257;1.4179567963;0.6285621164;-0.0177585171;-0.0004766248;0.7775564762;1620302824.9318079948;-0.0904053140;5.5577570412;2.3300937788;0.7049036211;-0.0163278009;0.0000945834;-0.7091151380;933;1620302824.895996790
1620302824.9563939571;1.3247515803;-1.8303095888;1.4148276006;0.6283649879;-0.0180512381;-0.0012125353;0.7777082516;1620302824.9401969910;-0.0904179477;5.5577792453;2.3301148223;0.7049454378;-0.0163473438;-0.0000058554;-0.7090731232;933;1620302824.895996790
1620302824.9642770290;1.3250295369;-1.8304852428;1.4133090603;0.6283864266;-0.0179712178;-0.0012960990;0.7776926477;1620302824.9564130306;-0.0905328279;5.5577651345;2.3300214771;0.7050792260;-0.0168693741;-0.0000324013;-0.7089278583;933;1620302824.895996790
1620302824.9722180367;1.3252503448;-1.8306541785;1.4118085315;0.6283383876;-0.0169798693;-0.0008250690;0.7777543789;1620302824.9642879963;-0.0905893221;5.5577745331;2.3300412316;0.7052355837;-0.0167314839;-0.0001844844;-0.7087755604;934;1620302824.921968150
1620302824.9808619022;1.3254186139;-1.8308328668;1.4103443647;0.6281676357;-0.0165413257;-0.0006071004;0.7779019459;1620302824.9722371101;-0.0906796585;5.5578061182;2.3300727729;0.7051873639;-0.0166233062;-0.0007028951;-0.7088257568;934;1620302824.921968150
1620302824.9889309406;1.3256271217;-1.8310429127;1.4088484466;0.6279945857;-0.0163959788;-0.0004654976;0.7780448287;1620302824.9808740616;-0.0906563393;5.5578328327;2.3300644988;0.7051854683;-0.0168613532;-0.0005285104;-0.7088221714;934;1620302824.921968150
1620302825.0059649944;1.3261076173;-1.8313923784;1.4060154394;0.6275931227;-0.0159271676;-0.0002681405;0.7783785235;1620302824.9889578819;-0.0906566235;5.5578447035;2.3300698103;0.7051902082;-0.0169429762;-0.0005424876;-0.7088154990;935;1620302824.973910822
1620302825.0147259235;1.3263623134;-1.8315659712;1.4046036345;0.6274927646;-0.0157286895;0.0000742968;0.7784635079;1620302825.0059769154;-0.0906737234;5.5578868317;2.3300628802;0.7052032861;-0.0170584097;-0.0006538274;-0.7087996250;935;1620302824.973910822
1620302825.0336499214;1.3268172977;-1.8319659960;1.4017673669;0.6271492147;-0.0159507874;0.0003948977;0.7787356926;1620302825.0147368908;-0.0906399953;5.5578821267;2.3300464285;0.7051157141;-0.0171278948;-0.0004800504;-0.7088852055;935;1620302824.973910822
1620302825.0407199860;1.3269094997;-1.8321585421;1.4003760319;0.6268535092;-0.0160051144;0.0006541096;0.7789724555;1620302825.0336608887;-0.0906122791;5.5578824887;2.3300385372;0.7051600469;-0.0172364406;-0.0004413740;-0.7088384997;936;1620302824.999882190
1620302825.0493021011;1.3271043756;-1.8323307615;1.3990264618;0.6267174815;-0.0162789667;0.0005691207;0.7790762927;1620302825.0407381058;-0.0905778408;5.5578905762;2.3300673198;0.7051294490;-0.0171880290;-0.0004666227;-0.7088700967;936;1620302824.999882190
1620302825.0657110214;1.3274789142;-1.8327270061;1.3964579351;0.6264639196;-0.0170141415;0.0002860083;0.7792646499;1620302825.0493130684;-0.0905556793;5.5579036847;2.3300147284;0.7050695622;-0.0173993418;-0.0003096647;-0.7089245937;936;1620302824.999882190
1620302825.0752770901;1.3276555211;-1.8329211666;1.3952063509;0.6263658108;-0.0171911947;0.0001300558;0.7793396673;1620302825.0657210350;-0.0904968889;5.5578635432;2.3299979806;0.7050087750;-0.0172895493;-0.0001574070;-0.7089877812;936;1620302824.999882190
1620302825.0826311111;1.3278529345;-1.8331164199;1.3940060852;0.6263685388;-0.0174142948;-0.0001805396;0.7793325114;1620302825.0752890110;-0.0904718330;5.5578664719;2.3299981379;0.7050387942;-0.0172027691;-0.0001769772;-0.7089600357;937;1620302825.025853510
1620302825.0894238949;1.3281307707;-1.8333191809;1.3928143461;0.6263192696;-0.0177951150;-0.0007866447;0.7793631295;1620302825.0826408863;-0.0904306124;5.5578857101;2.3299575623;0.7049456511;-0.0173356790;-0.0000277101;-0.7090494359;937;1620302825.025853510
1620302825.0978949070;1.3282515960;-1.8335648881;1.3916355191;0.6263554410;-0.0176098277;-0.0007236181;0.7793383296;1620302825.0894360542;-0.0903968783;5.5578937040;2.3299448097;0.7048802886;-0.0173664409;0.0000734955;-0.7091136581;937;1620302825.025853510
1620302825.1144430637;1.3287231605;-1.8339403645;1.3893934428;0.6263876663;-0.0175687403;-0.0010839259;0.7793129384;1620302825.0979189873;-0.0903597620;5.5578974896;2.3299189642;0.7048590637;-0.0172504705;0.0000659736;-0.7091375869;938;1620302825.077796246
1620302825.1228530407;1.3288603822;-1.8341425711;1.3882377121;0.6263543547;-0.0173707779;-0.0009805101;0.7793442866;1620302825.1144540310;-0.0903169622;5.5578705561;2.3298361388;0.7048142202;-0.0172028915;0.0002482960;-0.7091832724;938;1620302825.077796246
1620302825.1315701008;1.3290639098;-1.8343097833;1.3870912244;0.6263156782;-0.0174975369;-0.0011030009;0.7793723698;1620302825.1228818893;-0.0902704856;5.5578855854;2.3298426110;0.7047927320;-0.0169312455;0.0001712366;-0.7092111875;938;1620302825.077796246
1620302825.1478579044;1.3295021080;-1.8346448583;1.3848452528;0.6263998267;-0.0178845938;-0.0010970258;0.7792959611;1620302825.1315820217;-0.0902546536;5.5578962256;2.3298046224;0.7047854007;-0.0168257994;0.0001766043;-0.7092209813;938;1620302825.077796246
1620302825.1562631130;1.3295700367;-1.8348949240;1.3835327988;0.6263153810;-0.0184022519;-0.0006704579;0.7793522638;1620302825.1478691101;-0.0902037324;5.5578671651;2.3296910813;0.7047413531;-0.0166958068;0.0001206299;-0.7092678342;939;1620302825.103767534
1620302825.1644051075;1.3297657523;-1.8350316719;1.3824550942;0.6264632432;-0.0185197821;-0.0006287593;0.7792306637;1620302825.1562750340;-0.0901748514;5.5578779119;2.3296513218;0.7046900059;-0.0166532603;0.0002070253;-0.7093198303;939;1620302825.103767534
1620302825.1810278893;1.3301002306;-1.8354485639;1.3801947281;0.6263216667;-0.0193523206;-0.0006907788;0.7793241818;1620302825.1644170284;-0.0902229412;5.5578792738;2.3295776586;0.7048444012;-0.0166230918;0.0002786638;-0.7091670927;940;1620302825.155710334
1620302825.1893079281;1.3302095428;-1.8356293661;1.3790997244;0.6263901147;-0.0194234215;-0.0004959219;0.7792675465;1620302825.1810400486;-0.0900383724;5.5578894878;2.3295010406;0.7044869300;-0.0162854040;0.0003027920;-0.7095300271;940;1620302825.155710334
1620302825.2069718838;1.3304665428;-1.8359841343;1.3770115327;0.6264848454;-0.0190914230;-0.0004218548;0.7791996394;1620302825.1893188953;-0.0900140423;5.5578915121;2.3294355250;0.7044604191;-0.0162971175;0.0003195694;-0.7095560723;940;1620302825.155710334
1620302825.2148280144;1.3305399925;-1.8362046318;1.3759765233;0.6263371466;-0.0192497265;-0.0003988097;0.7793144858;1620302825.2070300579;-0.0899205999;5.5579203080;2.3292970939;0.7045357319;-0.0161544007;0.0002950954;-0.7094845669;940;1620302825.155710334
1620302825.2236840725;1.3306278668;-1.8363963892;1.3749783643;0.6263115965;-0.0193248304;-0.0005404869;0.7793330757;1620302825.2148389816;-0.0899017044;5.5579229121;2.3292379652;0.7045873273;-0.0159883183;0.0004013013;-0.7094370380;941;1620302825.181681662
1620302825.2314929962;1.3307445132;-1.8365918642;1.3740070947;0.6261651140;-0.0197152130;-0.0009039761;0.7794406605;1620302825.2236959934;-0.0898512415;5.5579154956;2.3291473000;0.7045836074;-0.0159613261;0.0003709262;-0.7094413567;941;1620302825.181681662
1620302825.2420771122;1.3308639953;-1.8367744833;1.3730719820;0.6261305930;-0.0198312096;-0.0010866549;0.7794652159;1620302825.2315189838;-0.0897822912;5.5579553592;2.3290911642;0.7046370210;-0.0157085300;0.0003429105;-0.7093939619;941;1620302825.181681662
1620302825.2568368912;1.3310055275;-1.8371706048;1.3712284271;0.6257607625;-0.0194831234;-0.0012787261;0.7797706335;1620302825.2421050072;-0.0897508823;5.5579849135;2.3289866362;0.7046080207;-0.0157935614;0.0003948123;-0.7094208516;941;1620302825.181681662
1620302825.2674028873;1.3311114704;-1.8373408508;1.3703144871;0.6257031345;-0.0192582713;-0.0010396430;0.7798228168;1620302825.2568469048;-0.0896885962;5.5579805199;2.3287884365;0.7046796192;-0.0156785385;0.0002135769;-0.7093523611;942;1620302825.207653006
1620302825.2756199837;1.3312908258;-1.8374899812;1.3694171657;0.6256868015;-0.0190413178;-0.0008128075;0.7798415185;1620302825.2674291134;-0.0896598526;5.5580095190;2.3286934496;0.7046778497;-0.0154467796;0.0001731972;-0.7093592145;942;1620302825.207653006
1620302825.2844879627;1.3313070151;-1.8376634159;1.3684959122;0.6255929780;-0.0186124184;-0.0001945114;0.7799275389;1620302825.2756450176;-0.0896440037;5.5580386705;2.3285851244;0.7046660174;-0.0154455103;0.0002114062;-0.7093709858;942;1620302825.207653006
1620302825.2930951118;1.3314002141;-1.8378167852;1.3676324651;0.6254738061;-0.0183343973;0.0001598340;0.7800297060;1620302825.2844998837;-0.0895013051;5.5580398207;2.3285170020;0.7043794946;-0.0153473475;0.0002840156;-0.7096575976;943;1620302825.259595646
1620302825.3015069962;1.3315012639;-1.8379746030;1.3667467099;0.6254373606;-0.0181297969;0.0005038016;0.7800635645;1620302825.2931230068;-0.0894537902;5.5580495159;2.3284321003;0.7044229569;-0.0151352117;0.0000933929;-0.7096190629;943;1620302825.259595646
1620302825.3093969822;1.3315493474;-1.8381327770;1.3658773869;0.6253786915;-0.0179444221;0.0008854528;0.7801145467;1620302825.3015339375;-0.0893408519;5.5580782340;2.3283070631;0.7042740652;-0.0151277587;0.0000984746;-0.7097669916;943;1620302825.259595646
1620302825.3260209560;1.3316605138;-1.8384547501;1.3641831531;0.6252427022;-0.0180713401;0.0010077561;0.7802204653;1620302825.3094470501;-0.0892633665;5.5580910876;2.3281977768;0.7042047960;-0.0150720945;0.0000661504;-0.7098369059;943;1620302825.259595646
1620302825.3332459927;1.3317049054;-1.8386056754;1.3633712758;0.6252362868;-0.0180407635;0.0009018440;0.7802264436;1620302825.3260359764;-0.0891207021;5.5581606980;2.3280979756;0.7045812153;-0.0144322575;-0.0002937199;-0.7094765216;944;1620302825.285567102
1620302825.3422839642;1.3317371915;-1.8387784015;1.3625839059;0.6252540526;-0.0178879779;0.0009877492;0.7802156204;1620302825.3332729340;-0.0890254484;5.5582013673;2.3280096378;0.7045297741;-0.0142473056;-0.0003887900;-0.7095312964;944;1620302825.285567102
1620302825.3503220081;1.3317372752;-1.8389364256;1.3617837733;0.6252658788;-0.0176810928;0.0009788557;0.7802108699;1620302825.3423120975;-0.0889552585;5.5582730226;2.3279089208;0.7045643849;-0.0142704481;-0.0002878119;-0.7094965109;944;1620302825.285567102
1620302825.3647298813;1.3319116145;-1.8392481694;1.3602564624;0.6253577514;-0.0173974246;0.0007652818;0.7801438501;1620302825.3503320217;-0.0888980746;5.5582852880;2.3278038448;0.7045754162;-0.0143355348;-0.0003059621;-0.7094842364;945;1620302825.337509726
1620302825.3733789921;1.3319701857;-1.8393620979;1.3595257517;0.6253375355;-0.0169455610;0.0008492988;0.7801699132;1620302825.3647520542;-0.0887640360;5.5583515050;2.3276290089;0.7045857284;-0.0140720288;-0.0005548174;-0.7094791199;945;1620302825.337509726
1620302825.3816740513;1.3319303013;-1.8395360566;1.3588238455;0.6253090628;-0.0164434872;0.0009954808;0.7802033047;1620302825.3733930588;-0.0886805415;5.5583855809;2.3275416754;0.7045211584;-0.0141016955;-0.0004033431;-0.7095427520;945;1620302825.337509726
1620302825.3976399899;1.3320233152;-1.8398564391;1.3572187333;0.6252593329;-0.0162610802;0.0010156041;0.7802469561;1620302825.3817000389;-0.0885359317;5.5584049591;2.3274526587;0.7043821983;-0.0139943001;-0.0003495564;-0.7096828560;945;1620302825.337509726
1620302825.4067509174;1.3320380161;-1.8399907196;1.3564607120;0.6252503744;-0.0161605183;0.0011102555;0.7802560953;1620302825.3976509571;-0.0883874435;5.5584030712;2.3271740416;0.7042730872;-0.0141096957;-0.0006063911;-0.7097886780;946;1620302825.363481126
1620302825.4156229496;1.3320203733;-1.8400890358;1.3556699133;0.6252567431;-0.0161566291;0.0011863238;0.7802509604;1620302825.4067618847;-0.0883131582;5.5584514549;2.3270955665;0.7043225652;-0.0141235469;-0.0004810435;-0.7097394016;946;1620302825.363481126
1620302825.4250729084;1.3320662231;-1.8402250304;1.3549354499;0.6252573261;-0.0162589328;0.0009988151;0.7802486306;1620302825.4156339169;-0.0882889445;5.5584922137;2.3270380980;0.7045510138;-0.0138588312;-0.0006111492;-0.7095177435;946;1620302825.363481126
1620302825.4315829277;1.3320380528;-1.8403923636;1.3541562013;0.6251769787;-0.0165591340;0.0009936542;0.7803067045;1620302825.4250841141;-0.0881890501;5.5585415801;2.3269379701;0.7045753918;-0.0137422411;-0.0006659193;-0.7094957538;946;1620302825.363481126
1620302825.4416849613;1.3320063642;-1.8405303738;1.3533814434;0.6251731680;-0.0168824737;0.0008556134;0.7803029925;1620302825.4315950871;-0.0881724937;5.5585876690;2.3268463225;0.7044086643;-0.0136732352;-0.0004424674;-0.7096627935;947;1620302825.389452398
