CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617628053.555891054;-0.0719622;0.339379;1.76589;0.705858;0.00134834;-0.00368734;0.708342;1617628053.555914181;-0.162913;5.77056;1.61495;0.710316;0.00976609;0.0136717;-0.703682;1;1617628053.403734280
1617628053.655954531;-0.0715457;0.339288;1.76447;0.706425;-0.00433035;-0.0024667;0.70777;1617628053.655961879;-0.162909;5.77057;1.61495;0.710313;0.00975587;0.0136651;-0.703686;2;1617628053.521499305
1617628053.855941558;-0.0710346;0.34023;1.76674;0.707226;-0.000600969;-0.0101997;0.706914;1617628053.855961123;-0.162916;5.77063;1.61496;0.710328;0.00975459;0.0136561;-0.703671;3;1617628053.654053789
1617628053.955975059;-0.0716107;0.340592;1.76823;0.706246;0.00491004;-0.00698967;0.707915;1617628053.956011184;-0.162906;5.77061;1.61495;0.710321;0.009748;0.013659;-0.703678;4;1617628053.771988529
1617628054.055960613;-0.0716188;0.340502;1.76757;0.706994;0.00120906;-0.00441502;0.707205;1617628054.055989389;-0.162902;5.77057;1.61494;0.710305;0.009751;0.0136671;-0.703693;5;1617628053.905415604
1617628054.255883802;-0.0716621;0.340461;1.76772;0.706569;-0.00196603;-0.00594543;0.707616;1617628054.255894599;-0.162903;5.77059;1.61495;0.710319;0.00974363;0.0136536;-0.70368;6;1617628054.021710480
1617628054.356173770;-0.0712757;0.340559;1.76922;0.707298;0.00106535;-0.00561129;0.706892;1617628054.356317179;-0.162912;5.77061;1.61495;0.71032;0.00974939;0.0136589;-0.703679;7;1617628054.156908136
1617628054.455858759;-0.0712088;0.340698;1.76892;0.707836;-0.00252934;-0.00655147;0.706342;1617628054.455882400;-0.162923;5.77061;1.61496;0.710326;0.00976676;0.0136699;-0.703673;8;1617628054.271481525
1617628054.555982770;-0.0714252;0.340715;1.76937;0.706395;0.000951532;-0.00504608;0.707799;1617628054.555991477;-0.162927;5.77062;1.61497;0.710338;0.00978335;0.0136727;-0.70366;9;1617628054.414117634
1617628054.655933688;-0.0715138;0.340796;1.76968;0.706782;-0.00150548;-0.00462413;0.707415;1617628054.655960127;-0.162887;5.7706;1.61494;0.710311;0.00974087;0.0136547;-0.703688;10;1617628054.521489293
