CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617615819.002043199;-0.115244;0.298436;1.733;0.722552;1.80923e-05;-0.00298618;0.69131;1617615819.002085792;-0.0364312;5.90117;1.61002;0.70118;0.00957097;0.0132684;-0.712797;1;1617615818.860133319
1617615819.182008202;-0.115223;0.298932;1.73449;0.722939;0.00101649;-0.00389648;0.6909;1617615819.182050394;-0.0364398;5.90114;1.61003;0.701196;0.0095996;0.0132834;-0.712781;2;1617615818.984855814
1617615819.301966046;-0.115008;0.299335;1.73469;0.723012;-0.00213882;-0.00492502;0.690814;1617615819.302028992;-0.0364317;5.90114;1.61003;0.701191;0.00957356;0.0132707;-0.712786;3;1617615819.108442360
1617615819.392144079;-0.11498;0.299507;1.73523;0.722978;-0.000975078;-0.00519301;0.690851;1617615819.392174815;-0.0363677;5.90129;1.6101;0.701254;0.00962854;0.0132416;-0.712723;4;1617615819.233517339
1617615819.502078475;-0.114859;0.299875;1.73488;0.722825;-0.00299602;-0.00380919;0.691014;1617615819.502097045;-0.0364189;5.90114;1.61002;0.701187;0.00956328;0.0132623;-0.71279;5;1617615819.360011250
1617615819.691893277;-0.11438;0.300444;1.73589;0.723212;0.000201444;-0.00494403;0.690608;1617615819.691956221;-0.0364501;5.90114;1.61004;0.701207;0.00960334;0.0132775;-0.712769;6;1617615819.484628234
1617615819.801995596;-0.114244;0.300656;1.73566;0.722484;0.000170202;-0.00421833;0.691375;1617615819.802201469;-0.0364306;5.90113;1.61003;0.701188;0.00957544;0.0132667;-0.712789;7;1617615819.608731730
1617615819.862026035;-0.114113;0.300807;1.73553;0.722591;-0.0013891;-0.00436982;0.691261;1617615819.862081324;-0.0363825;5.90125;1.6101;0.70125;0.00965039;0.0132556;-0.712727;8;1617615819.733471395
1617615820.001966433;-0.113578;0.301022;1.73572;0.722852;0.000655211;-0.00437307;0.690989;1617615820.002013072;-0.0364248;5.90114;1.61002;0.701189;0.00957589;0.0132704;-0.712788;9;1617615819.859940222
1617615820.192043746;-0.113099;0.301214;1.73483;0.722677;-0.00243852;-0.00450763;0.691167;1617615820.192060347;-0.0364568;5.90115;1.61003;0.701202;0.00959948;0.0132765;-0.712775;10;1617615819.983252930
