CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617267797.698002556;-0.21552;0.479442;1.77336;0.721371;-0.00442664;-0.00669778;0.692503;1617267797.698021305;-0.0380738;5.89997;1.61199;0.701838;0.00966211;0.0132222;-0.712149;1;1617267797.579266679
1617267797.798076451;-0.214425;0.479424;1.77341;0.721445;0.000303654;-0.00610233;0.692445;1617267797.798098807;-0.0381146;5.89995;1.61189;0.701803;0.00956017;0.0132382;-0.712184;2;1617267797.687206009
1617267797.898045328;-0.213642;0.479512;1.77289;0.721771;-0.00151428;-0.00681742;0.692097;1617267797.898081892;-0.0381079;5.89994;1.61187;0.701784;0.0095228;0.0132379;-0.712203;3;1617267797.795654953
1617267797.998000098;-0.213171;0.479685;1.77192;0.721637;-0.00301766;-0.00590652;0.69224;1617267797.998011047;-0.0380895;5.89997;1.61189;0.701788;0.00953201;0.013222;-0.7122;4;1617267797.898799854
1617267798.098095542;-0.212571;0.47979;1.77184;0.722406;-0.00109324;-0.00808422;0.691421;1617267798.098190122;-0.0380321;5.90002;1.61197;0.701813;0.00958351;0.0131811;-0.712175;5;1617267798.008344577
1617267798.197987555;-0.212719;0.480099;1.77051;0.722128;-0.00418588;-0.00712264;0.69171;1617267798.198039230;-0.0380843;5.9;1.61189;0.701807;0.00953252;0.0132262;-0.71218;6;1617267798.112924928
1617267798.358029400;-0.21356;0.48044;1.77048;0.722469;-0.00276855;-0.0077241;0.691354;1617267798.358158425;-0.0380791;5.90001;1.6119;0.701807;0.00952578;0.0132199;-0.712181;7;1617267798.232584067
1617267798.458108256;-0.214862;0.480579;1.77091;0.722239;-0.00177903;-0.00811208;0.691594;1617267798.458132593;-0.0381183;5.9;1.6119;0.701823;0.00956298;0.013234;-0.712164;8;1617267798.340882723
1617267798.558156921;-0.216528;0.48079;1.77112;0.722094;-0.00175075;-0.00716349;0.691756;1617267798.558173039;-0.0380445;5.90004;1.61196;0.701829;0.00960102;0.0131944;-0.712158;9;1617267798.463329292
1617267798.698154859;-0.219143;0.48072;1.77231;0.722342;0.000368316;-0.00772194;0.691493;1617267798.698186088;-0.0380853;5.89999;1.61189;0.701795;0.00952822;0.0132197;-0.712192;10;1617267798.575634583
1617267798.798179853;-0.22131;0.480715;1.77243;0.721487;-0.000483007;-0.00676586;0.692394;1617267798.798237379;-0.0381003;5.89999;1.6119;0.701817;0.00954753;0.0132288;-0.712171;11;1617267798.698213646
1617267798.898055174;-0.22319;0.480478;1.77354;0.721991;0.000877765;-0.00758606;0.691861;1617267798.898067665;-0.0381236;5.9;1.61191;0.701837;0.00957814;0.0132406;-0.71215;12;1617267798.810137042
1617267799.058084292;-0.226228;0.479809;1.77472;0.721437;0.00148891;-0.00651095;0.692448;1617267799.058098917;-0.0381152;5.89999;1.6119;0.701815;0.00955653;0.0132398;-0.712173;13;1617267798.926666541
1617267799.148083922;-0.227569;0.479258;1.77514;0.721278;0.00100378;-0.00465357;0.69263;1617267799.148098118;-0.0381139;5.90001;1.61191;0.701817;0.0095621;0.0132316;-0.71217;14;1617267799.035637123
1617267799.258126206;-0.228758;0.478555;1.7756;0.721532;4.06141e-05;-0.00577271;0.692357;1617267799.258145906;-0.0380973;5.90001;1.6119;0.701811;0.0095405;0.0132306;-0.712176;15;1617267799.152499446
1617267799.358105324;-0.229508;0.477813;1.77584;0.721579;0.000766468;-0.00571443;0.692308;1617267799.358119182;-0.0381013;5.90006;1.61193;0.701837;0.00957155;0.0132255;-0.71215;16;1617267799.262065120
1617267799.498213181;-0.23029;0.476941;1.77548;0.721295;0.000376999;-0.00576745;0.692604;1617267799.498241142;-0.0380896;5.90006;1.61191;0.701822;0.00952571;0.0132107;-0.712167;17;1617267799.382805626
1617267799.598154409;-0.230633;0.476473;1.77436;0.721739;-0.0026973;-0.00601196;0.692134;1617267799.598216780;-0.0381504;5.90001;1.61202;0.701893;0.00975599;0.0132662;-0.712092;18;1617267799.493959294
1617267799.698034223;-0.230972;0.476271;1.77353;0.721436;-0.00202392;-0.00625148;0.692449;1617267799.698127021;-0.0382179;5.89994;1.61193;0.701855;0.0096827;0.0133047;-0.71213;19;1617267799.614580368
1617267799.858010941;-0.232033;0.476605;1.77115;0.721279;-0.00236412;-0.00512358;0.692621;1617267799.858022016;-0.0381319;5.90004;1.61191;0.701841;0.0095662;0.0132369;-0.712146;20;1617267799.725768450
1617267799.898117166;-0.232135;0.476757;1.7709;0.721354;-0.0011316;-0.00581549;0.692541;1617267799.898125522;-0.0381483;5.90002;1.61188;0.701831;0.00953884;0.0132429;-0.712157;21;1617267799.805299123
