CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617262541.718796704;-0.181323;0.49589;0.164447;0.722568;0.00498943;-0.00483153;0.691265;1617262541.718814649;-0.0382221;5.8992;1.61183;0.701811;0.00943664;0.013064;-0.71218;1;1617262541.614071605
1617262541.818820094;-0.18133;0.49589;0.164452;0.722562;0.00498327;-0.00481973;0.691271;1617262541.818829867;-0.0382007;5.89923;1.61186;0.701823;0.00946115;0.0130584;-0.712169;2;1617262541.727429594
1617262541.918906751;-0.181339;0.495883;0.164449;0.722544;0.00498346;-0.00478832;0.69129;1617262541.918955305;-0.0382191;5.8992;1.61183;0.701809;0.00943472;0.0130652;-0.712183;3;1617262541.833209260
1617262542.018841934;-0.181328;0.495885;0.164444;0.722542;0.00497608;-0.00480955;0.691293;1617262542.018851834;-0.0382206;5.8992;1.61183;0.701811;0.00943346;0.0130663;-0.712181;4;1617262541.938707930
1617262542.118880829;-0.181343;0.495878;0.16445;0.722559;0.00500869;-0.00476944;0.691274;1617262542.118921019;-0.0382027;5.89922;1.61185;0.701819;0.00945636;0.0130554;-0.712173;5;1617262542.061290600
1617262542.258811773;-0.18133;0.495886;0.164451;0.72257;0.00499363;-0.00480118;0.691263;1617262542.258914032;-0.0382;5.89923;1.61186;0.701819;0.00945721;0.0130558;-0.712172;6;1617262542.166263559
1617262542.358821060;-0.181335;0.49588;0.164447;0.722545;0.00495755;-0.00480316;0.691289;1617262542.358899784;-0.0382029;5.89923;1.61186;0.70182;0.00945815;0.013056;-0.712172;7;1617262542.287716860
1617262542.458834963;-0.181334;0.495896;0.16446;0.722553;0.0049949;-0.00486462;0.691281;1617262542.458844067;-0.0382186;5.89921;1.61184;0.701809;0.00944271;0.01307;-0.712183;8;1617262542.390237587
1617262542.558885649;-0.181331;0.495882;0.164449;0.722557;0.00495317;-0.00479302;0.691277;1617262542.558924065;-0.0382026;5.89923;1.61186;0.701823;0.00945941;0.0130546;-0.712169;9;1617262542.495760327
1617262542.658905084;-0.181346;0.495885;0.164449;0.722534;0.00497792;-0.00478707;0.691301;1617262542.658910936;-0.0382047;5.89923;1.61186;0.701822;0.00946011;0.0130546;-0.71217;10;1617262542.600895155
