CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617268508.158001183;-0.14967;0.366259;1.78191;0.719905;-0.00235269;-0.000913103;0.694068;1617268508.158059519;-0.0379309;5.89985;1.61185;0.701816;0.00963722;0.0132589;-0.71217;1;1617268508.058707367
1617268508.258009775;-0.149388;0.366168;1.78232;0.718968;-0.00354027;-0.00362088;0.695025;1617268508.258022612;-0.0379869;5.89981;1.61178;0.701799;0.00958335;0.0132954;-0.712186;2;1617268508.167391945
1617268508.418025414;-0.148793;0.366066;1.78208;0.719533;-0.00598144;-0.00456645;0.694418;1617268508.418054909;-0.0380201;5.89965;1.61181;0.701906;0.0098771;0.0135382;-0.712073;3;1617268508.302872667
1617268508.518079052;-0.148642;0.365922;1.78262;0.719344;-0.00375331;-0.00572101;0.694621;1617268508.518103863;-0.0380202;5.89965;1.61181;0.701907;0.00987659;0.0135402;-0.712072;4;1617268508.411235332
1617268508.627982486;-0.148658;0.365826;1.78225;0.718932;-0.00438354;-0.00306084;0.695059;1617268508.628041293;-0.0380701;5.89973;1.61188;0.701871;0.00981585;0.0133652;-0.712111;5;1617268508.536615589
1617268508.758077654;-0.148484;0.365582;1.78264;0.719398;-0.000846144;-0.00541008;0.694576;1617268508.758088982;-0.0381136;5.89972;1.61182;0.70187;0.00977248;0.0134001;-0.712112;6;1617268508.647688531
1617268508.858034981;-0.148515;0.365337;1.78174;0.719038;-0.00291487;-0.00370419;0.694955;1617268508.858079155;-0.038094;5.89974;1.61185;0.701876;0.00979682;0.0133898;-0.712106;7;1617268508.769168747
1617268508.958029122;-0.148361;0.364992;1.78151;0.719352;-0.00329045;-0.00593939;0.694613;1617268508.958070692;-0.0381155;5.89972;1.61182;0.701869;0.00976975;0.0134038;-0.712113;8;1617268508.879075900
1617268509.128007218;-0.148327;0.364575;1.78055;0.719264;-0.00367669;-0.00553574;0.694705;1617268509.128033638;-0.038072;5.89978;1.61189;0.701896;0.00982446;0.0133668;-0.712086;9;1617268509.004790624
1617268509.228025418;-0.148362;0.364279;1.7805;0.719051;-0.00254853;-0.00559232;0.69493;1617268509.228050464;-0.0381059;5.89981;1.61186;0.701916;0.00980489;0.0133889;-0.712066;10;1617268509.106461647
1617268509.328010699;-0.148316;0.36405;1.78025;0.719259;-0.00279988;-0.00451808;0.694722;1617268509.328037754;-0.0381183;5.89976;1.61184;0.701894;0.00978127;0.013398;-0.712088;11;1617268509.228216161
1617268509.428117148;-0.148477;0.363713;1.78022;0.719657;-0.00414516;-4.10533e-05;0.694317;1617268509.428018340;-0.0380869;5.89975;1.61185;0.701888;0.00979554;0.0133894;-0.712094;12;1617268509.330841067
1617268509.527964622;-0.148336;0.363741;1.78077;0.719114;-0.0018908;-0.00410718;0.694877;1617268509.528008564;-0.0381055;5.89973;1.61183;0.701881;0.00978401;0.0134001;-0.712101;13;1617268509.451673836
1617268509.658040793;-0.148542;0.363755;1.78129;0.71937;-0.00384354;-0.00631087;0.694588;1617268509.658053978;-0.0380505;5.89977;1.6119;0.701897;0.00983957;0.013351;-0.712085;14;1617268509.553607893
1617268509.758091784;-0.148741;0.363723;1.78209;0.718818;-0.0011712;-0.00299888;0.695191;1617268509.758122506;-0.0381181;5.89978;1.61183;0.701905;0.00977949;0.0134004;-0.712077;15;1617268509.672573505
1617268509.858007913;-0.148879;0.363925;1.78187;0.719139;-0.00559951;-0.00268163;0.694839;1617268509.858030904;-0.0380583;5.89978;1.61191;0.701898;0.00984094;0.01336;-0.712084;16;1617268509.775134691
1617268509.957976245;-0.149104;0.364241;1.78273;0.719467;-0.00441186;-0.00530221;0.694492;1617268509.958103372;-0.0381098;5.89975;1.61183;0.701883;0.00978796;0.0134054;-0.712099;17;1617268509.892074673
1617268510.128075112;-0.14958;0.364536;1.78335;0.719715;-0.00220077;0.00159465;0.694264;1617268510.128135748;-0.0381169;5.89976;1.61183;0.701895;0.00978035;0.0134027;-0.712088;18;1617268509.993190970
1617268510.228037937;-0.149476;0.364811;1.7834;0.719254;-0.00327411;-0.00436414;0.694726;1617268510.228061999;-0.0381245;5.89977;1.61182;0.7019;0.00979;0.0134079;-0.712082;19;1617268510.117559966
1617268510.327960141;-0.149465;0.364902;1.78431;0.718875;-0.00379065;-0.00401755;0.695118;1617268510.327976101;-0.038099;5.89981;1.61186;0.701917;0.00980854;0.0133911;-0.712065;20;1617268510.219409453
1617268510.428082523;-0.149053;0.365218;1.78461;0.719582;-0.00306617;-0.00313685;0.694394;1617268510.428091886;-0.0381495;5.89973;1.61178;0.701873;0.00974154;0.0134235;-0.712109;21;1617268510.331268204
1617268510.527982072;-0.149073;0.365846;1.7843;0.719363;-0.00453092;-0.00553105;0.694597;1617268510.528003361;-0.0381225;5.89978;1.61183;0.701897;0.00978811;0.0134023;-0.712085;22;1617268510.431965416
1617268510.627996063;-0.149073;0.366237;1.78492;0.719489;-0.00288977;-0.00671827;0.694466;1617268510.628078869;-0.0381333;5.89981;1.61184;0.701917;0.00978226;0.0133906;-0.712066;23;1617268510.540776972
1617268510.728040729;-0.149124;0.366401;1.78508;0.718758;-0.00028457;-0.00193599;0.695258;1617268510.728055758;-0.0381364;5.89982;1.61184;0.701921;0.00978517;0.013395;-0.712062;24;1617268510.641388975
1617268510.758090911;-0.149208;0.366525;1.78485;0.718505;-0.00191524;-0.00138788;0.695518;1617268510.758095955;-0.0381352;5.89981;1.61183;0.701916;0.00978087;0.0133953;-0.712067;25;1617268510.683664991
