CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617264996.441072287;-0.14301;0.582269;0.164988;0.721282;0.00475798;-0.00274013;0.69262;1617264996.441094315;-0.0380574;5.89981;1.61184;0.701778;0.00954696;0.0132536;-0.712208;1;1617264996.375621550
1617264996.541090255;-0.14296;0.582264;0.164975;0.721362;0.00468785;-0.00278218;0.692537;1617264996.541118250;-0.0380677;5.89989;1.61188;0.701763;0.00948668;0.0131741;-0.712225;2;1617264996.481970337
1617264996.701328198;-0.142959;0.582256;0.164971;0.72135;0.00465797;-0.00278023;0.692549;1617264996.701368913;-0.0380557;5.8998;1.61183;0.701773;0.00954335;0.013253;-0.712213;3;1617264996.588191762
1617264996.801333341;-0.143015;0.582269;0.164997;0.721299;0.00480572;-0.00273044;0.692602;1617264996.801378079;-0.0380451;5.89986;1.61185;0.701804;0.0095704;0.0132552;-0.712182;4;1617264996.694702856
1617264996.871114655;-0.142959;0.582262;0.164981;0.72137;0.00470184;-0.00276253;0.692528;1617264996.871166019;-0.0380563;5.89981;1.61183;0.701776;0.00954525;0.0132542;-0.712211;5;1617264996.801154240
1617264997.001004826;-0.142962;0.582264;0.16498;0.721363;0.00470449;-0.00275366;0.692535;1617264997.001023499;-0.0380363;5.89984;1.61186;0.701787;0.00956767;0.0132425;-0.712199;6;1617264996.908007382
1617264997.101029007;-0.143014;0.582279;0.164997;0.721289;0.00481659;-0.00273243;0.692612;1617264997.101052586;-0.0380366;5.89983;1.61186;0.701788;0.00956887;0.0132426;-0.712198;7;1617264997.011483764
1617264997.201073115;-0.142954;0.582264;0.164979;0.721368;0.00472071;-0.00276472;0.69253;1617264997.201102694;-0.0380383;5.89982;1.61186;0.701786;0.0095674;0.0132446;-0.712201;8;1617264997.109794598
1617264997.281004361;-0.142952;0.582264;0.164983;0.721365;0.00470583;-0.0027986;0.692533;1617264997.281013152;-0.0380377;5.89984;1.61186;0.701787;0.00957048;0.0132411;-0.712199;9;1617264997.208225828
1617264997.401069589;-0.142953;0.582255;0.164976;0.721383;0.00469038;-0.00274717;0.692515;1617264997.401107292;-0.0380373;5.89984;1.61186;0.701787;0.00956675;0.0132423;-0.7122;10;1617264997.306310795
1617264997.501160604;-0.143008;0.582268;0.164997;0.721295;0.00478812;-0.00274426;0.692606;1617264997.501186121;-0.0380399;5.89983;1.61186;0.701785;0.00956347;0.0132415;-0.712202;11;1617264997.407209324
1617264997.591029391;-0.143015;0.582274;0.165007;0.721289;0.00482631;-0.00276585;0.692612;1617264997.591048168;-0.0380384;5.89983;1.61186;0.701783;0.00956452;0.0132445;-0.712203;12;1617264997.511262590
1617264997.701188404;-0.142962;0.582263;0.164977;0.721356;0.00469169;-0.00275793;0.692543;1617264997.701311244;-0.0380665;5.89984;1.61183;0.701795;0.00954605;0.013263;-0.712191;13;1617264997.609603625
1617264997.801093094;-0.143008;0.58227;0.164999;0.721309;0.0047965;-0.00273561;0.692592;1617264997.801111051;-0.0380558;5.8998;1.61183;0.701771;0.00953954;0.0132545;-0.712215;14;1617264997.710704345
1617264997.890983310;-0.142958;0.582262;0.164979;0.721374;0.00470144;-0.0027738;0.692524;1617264997.891014827;-0.0380359;5.89984;1.61186;0.701788;0.00956801;0.013241;-0.712199;15;1617264997.815142689
1617264998.001146499;-0.14295;0.582257;0.164974;0.721366;0.00469956;-0.00277143;0.692533;1617264998.001190848;-0.0380411;5.89984;1.61186;0.701789;0.00956452;0.0132389;-0.712198;16;1617264997.914488945
1617264998.101378043;-0.143004;0.582271;0.164999;0.721297;0.00480149;-0.00276539;0.692604;1617264998.101425322;-0.0379714;5.89989;1.61195;0.701812;0.00963357;0.0132019;-0.712174;17;1617264998.015510980
1617264998.201108694;-0.143005;0.582276;0.165003;0.721302;0.00481983;-0.00276365;0.692598;1617264998.201222381;-0.0380386;5.89984;1.61186;0.701786;0.00956636;0.0132416;-0.7122;18;1617264998.122108075
