CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617278269.530529964;-0.139247;0.269594;1.74912;0.715828;0.00385504;-0.00329309;0.698258;1617278269.530542685;-0.0381271;5.89961;1.61178;0.701798;0.00939685;0.0130923;-0.712194;1;1617278269.358099430
1617278269.660567828;-0.139216;0.269238;1.74859;0.716094;-0.00294551;-0.00545193;0.697977;1617278269.660597574;-0.0381146;5.89957;1.61178;0.701776;0.00939097;0.0130967;-0.712215;2;1617278269.464844211
1617278269.760797882;-0.139286;0.269134;1.74991;0.715922;0.00112456;-0.00617093;0.698152;1617278269.760844717;-0.0381121;5.89956;1.61178;0.701763;0.00937697;0.0130845;-0.712228;3;1617278269.570591984
1617278269.850493385;-0.139456;0.269093;1.74961;0.715847;-0.000678317;-0.00470003;0.698241;1617278269.850502805;-0.0381072;5.89956;1.61178;0.70176;0.0093762;0.0130871;-0.712232;4;1617278269.675396771
1617278269.960716994;-0.139588;0.268836;1.75041;0.716183;-1.12068e-05;-0.00619485;0.697885;1617278269.960744250;-0.038128;5.89955;1.61178;0.701778;0.00940602;0.0130998;-0.712213;5;1617278269.784160111
1617278270.060740659;-0.139817;0.268777;1.7506;0.715803;0.00109575;-0.00369132;0.698291;1617278270.060753815;-0.0381269;5.89958;1.61179;0.701791;0.00941311;0.0131075;-0.7122;6;1617278269.891923950
1617278270.150630975;-0.13989;0.268766;1.75057;0.716043;-0.001157;-0.00612045;0.698029;1617278270.150646639;-0.0381294;5.89959;1.61179;0.701792;0.0093982;0.0130979;-0.7122;7;1617278269.997372101
1617278270.260552974;-0.139846;0.268843;1.75099;0.716166;0.000704311;-0.0061804;0.697902;1617278270.260578178;-0.038127;5.89958;1.61178;0.701783;0.00939706;0.0130976;-0.712208;8;1617278270.105155155
1617278270.360563381;-0.140073;0.268818;1.7508;0.716255;-0.00023857;-0.00620278;0.697811;1617278270.360593989;-0.0381132;5.89956;1.61177;0.701768;0.00938284;0.0130965;-0.712224;9;1617278270.212438801
1617278270.460948578;-0.140583;0.268786;1.75079;0.715604;0.000136908;-0.00590664;0.698482;1617278270.461051858;-0.0381324;5.89952;1.61177;0.701769;0.00940866;0.0131069;-0.712222;10;1617278270.318902262
1617278270.540622705;-0.140608;0.268804;1.75055;0.71636;-0.000552179;-0.00579054;0.697707;1617278270.540634513;-0.0380946;5.89949;1.61175;0.701791;0.00946914;0.0131558;-0.712198;11;1617278270.425493115
