CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617267712.988269959;-0.141774;0.490715;1.747;0.714699;-0.0034286;-0.0087092;0.69937;1617267712.988290890;-0.0380717;5.89996;1.61192;0.701771;0.00951073;0.0132256;-0.712216;1;1617267712.899377489
1617267713.117994968;-0.142087;0.491334;1.74799;0.712933;0.00250782;-0.00556006;0.701206;1617267713.118016328;-0.0380762;5.89995;1.61192;0.701771;0.00951169;0.013226;-0.712216;2;1617267713.022100967
1617267713.218039817;-0.141916;0.491709;1.74773;0.71321;-0.00233324;-0.00361801;0.700937;1617267713.218157476;-0.03807;5.89994;1.61192;0.701776;0.00951952;0.0132278;-0.712212;3;1617267713.124708448
1617267713.317978228;-0.14148;0.492092;1.74867;0.714269;-0.00111328;-0.00549318;0.699849;1617267713.318013165;-0.0380388;5.89998;1.61197;0.701796;0.0095769;0.0132079;-0.712191;4;1617267713.249251321
1617267713.488125546;-0.141783;0.493121;1.7483;0.713539;-0.00203784;-0.0070019;0.700578;1617267713.488134865;-0.0381855;5.89985;1.61193;0.701821;0.00966025;0.0133365;-0.712163;5;1617267713.352731741
1617267713.547998532;-0.141864;0.49328;1.74857;0.713014;0.000558384;-0.00589921;0.701125;1617267713.548009722;-0.0382269;5.89985;1.61192;0.701821;0.00963839;0.013334;-0.712164;6;1617267713.480711854
1617267713.688028547;-0.141823;0.493653;1.74959;0.713497;-0.00152365;-0.00417336;0.700644;1617267713.688052563;-0.0381199;5.90017;1.61198;0.701855;0.00943125;0.0130943;-0.712137;7;1617267713.582617751
1617267713.787967561;-0.14159;0.493884;1.7508;0.713694;2.72485e-05;-0.00513259;0.700439;1617267713.787990593;-0.038115;5.90014;1.61197;0.701846;0.00942514;0.0130976;-0.712146;8;1617267713.706411756
1617267713.917939298;-0.140919;0.494373;1.75036;0.714444;-0.00294283;-0.00644552;0.699656;1617267713.917957566;-0.0380779;5.90018;1.612;0.701855;0.00944736;0.0130807;-0.712138;9;1617267713.809775692
1617267714.017977101;-0.141287;0.49492;1.75054;0.71318;-0.0016353;-0.00721432;0.700942;1617267714.018005809;-0.0381059;5.90017;1.61194;0.701841;0.00939523;0.0131056;-0.712151;10;1617267713.924215024
