CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_frameID;Image_framestamp(epoch)
1617283077.298448589;-0.0801813;0.420837;1.78862;0.711427;-0.000767235;-0.00777556;0.702716;1617283077.298496601;-0.03806;5.89928;1.61173;0.701803;0.00940778;0.0131237;-0.712188;1;1617283077.150134322
1617283077.398401540;-0.0804067;0.420308;1.78915;0.71054;0.00158724;-0.00317552;0.703648;1617283077.398482583;-0.0380493;5.89928;1.61172;0.701795;0.0093983;0.0131221;-0.712196;2;1617283077.276716976
1617283077.598443362;-0.0803929;0.419785;1.78867;0.710187;-0.00444495;-0.00331946;0.703991;1617283077.598589141;-0.038047;5.89929;1.61172;0.701794;0.00939583;0.013125;-0.712197;3;1617283077.402376043
1617283077.698439374;-0.0801524;0.419932;1.78957;0.710745;-0.00285401;-0.00560491;0.703422;1617283077.698613545;-0.0380641;5.89928;1.61173;0.701809;0.00942207;0.0131309;-0.712182;4;1617283077.525860255
1617283077.798368142;-0.0804384;0.420693;1.7898;0.710487;-0.0039167;-0.00558088;0.703677;1617283077.798394961;-0.0380715;5.89929;1.61173;0.701813;0.00942635;0.0131366;-0.712178;5;1617283077.650583916
1617283077.898310489;-0.0806541;0.421317;1.79107;0.711046;-0.00101998;-0.00812235;0.703098;1617283077.898336798;-0.0379952;5.89936;1.61183;0.701853;0.00951601;0.0130914;-0.712138;6;1617283077.775389241
1617283078.098608346;-0.0819095;0.422222;1.79249;0.711802;-0.000311916;-0.0083139;0.702331;1617283078.098644491;-0.0380522;5.89928;1.61172;0.701804;0.00940147;0.0131173;-0.712188;7;1617283077.900667085
1617283078.198364011;-0.0827914;0.422219;1.79292;0.711012;0.00172058;-0.00537954;0.703157;1617283078.198416116;-0.0380673;5.8993;1.61173;0.701816;0.00941917;0.0131254;-0.712175;8;1617283078.025287409
1617283078.298401203;-0.0832458;0.421826;1.79233;0.711521;-0.000756701;-0.00618967;0.702637;1617283078.298469816;-0.0380879;5.89931;1.61173;0.701821;0.0094323;0.0131327;-0.71217;9;1617283078.152312371
1617283078.398362115;-0.0836766;0.421292;1.79153;0.710293;0.00125802;-0.00285431;0.703899;1617283078.398414982;-0.0380803;5.89931;1.61173;0.701816;0.00943706;0.0131371;-0.712175;10;1617283078.277324830
1617283078.598336703;-0.0832379;0.421131;1.78959;0.71117;-0.00288788;-0.00695708;0.702979;1617283078.598368734;-0.0380749;5.89912;1.61174;0.701889;0.00967411;0.0133602;-0.712095;11;1617283078.401134413
1617283078.698393286;-0.0836765;0.421654;1.78928;0.710698;-0.00350796;-0.00722498;0.703452;1617283078.698551700;-0.0380795;5.89913;1.61174;0.701894;0.00968235;0.0133647;-0.71209;12;1617283078.527291175
1617283078.798410646;-0.0839277;0.421985;1.78976;0.711549;-0.000754288;-0.00866137;0.702582;1617283078.798444318;-0.038081;5.89913;1.61174;0.701896;0.00968627;0.013371;-0.712088;13;1617283078.651140762
1617283078.898302496;-0.0846653;0.422106;1.78961;0.710871;0.00301001;-0.00602849;0.70329;1617283078.898326045;-0.0380796;5.89914;1.61175;0.701898;0.00968009;0.013363;-0.712086;14;1617283078.775720740
1617283079.098403297;-0.0851474;0.421115;1.78681;0.710653;0.00220013;-0.00359804;0.703531;1617283079.098455978;-0.038078;5.89912;1.61173;0.701876;0.0096921;0.0133762;-0.712107;15;1617283078.900554407
1617283079.198348879;-0.0847366;0.420507;1.78473;0.711383;-0.00255128;-0.00490901;0.702782;1617283079.198450393;-0.0380828;5.89931;1.61173;0.701821;0.00943672;0.0131278;-0.71217;16;1617283079.025312663
1617283079.298421773;-0.0841952;0.419934;1.78353;0.71028;-0.000609111;-0.0032131;0.703912;1617283079.298562726;-0.038066;5.8993;1.61173;0.701822;0.00943025;0.0131333;-0.712169;17;1617283079.150226501
1617283079.398325743;-0.0834311;0.419822;1.78207;0.710652;-0.00559802;-0.00576702;0.703498;1617283079.398357362;-0.038051;5.89932;1.61173;0.701806;0.00941989;0.0131369;-0.712185;18;1617283079.276486949
1617283079.598406138;-0.0825671;0.420644;1.78288;0.711001;-0.00126185;-0.00835782;0.70314;1617283079.598498036;-0.038062;5.89933;1.61173;0.701812;0.00941928;0.0131279;-0.712179;19;1617283079.401898848
1617283079.698424389;-0.0825999;0.42102;1.78322;0.711234;-0.000523429;-0.00934526;0.702893;1617283079.698609224;-0.0380514;5.89934;1.61173;0.701815;0.00939177;0.0131132;-0.712177;20;1617283079.525268372
1617283079.798404028;-0.0829523;0.420875;1.78331;0.709807;0.00138197;-0.0040644;0.704383;1617283079.798448445;-0.0380541;5.89933;1.61172;0.701807;0.00939748;0.0131155;-0.712185;21;1617283079.651288540
1617283079.898346689;-0.0826368;0.420922;1.78346;0.710972;-0.00343636;-0.00452442;0.703198;1617283079.898375120;-0.0380774;5.89914;1.61174;0.701901;0.00968454;0.0133639;-0.712083;22;1617283079.776251850
1617283080.098409720;-0.0826447;0.42113;1.78576;0.710681;0.00104917;-0.0057041;0.703491;1617283080.098456076;-0.038079;5.89914;1.61174;0.701899;0.00968075;0.0133597;-0.712085;23;1617283079.900704985
1617283080.198379867;-0.0828087;0.421281;1.78549;0.71101;-0.00263675;-0.00556768;0.703155;1617283080.198428567;-0.0380588;5.89932;1.61172;0.701816;0.00940214;0.0131166;-0.712175;24;1617283080.025946820
1617283080.298427812;-0.0829135;0.421475;1.78627;0.710502;-0.00169799;-0.0048201;0.703676;1617283080.298486958;-0.038073;5.89914;1.61174;0.701905;0.00967916;0.0133584;-0.71208;25;1617283080.151579331
1617283080.398344758;-0.0827875;0.421812;1.78774;0.711393;-0.000972697;-0.00685641;0.70276;1617283080.398433633;-0.0380771;5.89915;1.61174;0.70191;0.00968261;0.0133575;-0.712074;26;1617283080.277067682
1617283080.598400622;-0.0834308;0.42218;1.78812;0.71018;-0.00142705;-0.00425607;0.704006;1617283080.598551582;-0.0380538;5.89932;1.61173;0.701816;0.00940554;0.0131188;-0.712175;27;1617283080.402155867
1617283080.698463541;-0.0832772;0.422197;1.7885;0.711202;-0.00227102;-0.00693267;0.702949;1617283080.698567274;-0.0380532;5.89933;1.61172;0.701817;0.00939043;0.0131047;-0.712175;28;1617283080.525454739
1617283080.798330182;-0.083516;0.422202;1.78925;0.710712;-0.000559895;-0.00624598;0.703455;1617283080.798377864;-0.0380914;5.89917;1.61174;0.701912;0.00968871;0.0133677;-0.712072;29;1617283080.650403934
1617283080.898324385;-0.083653;0.422158;1.7892;0.71112;-0.00204558;-0.00717512;0.703031;1617283080.898377361;-0.0380873;5.8992;1.61177;0.701923;0.00967279;0.0133431;-0.712063;30;1617283080.775410720
1617283081.098375781;-0.0841081;0.422221;1.78841;0.710583;-0.00327918;-0.00653051;0.703575;1617283081.098471482;-0.0380705;5.89915;1.61174;0.701908;0.00967723;0.0133557;-0.712077;31;1617283080.900408123
1617283081.198378506;-0.0844127;0.422312;1.78888;0.71081;-0.0018033;-0.00809807;0.703335;1617283081.198484456;-0.0380774;5.89915;1.61174;0.701907;0.00968119;0.0133577;-0.712077;32;1617283081.025046448
