time_elapsed(Sec);Vicon position (x);y; z;Vicon orientation (q_w);q_x;q_y;q_z;FCU linear velocity (v_x);v_y;v_z;FCU local position (x);y;z;FCU local orientation (q_w);q_x;q_y;q_z;Rhombi frame detection seq;Rhombi frame detection time stamp;Rhombis detected position;x;y;z;Rhombis detected orientation (q);q_x;q_y;q_z;
1604567354.278598216;-0.178222;0.911811;0.0766656;0.709922;-0.00165153;0.0112067;0.704189;-0.00498402;0.00162954;0.000213641;-0.00141612;0.000630994;0.000443281;-0.999939;-0.00398336;-0.0101547;0.00195451;0;1604567354.087516591;0.0240936;-0.490287;2.73938;0.999828;-0.00334548;-0.0102091;-0.0151428;
1604567354.378634088;-0.178239;0.911816;0.0766641;0.709954;-0.00161001;0.0112136;0.704157;-0.00441574;0.00144427;-0.000522306;-0.00115216;0.000607073;0.00010449;-0.999938;-0.00399828;-0.0101594;0.00196666;0;1604567354.087516591;0.0240936;-0.490287;2.73938;0.999828;-0.00334548;-0.0102091;-0.0151428;
1604567354.478570679;-0.178236;0.91181;0.0766542;0.709943;-0.00165074;0.0111679;0.704168;-0.00441574;0.00144427;-0.000522306;-0.00115216;0.000607073;0.00010449;-0.999938;-0.00399828;-0.0101594;0.00196666;0;1604567354.087516591;0.0240936;-0.490287;2.73938;0.999828;-0.00334548;-0.0102091;-0.0151428;
1604567354.578587053;-0.178236;0.911816;0.0766644;0.709953;-0.00167362;0.0112118;0.704158;-0.00431428;0.00220927;-0.000556011;-0.00106656;0.000619764;4.57831e-05;-0.999938;-0.00400655;-0.0101629;0.00196557;1;1604567354.427595792;0.0240761;-0.4937;2.74395;0.999388;-0.00117121;-0.010465;-0.0333724;
1604567354.678560556;-0.178232;0.911813;0.0766644;0.709928;-0.00160962;0.011281;0.704182;-0.00424831;0.00239183;-0.000729775;-0.000910327;0.000725145;-3.90113e-05;-0.999939;-0.0039936;-0.0101471;0.00196859;1;1604567354.427595792;0.0240761;-0.4937;2.74395;0.999388;-0.00117121;-0.010465;-0.0333724;
1604567354.778637381;-0.178218;0.911801;0.0766561;0.709898;-0.00165068;0.0111873;0.704213;-0.00493031;0.00311002;0.000110582;-0.000869608;0.000974602;5.06423e-06;-0.999939;-0.00401882;-0.0101067;0.00196321;1;1604567354.427595792;0.0240761;-0.4937;2.74395;0.999388;-0.00117121;-0.010465;-0.0333724;
1604567354.878552267;-0.178219;0.911808;0.0766507;0.709909;-0.00166092;0.0111644;0.704203;-0.00493031;0.00311002;0.000110582;-0.000869608;0.000974602;5.06423e-06;-0.999939;-0.00401882;-0.0101067;0.00196321;2;1604567354.744346132;0.0241162;-0.492838;2.7408;0.999449;-0.00153932;-0.0103587;-0.0314819;
1604567354.978579931;-0.178235;0.911808;0.0766443;0.709925;-0.00165119;0.0111147;0.704188;-0.00431546;0.00237812;-0.000297338;-0.000896225;0.00108036;5.53408e-05;-0.999939;-0.00401451;-0.0101079;0.00195697;2;1604567354.744346132;0.0241162;-0.492838;2.7408;0.999449;-0.00153932;-0.0103587;-0.0314819;
1604567355.078572349;-0.178232;0.911819;0.0766376;0.709928;-0.00167665;0.01103;0.704186;-0.00452662;0.00111372;-0.000122458;-0.00092209;0.00106102;0.000106566;-0.999939;-0.00401099;-0.0100939;0.0019778;2;1604567354.744346132;0.0241162;-0.492838;2.7408;0.999449;-0.00153932;-0.0103587;-0.0314819;
1604567355.178654299;-0.178226;0.911809;0.0766524;0.709915;-0.00163368;0.0111236;0.704198;-0.00427611;0.000331279;0.000129319;-0.000887089;0.000745585;0.000180748;-0.999939;-0.00403536;-0.0100812;0.00198061;3;1604567355.045814462;0.0238901;-0.491722;2.74237;0.999698;-0.00388387;-0.00792398;-0.022923;
1604567355.278563685;-0.17822;0.911813;0.0766519;0.709928;-0.00166128;0.0111998;0.704183;-0.00427611;0.000331279;0.000129319;-0.000887089;0.000745585;0.000180748;-0.999939;-0.00403536;-0.0100812;0.00198061;3;1604567355.045814462;0.0238901;-0.491722;2.74237;0.999698;-0.00388387;-0.00792398;-0.022923;
1604567355.378663090;-0.178223;0.911809;0.0766696;0.709914;-0.00163302;0.0112729;0.704196;-0.00473039;0.00133528;-0.000373984;-0.000858914;0.000464958;0.000177052;-0.999939;-0.00403396;-0.0100739;0.00197706;3;1604567355.045814462;0.0238901;-0.491722;2.74237;0.999698;-0.00388387;-0.00792398;-0.022923;
1604567355.478628387;-0.178235;0.911824;0.0766587;0.709955;-0.00162268;0.0112307;0.704155;-0.00475388;0.000539535;-0.000852302;-0.00091835;0.000310743;0.000107032;-0.999939;-0.00403858;-0.010069;0.00198304;4;1604567355.355705060;0.0239402;-0.492506;2.74636;0.999712;-0.00387435;-0.00767682;-0.0223942;
1604567355.578645635;-0.178237;0.911817;0.0766534;0.70994;-0.00161702;0.0112058;0.704171;-0.00565517;0.000944721;-0.00147262;-0.00106937;0.000206022;-7.31637e-05;-0.999939;-0.00405139;-0.0100482;0.0020055;4;1604567355.355705060;0.0239402;-0.492506;2.74636;0.999712;-0.00387435;-0.00767682;-0.0223942;
1604567355.678560688;-0.17823;0.911817;0.076644;0.709955;-0.00164347;0.0111683;0.704157;-0.00565517;0.000944721;-0.00147262;-0.00106937;0.000206022;-7.31637e-05;-0.999939;-0.00405139;-0.0100482;0.0020055;4;1604567355.355705060;0.0239402;-0.492506;2.74636;0.999712;-0.00387435;-0.00767682;-0.0223942;
1604567355.778637763;-0.178235;0.911816;0.0766509;0.709973;-0.00159377;0.0111645;0.704139;-0.00699062;0.000524359;-0.00221284;-0.00149227;5.28945e-06;-0.000465971;-0.99994;-0.00404769;-0.010023;0.00199046;5;1604567355.654489871;0.0239965;-0.492526;2.74569;0.999673;-0.00366687;-0.00821316;-0.0239246;
1604567355.878576979;-0.178239;0.911826;0.0766629;0.709989;-0.00159782;0.0112221;0.704121;-0.00699062;0.000524359;-0.00221284;-0.00149227;5.28945e-06;-0.000465971;-0.99994;-0.00404769;-0.010023;0.00199046;5;1604567355.654489871;0.0239965;-0.492526;2.74569;0.999673;-0.00366687;-0.00821316;-0.0239246;
1604567355.978632473;-0.178237;0.911804;0.0766619;0.709929;-0.00163982;0.0111748;0.704182;-0.00798488;-0.00034849;-0.002585;-0.00202363;-0.000177524;-0.000780719;-0.99994;-0.00405072;-0.0100174;0.00198701;5;1604567355.654489871;0.0239965;-0.492526;2.74569;0.999673;-0.00366687;-0.00821316;-0.0239246;
1604567356.078570522;-0.178232;0.91181;0.0766631;0.709944;-0.00163864;0.0112292;0.704167;-0.00798488;-0.00034849;-0.002585;-0.00202363;-0.000177524;-0.000780719;-0.99994;-0.00405072;-0.0100174;0.00198701;6;1604567355.964995230;0.0237829;-0.49276;2.74776;0.999712;-0.00232979;-0.00818539;-0.0224575;
1604567356.178629474;-0.178228;0.911808;0.07666;0.709933;-0.00163619;0.0111709;0.704179;-0.00798774;-0.000319523;-0.00210921;-0.00244203;-0.000326827;-0.00098749;-0.99994;-0.0040542;-0.0100088;0.00199083;6;1604567355.964995230;0.0237829;-0.49276;2.74776;0.999712;-0.00232979;-0.00818539;-0.0224575;
1604567356.278582564;-0.17824;0.911826;0.0766563;0.709979;-0.00164354;0.0111487;0.704133;-0.00798774;-0.000319523;-0.00210921;-0.00244203;-0.000326827;-0.00098749;-0.99994;-0.0040542;-0.0100088;0.00199083;6;1604567355.964995230;0.0237829;-0.49276;2.74776;0.999712;-0.00232979;-0.00818539;-0.0224575;
1604567356.378582439;-0.178236;0.911821;0.0766661;0.709969;-0.00162536;0.0112149;0.704141;-0.00771015;0.000350584;-0.00172229;-0.00253197;-0.000363754;-0.000994105;-0.99994;-0.00405734;-0.0100202;0.00198041;7;1604567356.258161821;0.0243043;-0.494923;2.7507;0.999478;-0.00148037;-0.0119974;-0.0299472;
1604567356.478566942;-0.178211;0.911792;0.0766572;0.709886;-0.0016248;0.0111716;0.704226;-0.00730159;0.000257549;-0.000993052;-0.00260824;-0.000362764;-0.000894833;-0.999939;-0.0040519;-0.0100349;0.00199132;7;1604567356.258161821;0.0243043;-0.494923;2.7507;0.999478;-0.00148037;-0.0119974;-0.0299472;
