time_elapsed(Sec);Vicon position (x);y; z;Vicon orientation (q_w);q_x;q_y;q_z;FCU linear velocity (v_x);v_y;v_z;FCU local position (x);y;z;FCU local orientation (q_w);q_x;q_y;q_z;Rhombi frame detection seq;Rhombi frame detection time stamp;Rhombis detected position;x;y;z;Rhombis detected orientation (q);q_x;q_y;q_z;
1604495381.149354256;-0.102499;1.01573;0.0758682;0.718822;-0.000379551;0.00882379;0.695138;-0.00187479;-0.000866468;-0.0073575;-0.00113166;-0.00084143;-0.00198951;-0.999965;-0.00302926;-0.00609238;-0.00477294;0;1604495380.949416849;-0.0678205;-0.480302;2.6723;0.999269;-0.00488088;0.0295079;-0.0238055;
1604495381.249387854;-0.10249;1.01574;0.0758895;0.718805;-0.00035393;0.00885725;0.695155;-0.00236815;-0.000776272;-0.00594769;-0.00108083;-0.000643183;-0.00187869;-0.999965;-0.00300602;-0.00610012;-0.00477651;0;1604495380.949416849;-0.0678205;-0.480302;2.6723;0.999269;-0.00488088;0.0295079;-0.0238055;
1604495381.349447446;-0.102486;1.01575;0.0758782;0.718748;-0.000365289;0.00876521;0.695215;-0.0011959;-0.000512033;-0.00632774;-0.000966012;-0.000414755;-0.00179947;-0.999965;-0.00300468;-0.00610644;-0.00480362;0;1604495380.949416849;-0.0678205;-0.480302;2.6723;0.999269;-0.00488088;0.0295079;-0.0238055;
1604495381.449398560;-0.102494;1.01572;0.0758742;0.718751;-0.000451668;0.00880484;0.695212;-0.00076052;0.000522258;-0.00611672;-0.000742536;-0.000188859;-0.00162089;-0.999965;-0.00300692;-0.00612092;-0.00479081;1;1604495381.277998929;-0.0657689;-0.476384;2.6507;0.999382;-0.00687342;0.0216566;-0.0268287;
1604495381.549405288;-0.102472;1.01573;0.0758903;0.718772;-0.000454253;0.00886467;0.695189;-0.000651875;0.000163745;-0.00623974;-0.000328567;0.000187154;-0.00142255;-0.999965;-0.00297211;-0.00609458;-0.00484528;1;1604495381.277998929;-0.0657689;-0.476384;2.6507;0.999382;-0.00687342;0.0216566;-0.0268287;
1604495381.649395394;-0.102483;1.01572;0.0758735;0.718726;-0.000396071;0.0088691;0.695237;-0.000651875;0.000163745;-0.00623974;-0.000328567;0.000187154;-0.00142255;-0.999965;-0.00297211;-0.00609458;-0.00484528;1;1604495381.277998929;-0.0657689;-0.476384;2.6507;0.999382;-0.00687342;0.0216566;-0.0268287;
1604495381.749382418;-0.102496;1.01572;0.0758718;0.718797;-0.000370983;0.00880038;0.695164;-0.000394303;-9.6211e-05;-0.00666148;-0.000130925;0.000282072;-0.0014521;-0.999965;-0.0029703;-0.00608072;-0.00485338;2;1604495381.572026536;-0.0640399;-0.480746;2.67533;0.999754;-0.00839881;0.00923964;-0.0183138;
1604495381.849386646;-0.102508;1.01573;0.0758665;0.718847;-0.000370388;0.00880082;0.695113;-0.00113899;-0.000365684;-0.00646096;-4.78401e-05;0.000304368;-0.00148514;-0.999965;-0.00297123;-0.00608781;-0.00485734;2;1604495381.572026536;-0.0640399;-0.480746;2.67533;0.999754;-0.00839881;0.00923964;-0.0183138;
1604495381.949361380;-0.102474;1.01571;0.0758765;0.71874;-0.000431262;0.00883862;0.695223;-0.000952054;0.000190877;-0.00713162;-3.68672e-05;0.000323602;-0.00155276;-0.999965;-0.00296817;-0.00608891;-0.00487476;2;1604495381.572026536;-0.0640399;-0.480746;2.67533;0.999754;-0.00839881;0.00923964;-0.0183138;
1604495382.049498895;-0.102502;1.01572;0.0758645;0.718813;-0.000365022;0.00880172;0.695148;-0.00130591;0.00157857;-0.00640956;-6.99821e-05;0.000408366;-0.00164803;-0.999965;-0.0029644;-0.00608516;-0.00485441;3;1604495381.873788075;-0.0658534;-0.4758;2.64962;0.999403;-0.00656545;0.0227613;-0.0251294;
