time_elapsed(Sec);Vicon position (x);y; z;Vicon orientation (q_w);q_x;q_y;q_z;FCU linear velocity (v_x);v_y;v_z;FCU local position (x);y;z;FCU local orientation (q_w);q_x;q_y;q_z;Rhombi frame detection seq;Rhombi frame detection time stamp;Rhombis detected position;x;y;z;Rhombis detected orientation (q);q_x;q_y;q_z;
1604494193.201005339;-0.153041;1.04851;0.0400351;0.697777;-0.00259214;0.0105126;0.716234;-0.0177099;0.0137566;-0.0093387;-0.00453984;0.00364385;-0.00222188;-0.999919;-0.0035269;-0.0110193;-0.00526795;0;1604494193.032776862;0.141406;-0.48803;2.71256;0.99983;-0.00719173;-0.00744332;-0.0152648;
1604494193.301011501;-0.153042;1.04849;0.0400344;0.697736;-0.00260718;0.0104339;0.716274;-0.0177782;0.0133293;-0.00973235;-0.00457984;0.00369614;-0.00208108;-0.999919;-0.00354114;-0.0110106;-0.00525233;0;1604494193.032776862;0.141406;-0.48803;2.71256;0.99983;-0.00719173;-0.00744332;-0.0152648;
1604494193.400999501;-0.153053;1.0485;0.0400378;0.697741;-0.00259065;0.0104669;0.716269;-0.0178467;0.0135098;-0.0110866;-0.00472497;0.00380425;-0.002105;-0.999919;-0.00356529;-0.0110088;-0.00526316;0;1604494193.032776862;0.141406;-0.48803;2.71256;0.99983;-0.00719173;-0.00744332;-0.0152648;
1604494193.501078310;-0.153039;1.04849;0.0400281;0.697739;-0.00263289;0.0104646;0.71627;-0.0184834;0.0124595;-0.0118538;-0.00497021;0.00376966;-0.00245919;-0.999919;-0.00357688;-0.0110089;-0.00527924;1;1604494193.377783844;0.139552;-0.484182;2.69566;0.999878;-0.00800981;-0.000526041;-0.0133676;
1604494193.600974586;-0.153093;1.04849;0.0400201;0.697672;-0.00259292;0.0107155;0.716333;-0.0184834;0.0124595;-0.0118538;-0.00497021;0.00376966;-0.00245919;-0.999919;-0.00357688;-0.0110089;-0.00527924;1;1604494193.377783844;0.139552;-0.484182;2.69566;0.999878;-0.00800981;-0.000526041;-0.0133676;
1604494193.701053728;-0.153043;1.0485;0.0400284;0.697779;-0.00263418;0.0104396;0.716232;-0.0185838;0.0122665;-0.0116193;-0.0052405;0.00363654;-0.00295253;-0.999919;-0.00356817;-0.0110031;-0.00528531;1;1604494193.377783844;0.139552;-0.484182;2.69566;0.999878;-0.00800981;-0.000526041;-0.0133676;
1604494193.800994949;-0.153104;1.04848;0.0400097;0.697648;-0.00262345;0.0107399;0.716356;-0.0185838;0.0122665;-0.0116193;-0.0052405;0.00363654;-0.00295253;-0.999919;-0.00356817;-0.0110031;-0.00528531;1;1604494193.377783844;0.139552;-0.484182;2.69566;0.999878;-0.00800981;-0.000526041;-0.0133676;
1604494193.901008817;-0.153052;1.04848;0.0400423;0.697731;-0.00258527;0.0106954;0.716275;-0.0185425;0.0120325;-0.0120601;-0.00524208;0.00350872;-0.00305559;-0.999919;-0.00357268;-0.011;-0.00530894;2;1604494193.703565926;0.139626;-0.485743;2.70014;0.99975;-0.00505009;-0.00419245;-0.0213694;
1604494194.000977740;-0.153123;1.04849;0.0400271;0.697614;-0.00260901;0.0106386;0.71639;-0.0185163;0.0126503;-0.0126624;-0.00524463;0.00339622;-0.00324531;-0.999919;-0.00356143;-0.0109992;-0.00531812;2;1604494193.703565926;0.139626;-0.485743;2.70014;0.99975;-0.00505009;-0.00419245;-0.0213694;
1604494194.101014834;-0.153108;1.04851;0.0400375;0.697647;-0.00257354;0.0105262;0.71636;-0.0186935;0.0125309;-0.0122847;-0.00517441;0.00334062;-0.00335596;-0.999919;-0.00358047;-0.0109775;-0.00533408;2;1604494193.703565926;0.139626;-0.485743;2.70014;0.99975;-0.00505009;-0.00419245;-0.0213694;
